DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-10-23 00:00:00;18;10;7;3;2;10;0;1;1
2019-10-23 00:15:00;4;10;8;3;2;4;7;0;0
2019-10-23 00:30:00;7;12;5;2;0;5;6;0;0
2019-10-23 00:45:00;3;10;7;2;1;6;2;0;0
2019-10-23 01:00:00;8;4;6;0;0;5;4;2;2
2019-10-23 01:15:00;5;3;4;1;1;2;8;1;2
2019-10-23 01:30:00;5;9;8;1;2;5;6;0;0
2019-10-23 01:45:00;4;5;7;2;1;12;12;0;0
2019-10-23 02:00:00;3;5;3;2;2;10;6;0;0
2019-10-23 02:15:00;0;2;6;0;0;6;7;0;0
2019-10-23 02:30:00;5;3;1;1;2;4;0;0;0
2019-10-23 02:45:00;3;3;2;2;0;7;5;0;0
2019-10-23 03:00:00;8;4;3;1;0;7;5;0;2
2019-10-23 03:15:00;7;5;5;3;0;4;5;0;0
2019-10-23 03:30:00;1;6;5;1;1;1;0;0;0
2019-10-23 03:45:00;7;6;5;3;1;7;5;0;0
2019-10-23 04:00:00;4;8;7;5;1;8;4;1;1
2019-10-23 04:15:00;3;3;5;3;0;15;3;0;0
2019-10-23 04:30:00;8;4;8;2;0;14;9;1;2
2019-10-23 04:45:00;14;14;15;4;2;35;16;1;1
2019-10-23 05:00:00;44;20;18;9;1;27;14;1;2
2019-10-23 05:15:00;37;25;31;6;3;34;27;3;10
2019-10-23 05:30:00;43;21;30;8;3;47;35;10;13
2019-10-23 05:45:00;77;46;47;13;4;70;62;4;11
2019-10-23 06:00:00;57;41;53;9;1;68;58;4;12
2019-10-23 06:15:00;74;65;64;11;4;86;61;10;15
2019-10-23 06:30:00;109;96;76;20;8;115;93;10;14
2019-10-23 06:45:00;108;136;90;16;9;110;114;8;18
2019-10-23 07:00:00;122;165;100;23;10;107;104;9;20
2019-10-23 07:15:00;185;205;87;25;11;97;111;14;27
2019-10-23 07:30:00;168;123;51;44;13;100;119;17;27
2019-10-23 07:45:00;137;112;70;36;10;114;100;20;25
2019-10-23 08:00:00;107;101;96;24;11;103;122;10;20
2019-10-23 08:15:00;108;125;100;15;11;98;117;10;17
2019-10-23 08:30:00;128;126;88;20;13;103;123;13;28
2019-10-23 08:45:00;88;106;79;23;12;106;105;14;16
2019-10-23 09:00:00;102;86;94;23;16;108;87;3;7
2019-10-23 09:15:00;82;86;92;14;8;87;94;20;24
2019-10-23 09:30:00;84;115;84;26;12;91;64;9;17
2019-10-23 09:45:00;86;90;85;15;9;102;82;11;18
2019-10-23 10:00:00;97;110;72;25;12;94;90;15;29
2019-10-23 10:15:00;86;87;80;25;10;110;76;13;13
2019-10-23 10:30:00;99;101;86;14;8;101;85;13;85
2019-10-23 10:45:00;110;109;79;23;12;121;68;14;18
2019-10-23 11:00:00;100;98;71;12;9;106;68;11;26
2019-10-23 11:15:00;110;99;94;21;11;99;82;13;23
2019-10-23 11:30:00;106;107;79;14;14;114;84;16;10
2019-10-23 11:45:00;90;93;84;16;12;114;106;7;14
2019-10-23 12:00:00;98;124;89;25;11;99;88;13;19
2019-10-23 12:15:00;99;105;92;22;11;102;101;32;17
2019-10-23 12:30:00;95;115;94;15;15;97;103;13;18
2019-10-23 12:45:00;103;107;98;21;12;106;107;12;14
2019-10-23 13:00:00;100;91;91;24;11;113;105;12;17
2019-10-23 13:15:00;101;93;73;24;10;113;120;17;26
2019-10-23 13:30:00;86;95;85;13;11;109;96;13;16
2019-10-23 13:45:00;114;111;92;32;13;101;101;8;23
2019-10-23 14:00:00;100;102;98;28;11;124;116;12;20
2019-10-23 14:15:00;100;106;89;18;12;83;141;17;22
2019-10-23 14:30:00;94;118;85;20;10;81;122;17;70
2019-10-23 14:45:00;97;121;96;33;11;121;123;22;24
2019-10-23 15:00:00;87;118;88;27;11;130;123;17;16
2019-10-23 15:15:00;96;113;82;31;10;105;118;22;24
2019-10-23 15:30:00;122;144;92;30;12;126;123;21;35
2019-10-23 15:45:00;113;165;96;34;13;135;145;19;30
2019-10-23 16:00:00;133;178;76;41;11;128;122;20;34
2019-10-23 16:15:00;95;163;79;38;12;139;154;15;23
2019-10-23 16:30:00;147;170;103;40;13;140;144;23;24
2019-10-23 16:45:00;126;156;94;35;9;139;195;16;22
2019-10-23 17:00:00;116;167;98;40;11;125;148;15;25
2019-10-23 17:15:00;145;168;90;35;8;145;131;22;33
2019-10-23 17:30:00;108;178;90;41;9;118;144;21;19
2019-10-23 17:45:00;137;145;68;34;14;106;138;15;24
2019-10-23 18:00:00;117;157;92;35;10;91;94;7;20
2019-10-23 18:15:00;107;147;76;38;12;106;109;22;28
2019-10-23 18:30:00;105;136;112;21;12;89;72;12;13
2019-10-23 18:45:00;106;137;81;34;12;70;74;18;20
2019-10-23 19:00:00;89;110;68;22;13;69;62;160;19
2019-10-23 19:15:00;83;100;59;27;11;64;66;6;9
2019-10-23 19:30:00;81;86;86;21;10;68;48;9;14
2019-10-23 19:45:00;69;77;55;12;7;51;53;9;10
2019-10-23 20:00:00;61;63;54;20;10;63;51;7;13
2019-10-23 20:15:00;56;64;53;19;11;65;62;6;9
2019-10-23 20:30:00;59;54;49;15;9;56;49;7;16
2019-10-23 20:45:00;47;43;41;15;7;58;31;1;4
2019-10-23 21:00:00;45;39;34;11;5;61;30;5;13
2019-10-23 21:15:00;63;38;32;7;5;63;33;5;5
2019-10-23 21:30:00;27;29;17;4;2;45;25;3;6
2019-10-23 21:45:00;31;27;22;4;2;49;28;0;2
2019-10-23 22:00:00;45;30;34;9;4;57;42;3;6
2019-10-23 22:15:00;33;34;30;5;6;65;22;3;5
2019-10-23 22:30:00;35;29;31;15;1;41;30;2;5
2019-10-23 22:45:00;22;19;16;9;1;17;19;1;3
2019-10-23 23:00:00;29;24;21;9;2;22;18;1;7
2019-10-23 23:15:00;16;14;16;8;3;18;16;0;1
2019-10-23 23:30:00;15;20;18;10;3;19;14;1;2
2019-10-23 23:45:00;16;16;14;3;0;18;6;1;1
