DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-07-16 00:00:00;11;4;13;0;0;0;0;0;0
2020-07-16 00:15:00;12;10;18;0;0;0;0;0;0
2020-07-16 00:30:00;4;4;8;2;2;0;0;0;0
2020-07-16 00:45:00;3;2;8;0;0;0;0;0;0
2020-07-16 01:00:00;7;1;8;0;0;0;0;0;0
2020-07-16 01:15:00;6;3;10;0;0;0;0;0;0
2020-07-16 01:30:00;4;3;4;0;0;0;0;0;0
2020-07-16 01:45:00;4;2;3;0;0;0;0;0;0
2020-07-16 02:00:00;6;3;4;0;0;0;0;0;0
2020-07-16 02:15:00;6;2;2;0;0;0;0;0;0
2020-07-16 02:30:00;2;1;3;0;0;0;0;0;0
2020-07-16 02:45:00;1;1;7;0;0;0;0;0;0
2020-07-16 03:00:00;9;10;6;1;1;0;0;0;0
2020-07-16 03:15:00;5;3;9;1;1;0;0;0;0
2020-07-16 03:30:00;2;1;6;0;0;0;0;0;0
2020-07-16 03:45:00;4;2;8;0;0;0;0;0;0
2020-07-16 04:00:00;9;7;10;0;0;0;0;0;0
2020-07-16 04:15:00;13;3;7;0;0;0;0;0;0
2020-07-16 04:30:00;10;3;19;0;0;0;0;0;0
2020-07-16 04:45:00;16;13;36;0;0;0;0;0;0
2020-07-16 05:00:00;35;13;81;0;0;0;0;0;0
2020-07-16 05:15:00;53;20;133;1;1;0;0;0;0
2020-07-16 05:30:00;51;19;100;1;1;0;0;0;0
2020-07-16 05:45:00;78;21;111;0;0;0;0;0;0
2020-07-16 06:00:00;97;28;116;2;2;0;0;0;0
2020-07-16 06:15:00;107;32;153;1;1;0;0;0;0
2020-07-16 06:30:00;77;38;172;1;1;1;0;0;0
2020-07-16 06:45:00;83;50;186;1;1;1;0;0;0
2020-07-16 07:00:00;90;48;175;1;1;0;0;0;0
2020-07-16 07:15:00;92;44;226;5;5;0;0;0;0
2020-07-16 07:30:00;103;64;224;3;2;3;0;0;0
2020-07-16 07:45:00;127;67;224;2;2;0;0;0;0
2020-07-16 08:00:00;98;51;201;3;3;1;0;0;0
2020-07-16 08:15:00;100;61;205;1;1;0;0;0;0
2020-07-16 08:30:00;98;42;216;1;1;1;0;0;0
2020-07-16 08:45:00;97;77;197;1;1;0;0;0;0
2020-07-16 09:00:00;103;50;160;1;2;0;0;0;0
2020-07-16 09:15:00;114;57;209;2;2;0;0;0;0
2020-07-16 09:30:00;107;44;200;1;1;0;0;0;0
2020-07-16 09:45:00;109;57;220;1;1;1;0;0;0
2020-07-16 10:00:00;112;57;201;3;3;0;0;0;0
2020-07-16 10:15:00;137;72;220;3;3;2;0;0;0
2020-07-16 10:30:00;139;57;211;1;1;0;0;0;0
2020-07-16 10:45:00;128;52;208;2;2;1;0;0;0
2020-07-16 11:00:00;109;50;184;1;1;0;0;0;0
2020-07-16 11:15:00;155;61;196;2;2;0;0;0;0
2020-07-16 11:30:00;166;70;197;2;2;0;0;0;0
2020-07-16 11:45:00;142;78;224;2;2;1;0;0;0
2020-07-16 12:00:00;141;58;180;1;1;0;0;0;0
2020-07-16 12:15:00;149;73;210;0;0;0;0;0;0
2020-07-16 12:30:00;141;63;204;1;1;2;0;0;0
2020-07-16 12:45:00;131;65;208;2;2;3;0;0;0
2020-07-16 13:00:00;144;63;210;3;3;1;0;0;0
2020-07-16 13:15:00;178;67;253;1;1;1;0;0;0
2020-07-16 13:30:00;140;66;224;4;4;1;0;0;0
2020-07-16 13:45:00;143;67;246;1;1;1;0;0;0
2020-07-16 14:00:00;167;72;205;0;0;0;0;0;0
2020-07-16 14:15:00;178;65;222;2;2;0;0;0;0
2020-07-16 14:30:00;168;87;217;1;1;0;0;0;0
