DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-08-28 00:00:00;6;1;0;2;0;0;0;0
2020-08-28 00:15:00;5;2;1;10;3;0;0;0
2020-08-28 00:30:00;1;0;1;3;1;0;0;0
2020-08-28 00:45:00;4;1;1;2;2;0;0;0
2020-08-28 01:00:00;2;0;0;4;0;0;0;0
2020-08-28 01:15:00;2;1;2;2;0;0;0;0
2020-08-28 01:30:00;2;4;1;3;2;0;0;0
2020-08-28 01:45:00;1;1;1;3;0;0;0;0
2020-08-28 02:00:00;2;0;1;1;0;0;0;0
2020-08-28 02:15:00;0;0;0;2;1;0;0;0
2020-08-28 02:30:00;1;0;1;2;2;0;0;0
2020-08-28 02:45:00;1;0;0;2;0;0;0;0
2020-08-28 03:00:00;1;0;1;1;0;0;0;0
2020-08-28 03:15:00;2;0;2;1;0;0;0;0
2020-08-28 03:30:00;1;0;0;0;0;0;0;0
2020-08-28 03:45:00;5;1;0;0;0;0;0;0
2020-08-28 04:00:00;2;0;0;1;1;0;0;0
2020-08-28 04:15:00;4;1;0;2;1;0;0;0
2020-08-28 04:30:00;11;0;0;4;1;0;0;0
2020-08-28 04:45:00;12;6;2;6;0;0;0;0
2020-08-28 05:00:00;15;11;1;6;0;0;0;0
2020-08-28 05:15:00;31;5;2;9;1;0;0;0
2020-08-28 05:30:00;39;6;5;12;2;0;0;0
2020-08-28 05:45:00;36;5;1;36;5;0;0;0
2020-08-28 06:00:00;38;1;8;21;1;0;0;0
2020-08-28 06:15:00;58;7;7;30;3;0;0;0
2020-08-28 06:30:00;71;9;7;47;4;1;0;0
2020-08-28 06:45:00;85;8;5;75;9;5;0;0
2020-08-28 07:00:00;95;9;11;49;6;12;1;2
2020-08-28 07:15:00;100;12;15;60;13;10;0;1
2020-08-28 07:30:00;105;10;17;64;11;10;0;0
2020-08-28 07:45:00;73;12;24;90;14;6;0;0
2020-08-28 08:00:00;92;11;17;59;27;10;0;0
2020-08-28 08:15:00;87;18;28;70;14;10;0;0
2020-08-28 08:30:00;104;9;14;60;12;7;0;0
2020-08-28 08:45:00;90;13;30;78;18;2;0;0
2020-08-28 09:00:00;81;17;30;64;21;7;0;0
2020-08-28 09:15:00;91;13;21;71;21;5;0;0
2020-08-28 09:30:00;86;12;28;68;15;20;0;0
2020-08-28 09:45:00;101;16;33;69;18;2;0;0
2020-08-28 10:00:00;85;17;35;90;28;2;0;0
2020-08-28 10:15:00;103;20;39;65;17;5;0;0
2020-08-28 10:30:00;76;13;52;82;24;4;0;0
2020-08-28 10:45:00;89;20;51;76;22;2;0;1
2020-08-28 11:00:00;81;15;31;85;25;7;0;0
2020-08-28 11:15:00;86;12;46;104;21;1;0;0
2020-08-28 11:30:00;88;11;51;86;21;4;0;0
2020-08-28 11:45:00;71;17;44;99;25;6;0;0
2020-08-28 12:00:00;106;12;42;84;21;2;0;0
2020-08-28 12:15:00;101;10;52;120;18;6;0;0
2020-08-28 12:30:00;93;18;37;108;22;5;0;0
2020-08-28 12:45:00;93;19;54;127;14;9;0;0
2020-08-28 13:00:00;83;12;44;101;17;3;0;0
2020-08-28 13:15:00;99;15;32;107;24;6;0;0
2020-08-28 13:30:00;94;24;31;108;32;11;0;1
2020-08-28 13:45:00;63;8;48;111;22;6;0;0
2020-08-28 14:00:00;97;12;46;107;37;1;0;0
