DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-08-21 00:00:00;4;2;3;7;3;0;0;0
2020-08-21 00:15:00;4;0;0;13;2;0;0;0
2020-08-21 00:30:00;1;1;5;8;3;0;0;0
2020-08-21 00:45:00;4;0;1;8;2;0;0;0
2020-08-21 01:00:00;2;2;2;1;2;0;0;0
2020-08-21 01:15:00;2;0;3;5;1;0;0;0
2020-08-21 01:30:00;2;1;0;5;0;0;0;0
2020-08-21 01:45:00;3;2;1;1;1;0;0;0
2020-08-21 02:00:00;4;0;1;3;4;0;0;0
2020-08-21 02:15:00;1;0;1;6;1;0;0;0
2020-08-21 02:30:00;0;0;0;2;1;0;0;0
2020-08-21 02:45:00;1;1;0;3;1;0;0;0
2020-08-21 03:00:00;1;1;0;1;1;0;0;0
2020-08-21 03:15:00;1;1;1;3;0;0;0;0
2020-08-21 03:30:00;0;0;1;0;0;0;0;0
2020-08-21 03:45:00;1;0;1;0;0;0;0;0
2020-08-21 04:00:00;2;1;1;2;0;0;0;0
2020-08-21 04:15:00;8;1;0;2;0;0;0;0
2020-08-21 04:30:00;1;1;2;4;2;0;0;0
2020-08-21 04:45:00;12;2;0;4;0;0;0;0
2020-08-21 05:00:00;11;0;1;3;0;0;0;0
2020-08-21 05:15:00;16;8;4;14;1;0;0;0
2020-08-21 05:30:00;31;9;3;17;0;0;0;0
2020-08-21 05:45:00;40;3;1;28;5;0;0;0
2020-08-21 06:00:00;40;3;2;14;2;0;0;0
2020-08-21 06:15:00;57;4;4;32;3;0;0;0
2020-08-21 06:30:00;71;5;6;60;5;2;0;0
2020-08-21 06:45:00;82;11;10;40;6;12;1;0
2020-08-21 07:00:00;88;13;10;59;7;8;0;0
2020-08-21 07:15:00;87;11;14;59;9;14;0;0
2020-08-21 07:30:00;71;10;18;53;6;3;0;3
2020-08-21 07:45:00;79;11;29;62;9;11;0;1
2020-08-21 08:00:00;78;11;15;59;20;6;0;0
2020-08-21 08:15:00;71;6;22;53;13;12;0;0
