DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-08-14 00:00:00;7;0;0;9;0;0;0;0
2020-08-14 00:15:00;2;1;1;11;1;0;0;0
2020-08-14 00:30:00;5;2;0;8;1;0;0;0
2020-08-14 00:45:00;3;1;0;8;3;0;0;0
2020-08-14 01:00:00;3;2;1;2;0;0;0;0
2020-08-14 01:15:00;4;0;0;5;1;0;0;0
2020-08-14 01:30:00;0;2;0;2;3;0;0;0
2020-08-14 01:45:00;3;1;1;4;0;0;0;0
2020-08-14 02:00:00;5;1;1;1;0;0;0;0
2020-08-14 02:15:00;2;0;0;1;0;0;0;0
2020-08-14 02:30:00;1;0;0;1;0;0;0;0
2020-08-14 02:45:00;2;1;0;3;0;0;0;0
2020-08-14 03:00:00;3;2;2;1;1;0;0;0
2020-08-14 03:15:00;3;0;0;1;0;0;0;0
2020-08-14 03:30:00;2;0;0;0;0;0;0;0
2020-08-14 03:45:00;1;1;1;3;0;0;0;0
2020-08-14 04:00:00;1;0;0;0;0;0;0;0
2020-08-14 04:15:00;7;1;1;5;0;0;0;0
2020-08-14 04:30:00;5;0;0;1;2;0;0;0
2020-08-14 04:45:00;6;2;1;3;0;0;0;0
2020-08-14 05:00:00;15;1;0;6;0;0;0;0
2020-08-14 05:15:00;16;6;1;13;0;0;0;0
2020-08-14 05:30:00;33;4;2;31;0;0;0;0
2020-08-14 05:45:00;48;8;4;35;6;0;0;0
2020-08-14 06:00:00;32;2;4;13;4;0;0;0
2020-08-14 06:15:00;59;9;4;22;8;0;0;0
2020-08-14 06:30:00;67;7;5;47;3;0;0;0
2020-08-14 06:45:00;70;8;7;43;7;6;0;0
2020-08-14 07:00:00;85;11;9;54;10;3;0;3
2020-08-14 07:15:00;74;6;14;62;10;16;0;0
2020-08-14 07:30:00;102;15;13;51;13;14;0;0
2020-08-14 07:45:00;81;11;16;67;12;0;0;0
2020-08-14 08:00:00;76;14;25;54;19;0;0;0
2020-08-14 08:15:00;98;7;26;58;18;5;0;0
2020-08-14 08:30:00;79;11;19;61;14;11;0;0
2020-08-14 08:45:00;82;17;36;67;24;2;0;0
2020-08-14 09:00:00;64;15;29;74;23;5;0;0
2020-08-14 09:15:00;88;18;34;61;18;6;0;0
2020-08-14 09:30:00;81;19;27;72;26;6;0;0
2020-08-14 09:45:00;93;13;34;85;21;6;0;0
2020-08-14 10:00:00;91;20;36;65;27;9;0;0
2020-08-14 10:15:00;106;23;40;78;22;3;0;0
2020-08-14 10:30:00;100;16;40;81;29;5;0;0
2020-08-14 10:45:00;104;14;45;75;26;4;0;0
2020-08-14 11:00:00;86;15;41;83;21;8;0;0
2020-08-14 11:15:00;89;16;36;91;20;6;0;0
2020-08-14 11:30:00;94;18;46;92;26;8;0;0
2020-08-14 11:45:00;88;14;53;82;23;5;0;0
2020-08-14 12:00:00;99;16;41;101;29;6;0;0
2020-08-14 12:15:00;100;12;56;109;14;7;0;0
2020-08-14 12:30:00;97;17;33;98;26;16;0;0
2020-08-14 12:45:00;101;16;49;122;25;7;0;0
2020-08-14 13:00:00;88;14;41;96;34;13;0;0
2020-08-14 13:15:00;80;17;35;111;13;15;0;1
2020-08-14 13:30:00;99;12;45;117;25;5;0;0
2020-08-14 13:45:00;78;19;44;112;25;28;0;0
2020-08-14 14:00:00;107;14;58;109;27;13;0;0
2020-08-14 14:15:00;110;17;55;105;18;19;0;0
2020-08-14 14:30:00;120;14;45;113;20;21;0;0
2020-08-14 14:45:00;93;14;46;104;17;7;0;0
2020-08-14 15:00:00;105;19;45;113;39;22;0;1
2020-08-14 15:15:00;109;13;49;105;19;16;0;5
2020-08-14 15:30:00;106;17;45;101;26;7;0;0
2020-08-14 15:45:00;90;22;39;94;22;17;0;0
2020-08-14 16:00:00;75;10;29;98;25;11;0;0
2020-08-14 16:15:00;73;23;48;109;32;9;0;0
2020-08-14 16:30:00;101;15;41;80;18;1;0;0
2020-08-14 16:45:00;79;12;39;98;32;14;0;0
2020-08-14 17:00:00;88;24;49;108;24;3;0;0
2020-08-14 17:15:00;107;19;56;94;26;16;0;0
2020-08-14 17:30:00;104;17;45;109;27;5;0;0
2020-08-14 17:45:00;85;13;49;90;23;5;0;0
2020-08-14 18:00:00;83;28;34;92;28;1;0;0
2020-08-14 18:15:00;71;17;37;70;21;19;0;0
2020-08-14 18:30:00;68;14;43;74;16;22;0;0
2020-08-14 18:45:00;63;12;52;65;21;8;0;0
2020-08-14 19:00:00;65;11;34;68;21;16;0;2
2020-08-14 19:15:00;47;9;29;72;14;8;0;0
2020-08-14 19:30:00;55;7;24;52;23;4;0;0
2020-08-14 19:45:00;61;15;36;54;17;4;0;0
2020-08-14 20:00:00;45;12;22;55;15;11;0;0
2020-08-14 20:15:00;66;12;16;43;21;2;0;0
2020-08-14 20:30:00;43;4;8;53;24;1;0;3
2020-08-14 20:45:00;36;4;11;47;20;2;0;1
2020-08-14 21:00:00;34;4;2;31;13;8;0;0
2020-08-14 21:15:00;32;6;6;45;14;0;0;0
2020-08-14 21:30:00;30;2;1;18;8;0;0;0
2020-08-14 21:45:00;22;3;8;35;12;0;0;0
2020-08-14 22:00:00;17;2;6;31;6;0;0;0
2020-08-14 22:15:00;15;5;5;23;5;0;0;0
2020-08-14 22:30:00;14;4;1;27;3;0;0;0
2020-08-14 22:45:00;14;2;3;25;3;0;0;0
2020-08-14 23:00:00;20;5;6;27;3;0;0;0
