DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-08-06 00:00:00;10;8;17;9;0;0
2020-08-06 00:15:00;10;11;14;12;0;0
2020-08-06 00:30:00;14;8;9;2;0;0
2020-08-06 00:45:00;10;4;10;10;0;0
2020-08-06 01:00:00;7;2;9;9;0;0
2020-08-06 01:15:00;8;6;6;4;0;0
2020-08-06 01:30:00;6;3;4;4;0;0
2020-08-06 01:45:00;6;6;4;7;0;0
2020-08-06 02:00:00;7;8;5;1;0;0
2020-08-06 02:15:00;7;7;5;3;0;0
2020-08-06 02:30:00;7;9;6;2;0;0
2020-08-06 02:45:00;5;8;5;7;0;0
2020-08-06 03:00:00;6;8;8;11;0;0
2020-08-06 03:15:00;3;1;4;2;0;0
2020-08-06 03:30:00;1;2;6;4;0;0
2020-08-06 03:45:00;8;7;6;5;0;0
2020-08-06 04:00:00;4;3;10;7;0;0
2020-08-06 04:15:00;10;7;4;3;0;0
2020-08-06 04:30:00;11;6;22;8;0;0
2020-08-06 04:45:00;13;11;18;9;0;0
2020-08-06 05:00:00;25;17;23;16;0;0
2020-08-06 05:15:00;33;30;58;25;0;0
2020-08-06 05:30:00;49;34;94;79;0;0
2020-08-06 05:45:00;32;36;109;97;0;0
2020-08-06 06:00:00;55;47;82;74;0;0
2020-08-06 06:15:00;54;67;107;98;0;0
2020-08-06 06:30:00;69;85;123;126;0;0
2020-08-06 06:45:00;56;71;136;102;2;0
2020-08-06 07:00:00;57;71;124;112;10;0
2020-08-06 07:15:00;67;63;120;118;0;0
2020-08-06 07:30:00;76;73;121;117;10;0
2020-08-06 07:45:00;76;80;132;124;19;0
2020-08-06 08:00:00;79;90;104;113;10;0
2020-08-06 08:15:00;87;82;122;101;4;0
2020-08-06 08:30:00;61;72;91;88;3;0
2020-08-06 08:45:00;90;95;107;111;2;0
2020-08-06 09:00:00;77;96;88;80;5;0
2020-08-06 09:15:00;82;87;90;84;12;0
2020-08-06 09:30:00;107;110;91;108;4;0
2020-08-06 09:45:00;113;101;98;87;10;0
2020-08-06 10:00:00;89;102;89;84;16;0
2020-08-06 10:15:00;105;98;110;83;14;8
2020-08-06 10:30:00;120;116;94;82;10;0
2020-08-06 10:45:00;87;97;102;96;8;5
2020-08-06 11:00:00;106;110;101;80;11;0
2020-08-06 11:15:00;135;131;109;99;4;1
2020-08-06 11:30:00;109;144;95;81;9;0
2020-08-06 11:45:00;106;102;83;67;18;0
2020-08-06 12:00:00;120;121;99;74;10;2
2020-08-06 12:15:00;102;114;99;95;12;0
2020-08-06 12:30:00;101;116;96;68;4;9
2020-08-06 12:45:00;102;110;96;72;15;0
2020-08-06 13:00:00;110;131;93;90;19;3
2020-08-06 13:15:00;121;142;91;67;9;0
2020-08-06 13:30:00;110;115;101;91;15;2
2020-08-06 13:45:00;120;144;99;104;6;0
2020-08-06 14:00:00;134;142;95;94;11;0
2020-08-06 14:15:00;130;147;86;62;17;0
2020-08-06 14:30:00;131;147;86;79;15;9
2020-08-06 14:45:00;119;140;106;95;4;0
2020-08-06 15:00:00;151;178;100;81;21;0
2020-08-06 15:15:00;121;170;102;85;10;0
2020-08-06 15:30:00;133;158;104;85;2;0
2020-08-06 15:45:00;137;189;98;73;3;0
2020-08-06 16:00:00;134;164;88;87;22;0
2020-08-06 16:15:00;143;184;103;102;17;0
2020-08-06 16:30:00;153;189;101;103;25;0
2020-08-06 16:45:00;145;163;105;107;11;0
2020-08-06 17:00:00;148;192;118;108;9;2
2020-08-06 17:15:00;117;156;88;70;4;0
2020-08-06 17:30:00;116;153;117;93;10;0
2020-08-06 17:45:00;61;78;70;56;15;0
2020-08-06 18:00:00;87;115;76;75;4;0
2020-08-06 18:15:00;121;136;95;73;18;0
2020-08-06 18:30:00;95;94;86;71;5;0
2020-08-06 18:45:00;84;91;101;66;17;0
2020-08-06 19:00:00;112;98;84;70;20;20
2020-08-06 19:15:00;84;77;85;62;10;0
2020-08-06 19:30:00;78;67;67;57;5;0
2020-08-06 19:45:00;60;49;70;54;11;0
2020-08-06 20:00:00;55;79;63;51;3;0
2020-08-06 20:15:00;57;65;69;65;1;0
2020-08-06 20:30:00;48;51;51;54;3;0
2020-08-06 20:45:00;38;42;46;40;1;0
2020-08-06 21:00:00;41;36;52;43;0;0
2020-08-06 21:15:00;45;46;53;35;5;0
2020-08-06 21:30:00;30;39;46;35;4;3
2020-08-06 21:45:00;52;49;27;17;0;0
2020-08-06 22:00:00;52;51;42;36;0;0
2020-08-06 22:15:00;42;38;40;24;0;0
2020-08-06 22:30:00;30;21;26;14;0;2
2020-08-06 22:45:00;23;17;20;19;1;0
2020-08-06 23:00:00;20;10;19;16;0;0
2020-08-06 23:15:00;28;16;24;25;0;0
2020-08-06 23:30:00;13;13;19;11;0;0
2020-08-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
