DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-06-04 00:00:00;14;15;1;0;0;11;6;0;2
2020-06-04 00:15:00;18;5;1;1;0;20;9;0;0
2020-06-04 00:30:00;15;7;0;0;0;18;8;0;0
2020-06-04 00:45:00;7;2;0;0;0;5;3;0;0
2020-06-04 01:00:00;6;7;0;0;0;9;8;0;1
2020-06-04 01:15:00;11;4;0;0;0;7;4;0;0
2020-06-04 01:30:00;7;6;0;0;0;13;5;0;0
2020-06-04 01:45:00;13;2;0;0;0;6;7;0;0
2020-06-04 02:00:00;7;4;1;0;0;7;2;0;0
2020-06-04 02:15:00;3;2;0;0;0;4;2;0;0
2020-06-04 02:30:00;8;4;0;0;0;10;2;0;0
2020-06-04 02:45:00;7;2;0;0;0;3;3;0;0
2020-06-04 03:00:00;7;4;0;0;0;7;4;0;0
2020-06-04 03:15:00;5;1;0;0;0;4;3;0;0
2020-06-04 03:30:00;4;4;0;0;0;5;2;0;0
2020-06-04 03:45:00;8;6;0;0;0;4;3;0;0
2020-06-04 04:00:00;7;4;0;0;0;3;0;0;0
2020-06-04 04:15:00;8;9;0;0;1;11;4;0;0
2020-06-04 04:30:00;12;7;0;0;0;24;9;0;0
2020-06-04 04:45:00;14;16;2;0;1;39;13;0;0
2020-06-04 05:00:00;39;24;2;3;2;105;70;0;0
2020-06-04 05:15:00;30;40;1;1;3;192;151;0;3
2020-06-04 05:30:00;69;57;0;2;3;197;158;0;1
2020-06-04 05:45:00;127;116;6;1;2;148;115;0;0
2020-06-04 06:00:00;83;92;1;0;0;61;40;0;1
2020-06-04 06:15:00;8;10;0;0;0;27;33;0;0
2020-06-04 06:30:00;104;110;2;2;9;196;169;2;2
2020-06-04 06:45:00;75;82;12;6;11;162;180;1;3
2020-06-04 07:00:00;82;77;9;12;11;139;138;1;1
2020-06-04 07:15:00;79;80;4;8;10;143;136;7;1
2020-06-04 07:30:00;79;82;4;9;8;169;175;8;6
2020-06-04 07:45:00;92;88;10;5;25;150;163;10;23
2020-06-04 08:00:00;91;93;5;14;7;136;118;5;6
2020-06-04 08:30:00;82;80;9;10;12;108;115;1;3
2020-06-04 08:45:00;95;73;10;13;10;119;130;5;4
2020-06-04 09:00:00;77;80;8;21;18;105;119;4;1
2020-06-04 09:15:00;90;92;6;18;17;108;131;5;5
2020-06-04 09:30:00;90;89;11;19;21;112;129;4;0
2020-06-04 09:45:00;115;96;11;21;19;105;139;2;0
2020-06-04 10:00:00;111;101;15;24;18;95;122;2;1
2020-06-04 10:15:00;102;113;12;19;22;116;121;2;1
2020-06-04 10:30:00;115;114;20;28;13;108;146;0;0
2020-06-04 10:45:00;118;130;18;29;15;93;131;4;3
2020-06-04 11:00:00;105;106;14;36;14;101;130;1;0
2020-06-04 11:15:00;121;139;11;25;21;100;139;3;1
2020-06-04 11:30:00;101;115;16;36;10;110;128;8;1
2020-06-04 11:45:00;119;139;12;28;15;108;108;3;0
2020-06-04 12:00:00;134;135;18;35;24;90;123;2;1
2020-06-04 12:15:00;128;127;14;22;15;100;129;12;1
2020-06-04 12:30:00;122;133;17;32;17;116;117;9;0
2020-06-04 12:45:00;119;130;13;33;20;111;118;12;1
2020-06-04 13:00:00;137;147;23;22;13;109;134;6;3
2020-06-04 13:15:00;126;146;13;29;21;146;155;6;0
2020-06-04 13:30:00;135;147;11;19;12;192;200;6;2
2020-06-04 13:45:00;136;153;12;25;15;165;207;10;4
2020-06-04 14:00:00;196;190;17;31;16;145;157;29;0
