DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-03-28 00:00:00;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0
2020-03-28 00:15:00;4;0;0;0;0;2;2;2;3;0;0;0;0;0;0
2020-03-28 00:30:00;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0
2020-03-28 00:45:00;1;1;2;2;2;0;0;0;3;0;0;0;0;0;0
2020-03-28 01:00:00;1;1;1;0;0;0;0;0;5;0;0;0;0;0;0
2020-03-28 01:15:00;1;1;3;0;0;1;1;0;2;0;0;0;0;0;0
2020-03-28 01:30:00;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2020-03-28 01:45:00;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-03-28 02:00:00;5;0;3;1;0;1;1;0;2;0;0;0;0;0;0
2020-03-28 02:15:00;6;1;2;0;0;0;0;0;1;0;0;0;0;0;0
2020-03-28 02:30:00;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:45:00;5;1;3;0;0;0;0;0;2;0;0;0;0;0;0
2020-03-28 03:00:00;1;2;4;1;1;1;0;0;1;0;0;0;0;0;0
2020-03-28 03:15:00;2;2;3;1;1;1;0;0;3;0;0;0;0;0;0
2020-03-28 03:30:00;1;1;2;0;0;0;0;0;2;0;0;0;0;0;0
2020-03-28 03:45:00;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:00:00;1;0;1;2;1;1;1;0;0;0;0;0;0;0;0
2020-03-28 04:15:00;3;0;3;1;1;1;0;0;1;0;0;0;0;0;0
2020-03-28 04:30:00;6;0;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-03-28 04:45:00;3;1;1;0;0;0;0;0;2;0;0;0;0;0;0
2020-03-28 05:00:00;3;1;1;0;0;2;2;1;3;0;0;0;0;0;0
2020-03-28 05:15:00;8;1;2;3;3;2;0;0;2;0;0;0;0;0;0
2020-03-28 05:30:00;11;7;7;3;3;1;1;0;6;0;0;0;0;0;0
2020-03-28 05:45:00;8;2;2;4;4;1;1;0;9;0;0;0;0;0;0
2020-03-28 06:00:00;6;3;5;3;3;2;2;0;4;0;0;0;0;0;0
2020-03-28 06:15:00;10;3;4;5;5;1;1;0;6;0;0;0;1;0;0
2020-03-28 06:30:00;8;3;3;6;6;3;2;0;11;0;0;0;0;0;0
2020-03-28 06:45:00;17;1;3;7;7;0;0;1;11;0;0;0;0;0;0
2020-03-28 07:00:00;16;3;4;6;6;4;4;0;8;0;0;0;0;0;0
2020-03-28 07:15:00;15;6;6;6;6;2;2;1;17;0;0;0;0;0;0
2020-03-28 07:30:00;15;4;5;7;7;6;6;2;18;0;0;0;0;0;0
2020-03-28 07:45:00;25;10;11;10;10;5;5;1;17;0;0;0;0;0;0
2020-03-28 08:00:00;26;8;14;11;11;3;3;2;30;0;0;0;0;0;0
2020-03-28 08:15:00;41;6;5;6;6;2;2;2;27;0;0;0;0;0;0
2020-03-28 08:30:00;26;10;10;16;19;4;5;3;21;0;0;0;0;0;0
2020-03-28 08:45:00;26;14;15;10;10;7;8;5;22;0;0;0;0;0;0
2020-03-28 09:00:00;31;13;15;8;8;10;10;1;32;0;0;0;0;0;0
2020-03-28 09:15:00;33;8;9;14;16;7;8;1;30;0;0;0;3;0;0
2020-03-28 09:30:00;32;16;19;13;13;9;9;1;35;0;0;0;0;0;0
2020-03-28 09:45:00;38;15;17;15;15;9;8;1;30;0;0;0;0;0;0
2020-03-28 10:00:00;41;11;11;6;5;10;11;0;25;0;0;0;3;0;0
2020-03-28 10:15:00;41;20;21;20;21;8;8;4;37;0;0;0;0;0;0
2020-03-28 10:30:00;45;19;14;20;21;9;9;2;51;0;0;0;0;0;0
2020-03-28 10:45:00;48;10;11;26;28;7;7;3;47;0;0;0;2;0;0
2020-03-28 11:00:00;44;13;15;19;18;7;7;2;39;0;0;0;1;0;0
2020-03-28 11:15:00;55;18;18;13;13;11;11;0;46;0;0;0;3;0;0
2020-03-28 11:30:00;69;17;16;15;17;12;11;2;48;0;0;0;2;0;0
2020-03-28 11:45:00;47;21;22;21;22;11;12;3;37;0;0;0;3;0;0
2020-03-28 12:00:00;45;21;20;17;17;12;11;6;38;0;0;0;4;0;0
2020-03-28 12:15:00;44;12;12;12;15;14;15;4;52;0;0;1;1;0;0
2020-03-28 12:30:00;45;13;12;18;17;8;8;2;44;0;0;0;0;0;0
2020-03-28 12:45:00;36;22;22;13;13;8;9;1;45;0;0;0;8;0;0
2020-03-28 13:00:00;44;13;16;17;18;10;10;2;37;0;0;0;1;0;0
2020-03-28 13:15:00;29;10;11;16;18;8;8;2;39;0;0;0;0;0;0
2020-03-28 13:30:00;44;19;19;15;13;12;13;1;49;0;0;0;6;0;0
2020-03-28 13:45:00;50;21;20;15;17;10;11;4;46;0;0;0;3;0;0
2020-03-28 14:00:00;57;19;19;25;23;11;11;7;44;0;0;0;3;0;0
2020-03-28 14:15:00;43;12;14;16;15;14;13;4;41;0;0;1;3;0;0
2020-03-28 14:30:00;40;15;15;13;15;11;10;3;42;0;0;3;3;0;0
2020-03-28 14:45:00;42;11;13;15;16;9;10;4;32;0;0;0;4;0;0
2020-03-28 15:00:00;42;8;9;14;14;13;12;6;33;0;0;0;9;0;0
2020-03-28 15:15:00;42;19;15;13;11;11;11;3;39;0;0;0;3;0;0
2020-03-28 15:30:00;40;12;14;14;13;5;6;5;31;0;0;0;5;0;0
2020-03-28 15:45:00;46;14;13;12;11;9;8;1;39;0;0;0;1;0;0
2020-03-28 16:00:00;26;11;12;15;15;10;10;2;28;0;0;0;3;0;0
2020-03-28 16:15:00;51;15;18;16;18;8;9;3;29;0;0;0;0;0;0
2020-03-28 16:30:00;33;20;17;10;10;4;6;3;31;0;0;0;1;0;0
2020-03-28 16:45:00;37;13;14;12;12;8;9;1;29;0;0;0;4;0;0
2020-03-28 17:00:00;34;15;15;13;14;15;16;2;22;0;0;0;4;0;0
2020-03-28 17:15:00;44;10;16;15;16;11;12;1;27;0;0;0;3;0;0
2020-03-28 17:30:00;43;16;17;10;9;7;7;2;44;0;0;0;5;0;0
2020-03-28 17:45:00;36;5;7;10;10;8;9;4;31;0;0;0;4;0;0
2020-03-28 18:00:00;32;18;17;11;12;6;7;0;24;0;0;0;0;0;0
2020-03-28 18:15:00;32;11;11;9;9;5;5;2;30;0;0;0;1;0;0
2020-03-28 18:30:00;28;12;14;9;9;3;3;2;17;0;0;0;1;0;0
2020-03-28 18:45:00;33;16;16;9;9;10;10;1;35;0;0;0;2;0;0
2020-03-28 19:00:00;33;15;16;13;13;10;10;0;20;0;0;0;0;0;0
2020-03-28 19:15:00;20;6;5;5;5;3;3;0;22;0;0;0;0;0;0
2020-03-28 19:30:00;23;7;9;8;7;3;3;1;19;0;0;0;0;0;0
2020-03-28 19:45:00;19;5;6;3;3;4;2;1;13;0;0;0;0;0;0
2020-03-28 20:00:00;15;3;4;2;2;2;2;0;20;0;0;0;2;0;0
2020-03-28 20:15:00;10;5;6;4;4;2;2;0;5;0;0;0;0;0;0
2020-03-28 20:30:00;10;5;5;6;6;3;3;0;11;0;0;0;0;0;0
2020-03-28 20:45:00;9;2;4;2;2;1;1;2;5;0;0;0;0;0;0
2020-03-28 21:00:00;6;3;3;4;3;2;2;0;9;0;0;0;0;0;0
2020-03-28 21:15:00;8;3;3;0;0;1;1;1;5;0;0;0;0;0;0
2020-03-28 21:30:00;2;4;4;4;5;3;1;0;4;0;0;0;0;0;0
2020-03-28 21:45:00;6;2;2;3;2;1;1;0;3;0;0;0;0;0;0
2020-03-28 22:00:00;6;6;6;4;4;1;1;0;3;0;0;0;0;0;0
