DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-11-10 00:00:00;6;4;2;0;3;3;0
2020-11-10 00:15:00;2;3;2;0;4;2;0
2020-11-10 00:30:00;2;2;1;2;4;2;0
2020-11-10 00:45:00;5;5;2;3;2;1;0
2020-11-10 01:00:00;1;2;1;1;7;6;0
2020-11-10 01:15:00;2;3;1;1;4;4;0
2020-11-10 01:30:00;2;5;4;1;4;1;0
2020-11-10 01:45:00;1;0;0;0;2;2;0
2020-11-10 02:00:00;5;6;2;0;6;6;0
2020-11-10 02:15:00;0;1;1;1;9;4;0
2020-11-10 02:30:00;2;2;3;1;3;1;0
2020-11-10 02:45:00;2;6;5;0;6;5;0
2020-11-10 03:00:00;4;3;2;3;2;1;0
2020-11-10 03:15:00;3;5;4;6;4;4;0
2020-11-10 03:30:00;5;3;2;2;5;2;0
2020-11-10 03:45:00;5;5;4;2;5;2;0
2020-11-10 04:00:00;7;7;5;3;5;6;0
2020-11-10 04:15:00;4;6;3;5;5;2;0
2020-11-10 04:30:00;7;8;7;3;13;8;0
2020-11-10 04:45:00;19;10;5;2;6;5;0
2020-11-10 05:00:00;25;16;11;4;15;6;0
2020-11-10 05:15:00;32;20;17;13;34;18;0
2020-11-10 05:30:00;34;24;16;12;37;16;0
2020-11-10 05:45:00;50;36;27;11;48;18;0
2020-11-10 06:00:00;41;27;23;13;58;30;0
2020-11-10 06:15:00;79;40;35;15;68;30;0
2020-11-10 06:30:00;83;45;43;15;102;49;0
2020-11-10 06:45:00;93;61;59;36;93;62;0
2020-11-10 07:00:00;95;78;71;36;81;38;1
2020-11-10 07:15:00;104;61;55;32;94;36;2
2020-11-10 07:30:00;102;59;56;33;72;26;0
2020-11-10 07:45:00;103;43;42;62;98;64;1
2020-11-10 08:00:00;81;34;37;34;105;44;1
2020-11-10 08:15:00;62;48;38;274;71;50;2
2020-11-10 08:30:00;69;37;30;30;78;47;2
2020-11-10 08:45:00;71;51;38;36;73;43;0
2020-11-10 09:00:00;63;43;31;44;57;43;0
2020-11-10 09:15:00;67;41;43;38;71;40;1
2020-11-10 09:30:00;88;45;39;41;63;36;0
2020-11-10 09:45:00;88;54;48;33;75;45;0
2020-11-10 10:00:00;64;37;30;36;79;57;0
2020-11-10 10:15:00;61;41;32;31;66;41;2
2020-11-10 10:30:00;79;47;41;35;73;45;1
2020-11-10 10:45:00;88;45;41;46;69;43;0
2020-11-10 11:00:00;61;39;34;43;78;52;0
2020-11-10 11:15:00;62;45;36;36;84;49;0
2020-11-10 11:30:00;83;67;49;46;86;57;1
2020-11-10 11:45:00;60;50;39;47;62;45;0
2020-11-10 12:00:00;66;48;36;49;74;74;2
2020-11-10 12:15:00;72;48;41;27;84;58;3
2020-11-10 12:30:00;69;49;42;38;82;57;6
2020-11-10 12:45:00;83;48;46;38;76;39;2
2020-11-10 13:00:00;64;46;40;46;86;43;2
2020-11-10 13:15:00;82;60;56;46;95;50;1
2020-11-10 13:30:00;78;42;38;56;88;47;1
2020-11-10 13:45:00;88;56;47;35;101;57;0
2020-11-10 14:00:00;76;56;54;51;74;46;0
2020-11-10 14:15:00;65;54;42;47;87;44;1
2020-11-10 14:30:00;80;55;46;42;91;69;0
2020-11-10 14:45:00;65;45;38;36;79;46;0
2020-11-10 15:00:00;75;37;36;42;102;74;0
2020-11-10 15:15:00;65;55;51;40;89;47;0
2020-11-10 15:30:00;69;45;45;62;112;58;0
2020-11-10 15:45:00;78;37;30;63;116;52;0
2020-11-10 16:00:00;85;70;58;51;101;44;3
2020-11-10 16:15:00;94;48;42;46;133;79;0
2020-11-10 16:30:00;96;58;49;140;114;66;1
2020-11-10 16:45:00;86;58;48;56;100;59;0
2020-11-10 17:00:00;86;38;38;67;126;56;1
2020-11-10 17:15:00;81;51;47;46;96;46;0
2020-11-10 17:30:00;76;44;31;33;107;45;1
2020-11-10 17:45:00;70;50;42;23;67;23;0
2020-11-10 18:00:00;44;30;25;25;56;32;0
2020-11-10 18:15:00;52;34;25;16;63;28;0
2020-11-10 18:30:00;31;26;19;11;61;18;0
2020-11-10 18:45:00;30;19;13;10;42;14;0
2020-11-10 19:00:00;22;19;12;10;51;22;0
2020-11-10 19:15:00;19;15;13;7;29;12;0
2020-11-10 19:30:00;18;16;11;6;27;10;0
2020-11-10 19:45:00;23;13;9;4;29;14;1
2020-11-10 20:00:00;26;11;10;5;27;19;0
2020-11-10 20:15:00;19;11;11;8;24;9;0
2020-11-10 20:30:00;19;9;7;4;13;10;0
2020-11-10 20:45:00;25;18;11;7;13;3;0
2020-11-10 21:00:00;22;15;11;11;20;10;0
2020-11-10 21:15:00;17;15;12;1;24;9;0
2020-11-10 21:30:00;16;17;7;7;9;4;0
2020-11-10 21:45:00;10;7;5;2;27;12;0
2020-11-10 22:00:00;7;3;3;7;17;7;0
2020-11-10 22:15:00;12;8;9;7;28;8;0
2020-11-10 22:30:00;13;6;3;1;17;2;0
2020-11-10 22:45:00;10;9;5;7;9;7;0
2020-11-10 23:00:00;12;6;2;1;6;2;0
2020-11-10 23:15:00;6;4;4;0;7;2;0
2020-11-10 23:30:00;8;10;7;0;5;6;0
