DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-04-14 00:00:00;1;2;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-14 00:15:00;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 00:30:00;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 00:45:00;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 01:00:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 01:15:00;0;1;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 01:30:00;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 01:45:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 02:00:00;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 02:30:00;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 02:45:00;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 03:00:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 03:15:00;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 03:30:00;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 03:45:00;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 04:00:00;0;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 04:15:00;1;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 04:30:00;3;1;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 04:45:00;4;3;1;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-14 05:00:00;5;1;0;3;0;2;5;1;0;0;0;0;0;0;0;0;0;0
2020-04-14 05:15:00;9;2;2;2;1;3;12;0;0;0;0;3;0;0;0;0;0;0
2020-04-14 05:30:00;21;14;0;3;1;8;25;0;0;0;0;0;0;0;4;0;0;0
2020-04-14 05:45:00;30;18;3;10;0;3;27;1;1;2;1;4;0;0;8;4;0;0
2020-04-14 06:00:00;21;18;7;1;0;7;21;0;1;1;0;0;0;0;0;0;0;0
2020-04-14 06:15:00;21;18;5;7;1;11;36;0;2;2;1;2;0;0;0;0;0;0
2020-04-14 06:30:00;40;32;2;8;1;9;33;0;0;0;2;0;0;0;7;0;0;0
2020-04-14 06:45:00;31;18;4;6;1;12;31;0;3;3;8;2;0;0;0;0;0;0
2020-04-14 07:00:00;27;17;7;5;1;10;23;0;1;1;10;0;0;0;10;0;0;0
2020-04-14 07:15:00;22;20;6;3;1;10;43;1;2;2;2;0;0;0;3;0;0;0
2020-04-14 07:30:00;37;30;4;3;3;21;31;1;1;1;9;2;0;0;7;0;0;0
2020-04-14 07:45:00;42;28;4;4;1;20;35;1;2;3;7;0;0;0;3;0;0;0
2020-04-14 08:00:00;23;18;6;3;2;26;32;3;0;3;5;2;0;0;10;0;0;0
2020-04-14 08:15:00;20;17;7;5;2;23;26;1;5;5;2;5;0;0;3;0;0;0
2020-04-14 08:30:00;
2020-04-14 08:45:00;
2020-04-14 09:00:00;19;11;2;2;3;7;19;2;1;1;0;0;0;0;0;0;0;0
2020-04-14 09:15:00;20;8;6;4;0;19;28;4;3;3;2;2;0;0;0;0;0;0
2020-04-14 09:30:00;22;24;12;5;2;13;26;6;3;3;3;3;0;0;4;0;0;0
2020-04-14 09:45:00;26;22;7;6;1;17;20;6;1;1;4;0;0;0;0;0;0;0
2020-04-14 10:00:00;20;18;5;3;1;20;21;5;0;1;4;0;0;0;0;0;0;0
2020-04-14 10:15:00;27;11;10;3;2;20;18;3;3;2;3;0;0;0;1;0;0;0
2020-04-14 10:30:00;30;14;12;1;2;20;26;1;1;1;2;2;0;0;7;0;0;0
2020-04-14 10:45:00;31;17;8;7;4;27;30;4;4;3;2;0;0;0;0;0;0;0
2020-04-14 11:00:00;25;18;13;3;0;21;24;5;0;1;3;0;0;0;6;0;0;0
2020-04-14 11:15:00;26;11;12;8;3;22;29;3;4;4;4;26;0;0;13;0;0;0
2020-04-14 11:30:00;30;19;14;7;0;31;23;4;2;4;6;1;0;0;2;0;0;0
2020-04-14 11:45:00;23;14;19;1;2;18;27;5;1;1;0;0;0;0;2;0;0;0
2020-04-14 12:00:00;29;17;8;3;3;17;27;3;0;0;4;0;0;0;3;0;0;0
2020-04-14 12:15:00;22;12;14;4;4;28;33;5;3;3;1;3;0;0;0;0;3;0
2020-04-14 12:30:00;22;11;9;0;4;17;30;3;1;1;4;0;0;0;0;0;0;0
2020-04-14 12:45:00;27;18;4;5;4;15;35;6;2;2;3;0;0;0;1;0;0;0
2020-04-14 13:00:00;25;20;14;2;2;16;35;3;0;0;1;3;0;0;6;0;0;0
2020-04-14 13:15:00;22;24;7;3;3;21;25;9;2;3;4;0;2;0;0;0;0;0
2020-04-14 13:30:00;25;20;17;4;1;18;19;6;1;1;2;4;2;0;0;0;0;0
2020-04-14 13:45:00;22;16;10;6;2;31;39;2;2;2;2;2;0;0;8;0;0;0
2020-04-14 14:00:00;36;16;5;3;1;23;40;9;1;1;1;0;0;0;2;0;0;0
2020-04-14 14:15:00;21;15;14;2;3;25;37;4;2;3;1;6;0;0;3;0;0;0
2020-04-14 14:30:00;40;30;25;1;0;17;24;2;1;1;3;11;0;0;0;0;0;0
2020-04-14 14:45:00;28;17;15;5;6;24;31;2;3;2;0;4;0;0;6;0;0;0
2020-04-14 15:00:00;28;24;20;1;2;26;32;4;1;1;2;3;0;0;4;0;0;0
2020-04-14 15:15:00;35;26;18;2;4;29;29;1;2;2;3;0;0;0;0;0;0;0
2020-04-14 15:30:00;27;22;18;3;2;24;20;2;1;1;3;7;0;0;4;0;0;0
2020-04-14 15:45:00;21;22;13;4;5;28;27;1;3;6;4;28;0;0;27;0;0;1
