DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-06-16 00:00:00;0;1;2;1;0;0;1;1;0;0
2020-06-16 00:15:00;2;3;3;2;0;0;0;2;0;0
2020-06-16 00:30:00;2;4;2;1;0;0;0;2;0;0
2020-06-16 00:45:00;2;5;2;0;0;0;0;0;0;0
2020-06-16 01:00:00;1;2;2;1;0;1;1;0;0;0
2020-06-16 01:15:00;3;2;3;1;0;0;1;0;0;0
2020-06-16 01:30:00;1;2;3;1;0;0;0;0;0;0
2020-06-16 01:45:00;2;3;3;2;1;0;0;0;0;0
2020-06-16 02:00:00;0;1;2;0;1;0;0;1;0;0
2020-06-16 02:15:00;1;3;3;0;0;2;2;0;0;0
2020-06-16 02:30:00;3;2;3;0;0;1;1;0;0;0
2020-06-16 03:00:00;3;3;1;0;0;0;0;2;0;0
2020-06-16 03:15:00;0;2;2;0;0;0;1;0;0;0
2020-06-16 03:30:00;2;4;1;2;0;0;0;0;0;0
2020-06-16 03:45:00;8;9;3;3;1;0;1;2;0;0
2020-06-16 04:00:00;4;2;1;3;0;0;2;1;0;0
2020-06-16 04:15:00;6;7;2;0;1;0;2;2;0;0
2020-06-16 04:30:00;9;5;6;1;1;1;0;1;0;0
2020-06-16 04:45:00;18;9;18;0;0;1;1;2;0;0
2020-06-16 05:00:00;59;4;47;2;2;2;1;2;0;0
2020-06-16 05:15:00;120;15;151;8;3;7;2;9;1;2
2020-06-16 05:30:00;165;19;173;11;5;8;10;31;0;0
2020-06-16 05:45:00;105;26;66;10;23;4;91;57;0;0
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;64;39;70;4;10;2;53;43;0;0
2020-06-16 06:30:00;53;28;89;4;6;1;10;8;0;0
2020-06-16 06:45:00;62;31;96;4;2;4;9;4;0;0
2020-06-16 07:00:00;38;26;67;5;2;3;7;3;0;0
2020-06-16 07:15:00;41;32;81;5;3;6;9;4;0;0
2020-06-16 07:30:00;53;61;93;9;4;2;16;8;10;12
2020-06-16 07:45:00;49;56;109;4;3;3;14;6;0;0
2020-06-16 08:00:00;52;37;96;7;4;2;12;9;1;0
2020-06-16 08:15:00;43;52;73;6;4;4;10;8;14;0
2020-06-16 08:30:00;56;48;63;5;6;5;5;12;0;0
2020-06-16 08:45:00;45;34;36;6;1;3;3;9;0;0
2020-06-16 09:00:00;29;40;44;2;4;3;9;7;0;0
2020-06-16 09:15:00;30;39;33;4;6;5;11;2;3;2
2020-06-16 09:30:00;34;50;39;4;2;6;13;5;0;0
2020-06-16 09:45:00;29;46;38;1;9;3;11;5;0;0
2020-06-16 10:00:00;34;33;39;5;5;2;10;14;0;0
2020-06-16 10:15:00;24;44;67;3;4;3;9;9;2;3
2020-06-16 10:30:00;36;34;57;4;4;5;13;11;2;0
2020-06-16 10:45:00;33;62;65;3;7;3;11;9;3;2
2020-06-16 11:00:00;27;56;58;10;4;0;11;5;0;0
2020-06-16 11:15:00;43;52;89;1;8;3;19;15;0;0
2020-06-16 11:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 11:45:00;24;42;53;6;3;5;15;11;4;4
2020-06-16 12:00:00;43;53;57;5;7;5;13;17;0;0
2020-06-16 12:15:00;32;38;51;4;10;6;14;11;1;0
2020-06-16 12:30:00;36;50;64;3;8;3;14;12;1;4
2020-06-16 12:45:00;44;61;46;5;4;3;19;18;0;0
2020-06-16 13:00:00;51;52;58;12;7;7;26;8;1;0
2020-06-16 13:15:00;59;52;99;7;5;6;21;12;1;0
2020-06-16 13:30:00;78;42;118;8;7;5;13;7;0;0
2020-06-16 13:45:00;77;55;101;16;9;8;38;23;0;0
2020-06-16 14:00:00;63;57;86;11;16;2;64;63;4;6
2020-06-16 14:15:00;57;72;53;8;31;6;139;73;3;12
2020-06-16 14:30:00;40;78;65;7;76;5;187;98;0;0
2020-06-16 14:45:00;35;65;49;10;37;1;70;38;3;0
2020-06-16 15:00:00;49;86;69;8;23;4;57;34;0;0
2020-06-16 15:15:00;38;71;55;5;11;1;43;26;0;0
2020-06-16 15:30:00;43;78;64;12;9;1;34;23;5;0
2020-06-16 15:45:00;40;64;84;12;8;2;31;24;3;2
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;50;74;62;12;14;6;46;30;8;2
2020-06-16 16:30:00;44;67;61;6;12;6;34;26;0;0
2020-06-16 16:45:00;50;65;63;6;11;6;28;20;2;2
2020-06-16 17:00:00;48;66;76;8;10;4;42;23;5;6
2020-06-16 17:15:00;34;54;64;11;9;7;31;17;3;9
2020-06-16 17:30:00;29;60;62;5;7;3;21;12;0;0
2020-06-16 17:45:00;30;47;55;6;5;2;8;14;3;6
2020-06-16 18:00:00;36;35;63;5;6;4;13;13;5;0
2020-06-16 18:15:00;40;45;50;7;2;2;19;8;0;0
2020-06-16 18:30:00;36;51;61;13;11;5;18;13;1;0
2020-06-16 18:45:00;32;48;41;4;7;3;7;12;0;0
2020-06-16 19:00:00;28;35;53;7;9;5;12;12;2;3
2020-06-16 19:15:00;31;49;46;8;5;2;13;14;2;0
2020-06-16 19:30:00;31;29;42;4;6;4;6;6;3;6
2020-06-16 19:45:00;26;23;52;4;5;1;7;9;1;2
2020-06-16 20:00:00;27;20;44;5;2;0;9;13;0;0
2020-06-16 20:15:00;24;21;30;6;4;2;4;4;0;0
2020-06-16 20:30:00;28;13;22;4;5;1;4;8;0;0
2020-06-16 20:45:00;37;20;42;1;1;4;5;10;1;4
2020-06-16 21:00:00;79;11;74;1;2;0;1;9;0;0
2020-06-16 21:15:00;139;16;102;8;3;6;2;9;0;0
2020-06-16 21:30:00;122;15;64;5;7;8;9;22;0;0
2020-06-16 21:45:00;36;32;10;9;24;0;41;20;0;0
2020-06-16 22:00:00;26;45;24;6;43;4;66;44;0;0
2020-06-16 22:15:00;9;13;16;7;23;2;16;29;0;0
2020-06-16 22:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 22:45:00;8;13;13;2;1;1;5;2;0;0
2020-06-16 23:00:00;8;8;10;1;0;1;3;1;0;0
2020-06-16 23:15:00;10;10;8;1;1;0;1;6;0;0
2020-06-16 23:30:00;9;10;8;2;0;1;1;6;0;0
