DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-06-09 00:00:00;5;5;0;1;0;0;0;3;0;0
2020-06-09 00:15:00;5;8;1;0;2;0;0;3;0;0
2020-06-09 00:30:00;1;2;0;0;0;0;0;0;0;0
2020-06-09 00:45:00;2;5;3;1;0;0;0;3;0;0
2020-06-09 01:00:00;2;2;2;2;0;0;0;2;0;0
2020-06-09 01:15:00;2;3;2;2;0;0;0;1;0;0
2020-06-09 01:30:00;7;4;2;1;0;0;0;1;0;0
2020-06-09 01:45:00;2;2;0;1;0;0;1;2;0;0
2020-06-09 02:00:00;0;0;2;0;0;0;1;0;0;0
2020-06-09 02:15:00;0;0;2;0;0;0;0;0;0;0
2020-06-09 02:30:00;3;2;0;0;0;1;1;1;0;0
2020-06-09 02:45:00;0;3;5;2;0;0;1;0;0;0
2020-06-09 03:00:00;8;7;1;2;0;0;0;1;0;0
2020-06-09 03:15:00;4;5;5;2;1;1;1;1;0;0
2020-06-09 03:30:00;1;2;5;3;2;1;2;1;0;0
2020-06-09 03:45:00;4;4;3;1;0;0;1;0;0;0
2020-06-09 04:00:00;3;2;3;3;1;0;1;0;0;0
2020-06-09 04:15:00;4;7;5;0;1;1;0;3;0;0
2020-06-09 04:30:00;10;7;6;4;0;1;1;1;0;0
2020-06-09 04:45:00;22;11;16;3;1;1;1;3;0;0
2020-06-09 05:00:00;65;10;50;0;1;1;5;4;0;0
2020-06-09 05:15:00;119;16;144;4;3;4;4;8;0;0
2020-06-09 05:30:00;179;18;117;5;4;8;13;33;0;0
2020-06-09 05:45:00;76;24;50;6;25;5;77;54;0;0
2020-06-09 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 06:15:00;48;21;58;7;12;1;49;31;0;0
2020-06-09 06:30:00;51;30;70;3;5;4;14;11;0;0
2020-06-09 06:45:00;60;30;68;4;0;0;4;9;0;0
2020-06-09 07:00:00;59;23;56;2;1;3;4;3;0;0
2020-06-09 07:15:00;46;25;51;6;5;6;6;1;0;0
2020-06-09 07:30:00;48;37;64;7;3;7;6;10;0;0
2020-06-09 07:45:00;45;33;64;6;7;5;3;4;0;0
2020-06-09 08:00:00;47;33;55;4;2;1;5;5;1;0
2020-06-09 08:15:00;32;33;53;4;4;2;6;7;1;0
2020-06-09 08:30:00;42;22;47;1;2;2;8;6;1;5
2020-06-09 09:00:00;33;32;41;1;2;3;4;5;1;0
2020-06-09 09:15:00;23;36;42;3;5;3;8;6;1;0
2020-06-09 09:30:00;34;39;39;5;5;3;12;10;0;0
2020-06-09 09:45:00;41;51;40;3;4;3;12;11;3;0
2020-06-09 10:00:00;31;46;41;6;3;1;15;12;7;0
2020-06-09 10:15:00;24;35;32;2;6;3;14;3;3;0
2020-06-09 10:30:00;34;40;50;4;5;4;11;10;5;0
2020-06-09 10:45:00;33;45;62;4;4;4;9;9;0;1
2020-06-09 11:00:00;29;49;47;5;3;3;14;7;1;2
2020-06-09 11:15:00;29;33;58;2;7;2;17;12;3;10
2020-06-09 11:45:00;43;48;49;4;12;8;13;18;0;0
2020-06-09 12:00:00;37;43;43;3;9;2;17;13;0;0
2020-06-09 12:15:00;36;38;59;3;6;1;12;14;0;0
2020-06-09 12:30:00;32;42;56;0;3;0;11;13;1;0
2020-06-09 12:45:00;33;52;56;5;3;6;13;9;1;0
2020-06-09 13:00:00;50;39;64;2;4;5;12;11;0;0
2020-06-09 13:15:00;86;38;97;5;10;7;21;11;3;4
2020-06-09 13:30:00;111;37;119;8;7;9;19;17;1;0
2020-06-09 13:45:00;103;47;112;7;9;15;42;22;0;0
2020-06-09 14:00:00;95;74;103;7;21;9;67;56;2;2
2020-06-09 14:15:00;44;75;51;3;41;7;130;70;1;1
2020-06-09 14:30:00;47;81;62;6;54;3;151;64;0;0
2020-06-09 14:45:00;41;62;64;4;29;7;45;33;0;0
2020-06-09 15:00:00;39;60;54;5;13;6;45;20;0;0
2020-06-09 15:15:00;31;60;59;3;12;5;44;14;0;0
2020-06-09 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 15:45:00;46;60;48;2;7;4;27;23;0;1
2020-06-09 16:00:00;41;71;67;8;10;2;40;17;1;0
2020-06-09 16:15:00;33;55;56;0;6;2;32;13;0;0
2020-06-09 16:30:00;57;69;79;13;9;6;26;24;0;0
2020-06-09 16:45:00;35;52;69;4;11;4;27;23;2;1
2020-06-09 17:00:00;36;57;83;7;9;6;20;20;1;0
2020-06-09 17:15:00;38;59;72;4;6;2;27;21;2;7
2020-06-09 17:30:00;33;41;58;3;9;3;16;13;1;3
2020-06-09 17:45:00;34;50;64;0;4;3;7;15;0;0
2020-06-09 18:00:00;33;51;52;8;7;3;14;19;1;0
2020-06-09 18:15:00;32;38;62;4;5;3;18;9;0;0
2020-06-09 18:30:00;36;36;57;3;10;4;16;9;1;2
2020-06-09 18:45:00;38;38;41;2;6;5;7;16;0;0
2020-06-09 19:00:00;22;33;47;0;5;3;13;15;0;6
2020-06-09 19:15:00;24;26;36;3;7;5;5;7;1;0
2020-06-09 19:30:00;25;34;42;2;3;0;4;6;0;0
2020-06-09 19:45:00;18;21;43;4;2;3;3;11;0;0
2020-06-09 20:00:00;22;22;33;5;3;2;0;3;0;0
2020-06-09 20:15:00;20;13;26;2;2;0;2;5;0;0
2020-06-09 20:30:00;25;10;20;5;2;0;1;2;0;0
2020-06-09 20:45:00;35;14;34;4;4;1;2;11;0;0
2020-06-09 21:00:00;107;14;56;3;2;3;9;4;0;0
2020-06-09 21:15:00;137;22;112;3;3;1;4;13;0;0
2020-06-09 21:30:00;125;19;63;4;3;6;12;20;0;0
2020-06-09 21:45:00;49;20;32;8;13;5;65;53;0;0
2020-06-09 22:00:00;25;42;30;13;79;1;147;84;1;4
2020-06-09 22:15:00;14;24;9;10;35;0;23;33;0;0
2020-06-09 22:30:00;12;13;6;3;4;0;9;9;0;0
2020-06-09 22:45:00;2;5;11;0;0;0;0;4;0;0
2020-06-09 23:00:00;10;12;5;3;4;1;5;5;0;0
2020-06-09 23:15:00;8;9;8;3;1;0;0;4;0;0
2020-06-09 23:30:00;5;4;6;2;0;0;1;1;0;0
