DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-10-22 00:00:00;11;1;3;2;0;1
2020-10-22 00:15:00;8;6;5;5;0;1
2020-10-22 00:30:00;10;3;5;7;0;1
2020-10-22 00:45:00;9;3;4;3;0;0
2020-10-22 01:00:00;7;1;4;3;0;0
2020-10-22 01:15:00;4;1;1;5;0;0
2020-10-22 01:30:00;6;2;0;4;0;0
2020-10-22 01:45:00;8;0;2;2;0;2
2020-10-22 02:00:00;5;2;2;4;1;1
2020-10-22 02:15:00;6;0;1;4;0;0
2020-10-22 02:30:00;4;2;0;7;1;0
2020-10-22 02:45:00;6;1;3;1;0;3
2020-10-22 03:00:00;8;1;3;3;1;2
2020-10-22 03:15:00;4;1;2;4;1;2
2020-10-22 03:30:00;4;2;4;5;0;2
2020-10-22 03:45:00;5;2;1;4;0;1
2020-10-22 04:00:00;10;1;3;7;2;0
2020-10-22 04:15:00;10;6;5;7;0;1
2020-10-22 04:30:00;19;5;6;16;0;7
2020-10-22 04:45:00;37;14;14;16;1;8
2020-10-22 05:00:00;63;40;8;16;1;13
2020-10-22 05:15:00;71;76;8;31;1;9
2020-10-22 05:30:00;88;87;22;55;3;11
2020-10-22 05:45:00;61;67;39;67;1;8
2020-10-22 06:00:00;72;47;41;90;5;8
2020-10-22 06:15:00;100;78;34;86;10;12
2020-10-22 06:30:00;117;107;50;82;7;24
2020-10-22 06:45:00;107;137;39;93;4;27
2020-10-22 07:00:00;122;135;50;77;10;21
2020-10-22 07:15:00;151;147;82;101;19;48
2020-10-22 07:30:00;146;158;101;148;18;56
2020-10-22 07:45:00;162;167;85;160;17;51
2020-10-22 08:00:00;134;136;77;125;20;48
2020-10-22 08:15:00;116;118;60;122;22;37
2020-10-22 08:30:00;124;121;74;136;18;41
2020-10-22 08:45:00;105;112;68;118;15;35
2020-10-22 09:00:00;102;72;57;90;8;20
2020-10-22 09:15:00;85;141;67;101;10;29
2020-10-22 09:30:00;111;112;69;106;10;39
2020-10-22 09:45:00;129;76;62;116;13;27
2020-10-22 10:00:00;113;91;69;126;12;36
2020-10-22 10:15:00;119;93;61;106;10;28
2020-10-22 10:30:00;120;105;60;115;11;36
2020-10-22 10:45:00;118;87;88;141;16;42
2020-10-22 11:00:00;130;102;71;118;21;36
2020-10-22 11:15:00;109;92;73;131;11;36
2020-10-22 11:30:00;132;105;76;123;15;48
2020-10-22 11:45:00;133;98;80;122;16;39
2020-10-22 12:00:00;121;90;78;136;14;36
2020-10-22 12:15:00;108;100;72;132;13;38
2020-10-22 12:30:00;123;111;84;123;11;29
2020-10-22 12:45:00;135;114;76;119;10;40
2020-10-22 13:00:00;137;127;80;148;11;44
2020-10-22 13:15:00;146;134;82;150;19;46
2020-10-22 13:30:00;157;162;87;121;15;39
2020-10-22 13:45:00;140;129;89;163;18;41
2020-10-22 14:00:00;139;130;73;135;12;36
2020-10-22 14:15:00;123;96;96;164;15;43
2020-10-22 14:30:00;130;125;111;216;26;55
2020-10-22 14:45:00;148;148;130;200;19;40
2020-10-22 15:00:00;131;119;112;181;22;51
2020-10-22 15:15:00;145;126;117;206;17;38
2020-10-22 15:30:00;148;139;116;190;22;49
2020-10-22 15:45:00;150;143;115;191;18;69
2020-10-22 16:00:00;151;133;104;204;19;52
2020-10-22 16:15:00;140;115;140;209;18;33
2020-10-22 16:30:00;142;146;104;194;15;44
2020-10-22 16:45:00;157;137;130;197;21;37
2020-10-22 17:00:00;155;124;117;192;21;52
2020-10-22 17:15:00;146;124;138;215;27;55
2020-10-22 17:30:00;173;144;101;189;23;47
2020-10-22 17:45:00;137;122;114;184;28;55
2020-10-22 18:00:00;154;116;96;159;11;62
2020-10-22 18:15:00;145;118;84;138;18;54
2020-10-22 18:30:00;129;98;84;134;20;55
2020-10-22 18:45:00;107;88;80;129;18;38
2020-10-22 19:00:00;116;79;66;99;15;49
2020-10-22 19:15:00;113;84;62;92;20;35
2020-10-22 19:30:00;84;51;57;92;14;38
2020-10-22 19:45:00;89;58;42;74;5;29
2020-10-22 20:00:00;70;44;47;60;5;21
2020-10-22 20:15:00;64;49;50;75;11;19
2020-10-22 20:30:00;62;46;42;60;10;14
2020-10-22 20:45:00;80;44;35;41;1;11
2020-10-22 21:00:00;94;59;24;43;4;13
2020-10-22 21:15:00;74;68;32;44;5;12
2020-10-22 21:30:00;66;39;34;48;5;10
2020-10-22 21:45:00;48;17;60;77;4;5
2020-10-22 22:00:00;42;26;42;86;9;4
2020-10-22 22:15:00;47;26;42;92;5;7
2020-10-22 22:30:00;44;25;17;33;2;9
2020-10-22 22:45:00;36;21;17;25;3;2
2020-10-22 23:00:00;26;16;11;16;3;1
2020-10-22 23:15:00;25;11;7;17;0;0
2020-10-22 23:30:00;18;8;8;10;1;2
2020-10-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
