DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-11-10 00:00:00;1;2;0;3;0;7;2;0;0;1;0
2020-11-10 00:15:00;6;3;2;1;0;12;7;3;2;0;0
2020-11-10 00:30:00;9;10;1;2;2;7;4;0;3;0;0
2020-11-10 00:45:00;3;2;1;1;0;8;4;1;0;0;0
2020-11-10 01:00:00;3;2;0;0;0;4;4;0;1;2;2
2020-11-10 01:15:00;7;2;0;1;1;7;3;1;0;2;0
2020-11-10 01:30:00;0;0;0;2;1;6;4;0;2;1;0
2020-11-10 01:45:00;5;2;1;0;0;3;4;1;0;1;0
2020-11-10 02:00:00;9;5;0;0;0;4;3;1;0;1;1
2020-11-10 02:15:00;4;4;0;0;0;6;4;1;0;1;1
2020-11-10 02:30:00;5;5;0;2;2;3;4;0;0;1;1
2020-11-10 02:45:00;3;3;0;0;0;5;4;0;1;2;1
2020-11-10 03:00:00;3;4;1;1;1;5;4;0;0;1;1
2020-11-10 03:15:00;4;4;1;0;0;7;6;0;1;1;0
2020-11-10 03:30:00;2;1;1;1;0;7;1;1;0;0;0
2020-11-10 03:45:00;8;10;1;1;1;12;6;1;0;0;0
2020-11-10 04:00:00;11;2;0;2;1;3;3;0;1;0;0
2020-11-10 04:15:00;6;6;1;2;1;11;7;1;0;1;1
2020-11-10 04:30:00;18;16;2;0;0;17;11;2;2;2;0
2020-11-10 04:45:00;19;10;1;3;3;40;16;1;3;6;4
2020-11-10 05:00:00;27;25;5;12;6;74;56;2;5;4;2
2020-11-10 05:15:00;40;29;7;18;6;120;103;1;3;10;5
2020-11-10 05:30:00;45;42;21;23;17;116;122;4;9;21;11
2020-11-10 05:45:00;98;105;27;21;17;90;98;9;14;20;10
2020-11-10 06:00:00;115;129;22;34;19;85;90;7;8;20;9
2020-11-10 06:15:00;96;107;23;34;10;111;125;8;14;21;12
2020-11-10 06:30:00;69;77;20;49;24;108;143;15;14;35;16
2020-11-10 06:45:00;62;84;23;50;17;109;139;15;15;33;11
2020-11-10 07:00:00;63;73;10;58;19;106;143;19;22;37;12
2020-11-10 07:15:00;75;86;18;82;34;104;112;28;10;29;15
2020-11-10 07:30:00;73;74;23;93;21;100;132;35;24;41;8
2020-11-10 07:45:00;83;95;19;92;24;101;108;27;34;44;15
2020-11-10 08:00:00;74;76;26;60;18;88;96;23;19;44;18
2020-11-10 08:15:00;71;69;19;47;14;79;104;10;28;36;11
2020-11-10 08:30:00;72;81;16;47;23;86;88;20;21;41;14
2020-11-10 08:45:00;61;62;18;41;12;93;86;17;17;37;19
2020-11-10 09:00:00;70;75;27;52;20;73;78;9;24;37;18
2020-11-10 09:15:00;59;66;14;54;11;68;71;11;24;43;14
2020-11-10 09:30:00;74;65;17;52;21;76;75;21;16;33;12
2020-11-10 09:45:00;56;55;20;41;17;56;70;16;19;44;19
2020-11-10 10:00:00;77;71;13;46;13;65;64;10;14;46;23
2020-11-10 10:15:00;64;70;23;41;16;54;79;19;28;49;19
2020-11-10 10:30:00;70;86;27;50;17;69;66;20;34;52;18
2020-11-10 10:45:00;74;92;23;43;17;69;65;27;23;49;25
2020-11-10 11:00:00;79;104;18;56;28;55;50;20;26;53;28
2020-11-10 11:15:00;71;88;24;39;13;70;79;23;18;53;28
2020-11-10 11:30:00;66;63;23;47;14;58;61;20;24;47;22
2020-11-10 11:45:00;74;77;30;48;10;68;45;19;31;56;27
2020-11-10 12:00:00;87;102;23;45;17;69;52;23;42;46;13
2020-11-10 12:15:00;76;81;30;60;16;66;69;22;32;52;30
