DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-05-24 00:00:00;4;0;0;0;2;2;0
2020-05-24 00:15:00;8;3;1;0;4;4;0
2020-05-24 00:30:00;1;0;0;2;5;4;0
2020-05-24 00:45:00;2;1;0;1;1;6;0
2020-05-24 01:00:00;4;3;2;0;4;2;0
2020-05-24 01:15:00;1;1;0;0;6;3;0
2020-05-24 01:30:00;9;4;2;0;3;1;0
2020-05-24 01:45:00;0;0;0;0;1;3;0
2020-05-24 02:00:00;1;0;0;0;1;1;0
2020-05-24 02:15:00;2;0;0;0;3;1;0
2020-05-24 02:30:00;2;0;0;1;4;1;0
2020-05-24 02:45:00;2;1;0;0;2;1;0
2020-05-24 03:00:00;2;2;2;1;1;1;0
2020-05-24 03:15:00;0;0;0;3;1;1;0
2020-05-24 03:30:00;1;1;1;0;1;1;0
2020-05-24 03:45:00;1;1;0;0;1;0;0
2020-05-24 04:00:00;1;1;1;0;0;0;0
2020-05-24 04:15:00;0;1;1;1;0;0;0
2020-05-24 04:30:00;1;2;1;0;1;1;0
2020-05-24 04:45:00;1;1;0;0;1;1;0
2020-05-24 05:00:00;3;1;1;0;1;2;0
2020-05-24 05:15:00;4;2;1;0;6;4;0
2020-05-24 05:30:00;7;6;1;1;3;1;0
2020-05-24 05:45:00;7;3;3;0;6;2;0
2020-05-24 06:00:00;4;2;0;1;4;1;0
2020-05-24 06:15:00;8;0;0;2;4;1;0
2020-05-24 06:30:00;7;3;2;3;3;0;0
2020-05-24 06:45:00;5;3;2;2;4;3;0
2020-05-24 07:00:00;4;1;0;3;5;4;0
2020-05-24 07:15:00;2;1;1;0;5;2;0
2020-05-24 07:30:00;4;1;1;4;2;3;0
2020-05-24 07:45:00;2;3;1;4;10;3;0
2020-05-24 08:00:00;5;1;2;1;5;2;0
2020-05-24 08:15:00;10;3;2;4;5;4;0
2020-05-24 08:30:00;6;4;4;1;11;9;0
2020-05-24 08:45:00;13;4;2;3;13;5;0
2020-05-24 09:00:00;12;3;1;7;13;14;0
2020-05-24 09:15:00;16;6;3;3;16;5;0
2020-05-24 09:30:00;32;6;3;2;13;8;0
2020-05-24 09:45:00;21;9;4;6;19;6;0
2020-05-24 10:00:00;11;3;2;7;22;10;0
2020-05-24 10:15:00;26;9;5;9;22;6;0
2020-05-24 10:30:00;16;4;4;5;24;5;0
2020-05-24 10:45:00;23;8;8;10;23;6;0
2020-05-24 11:00:00;26;5;3;8;21;9;0
2020-05-24 11:15:00;28;10;8;4;44;11;0
2020-05-24 11:30:00;29;10;5;6;33;8;0
2020-05-24 11:45:00;29;14;9;9;24;14;0
2020-05-24 12:00:00;31;12;9;5;28;13;0
2020-05-24 12:15:00;32;11;7;4;23;11;0
2020-05-24 12:30:00;22;9;8;4;21;12;0
2020-05-24 12:45:00;20;12;7;8;31;9;0
2020-05-24 13:00:00;18;11;13;7;25;6;0
2020-05-24 13:15:00;31;9;6;7;32;13;0
2020-05-24 13:30:00;35;14;8;12;29;9;0
2020-05-24 13:45:00;48;26;19;8;33;10;2
2020-05-24 14:00:00;30;14;11;7;30;9;0
2020-05-24 14:15:00;38;18;14;10;54;21;0
2020-05-24 14:30:00;43;22;16;12;38;15;0
2020-05-24 14:45:00;42;21;13;9;47;19;0
2020-05-24 15:00:00;35;20;19;12;39;14;0
2020-05-24 15:15:00;36;19;18;7;39;21;0
2020-05-24 15:30:00;40;24;14;13;29;11;0
2020-05-24 15:45:00;40;25;20;9;43;18;0
2020-05-24 16:00:00;40;14;11;6;33;6;0
2020-05-24 16:15:00;43;20;15;10;35;11;0
2020-05-24 16:30:00;40;19;17;13;37;11;0
2020-05-24 16:45:00;33;27;22;6;38;10;0
2020-05-24 17:00:00;37;17;13;9;37;8;0
2020-05-24 17:15:00;39;23;16;8;57;23;1
2020-05-24 17:30:00;49;34;25;6;37;6;0
2020-05-24 17:45:00;51;25;14;8;42;14;0
2020-05-24 18:00:00;30;11;7;8;36;16;0
2020-05-24 18:15:00;45;14;8;6;34;14;0
2020-05-24 18:30:00;36;16;8;4;35;12;0
2020-05-24 18:45:00;37;19;11;8;36;15;0
2020-05-24 19:00:00;32;16;9;8;28;9;0
2020-05-24 19:15:00;42;22;11;4;32;10;3
2020-05-24 19:30:00;36;14;9;3;34;8;0
2020-05-24 19:45:00;25;16;8;5;21;11;0
2020-05-24 20:00:00;38;17;14;4;26;7;0
2020-05-24 20:15:00;31;10;6;3;20;9;0
2020-05-24 20:30:00;22;13;7;2;22;11;0
2020-05-24 20:45:00;23;14;12;6;35;12;0
2020-05-24 21:00:00;15;10;6;6;19;7;0
2020-05-24 21:15:00;20;7;3;2;20;10;0
2020-05-24 21:30:00;19;5;3;0;14;10;0
2020-05-24 21:45:00;20;9;5;0;24;9;0
2020-05-24 22:00:00;12;8;5;2;11;5;0
2020-05-24 22:15:00;11;8;4;1;5;7;0
2020-05-24 22:30:00;12;7;3;0;5;5;0
2020-05-24 22:45:00;7;6;5;1;10;6;0
2020-05-24 23:00:00;9;4;2;3;3;2;0
2020-05-24 23:15:00;10;2;2;1;9;4;0
2020-05-24 23:30:00;3;1;0;0;4;2;0
2020-05-24 23:45:00;12;7;3;4;3;3;0
