DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-02-27 00:00:00;16;11;2;0;14;8;2;18;8;1;0
2020-02-27 00:15:00;10;10;0;0;10;11;0;9;11;0;0
2020-02-27 00:30:00;4;6;0;1;9;4;1;8;7;0;0
2020-02-27 00:45:00;6;8;0;0;12;7;1;12;9;0;0
2020-02-27 01:00:00;8;8;2;0;9;4;1;8;7;0;0
2020-02-27 01:15:00;3;6;2;0;9;3;0;9;6;0;0
2020-02-27 01:30:00;7;4;0;3;6;2;1;5;3;0;0
2020-02-27 01:45:00;6;6;1;0;3;3;1;3;4;0;0
2020-02-27 02:00:00;10;9;1;0;5;3;0;5;3;0;0
2020-02-27 02:15:00;2;4;0;0;3;2;0;3;3;0;0
2020-02-27 02:30:00;4;3;0;0;10;4;0;10;9;0;0
2020-02-27 02:45:00;5;6;1;0;0;1;0;0;2;0;0
2020-02-27 03:00:00;4;6;0;1;8;5;2;8;6;1;0
2020-02-27 03:15:00;4;3;0;0;7;1;0;7;4;0;0
2020-02-27 03:30:00;5;10;2;1;4;0;0;4;0;0;0
2020-02-27 03:45:00;8;7;0;0;4;0;0;3;0;0;0
2020-02-27 04:00:00;11;9;0;1;6;3;0;8;6;0;0
2020-02-27 04:15:00;15;12;0;0;7;2;0;6;7;0;0
2020-02-27 04:30:00;24;19;2;1;17;11;0;16;13;0;0
2020-02-27 04:45:00;22;21;2;2;22;13;1;20;17;0;0
2020-02-27 05:00:00;31;30;0;1;41;19;0;40;22;0;0
2020-02-27 05:15:00;29;38;5;2;21;17;0;20;21;0;0
2020-02-27 05:30:00;70;79;9;6;62;38;2;60;41;0;0
2020-02-27 05:45:00;65;87;16;2;70;45;4;70;47;0;1
2020-02-27 06:00:00;66;74;16;7;89;53;2;91;59;0;0
2020-02-27 06:15:00;75;85;30;5;85;56;4;95;63;0;0
2020-02-27 06:30:00;98;138;33;11;120;104;8;129;108;0;13
2020-02-27 06:45:00;99;135;17;4;115;108;5;115;111;2;15
2020-02-27 07:00:00;90;132;15;7;104;104;8;106;116;2;3
2020-02-27 07:15:00;97;128;11;11;115;122;6;107;123;2;7
2020-02-27 07:30:00;80;135;15;3;111;110;8;118;110;2;1
2020-02-27 07:45:00;82;198;13;17;119;111;8;118;121;4;4
2020-02-27 08:00:00;62;207;9;8;99;151;9;118;127;1;8
2020-02-27 08:15:00;62;169;12;9;91;100;11;95;104;3;3
2020-02-27 08:30:00;64;183;10;5;106;107;11;104;112;4;1
2020-02-27 08:45:00;91;126;7;10;98;87;6;97;94;1;23
2020-02-27 09:00:00;92;117;10;13;93;76;7;95;79;11;14
2020-02-27 09:15:00;88;99;15;6;100;89;6;99;88;3;2
2020-02-27 09:30:00;80;94;9;8;99;106;10;99;114;10;2
2020-02-27 09:45:00;89;106;11;7;87;99;7;90;99;9;10
2020-02-27 10:00:00;79;102;11;9;95;88;11;95;96;5;2
2020-02-27 10:15:00;74;106;10;11;81;75;11;84;81;5;0
2020-02-27 10:30:00;81;99;14;6;96;88;8;91;93;4;2
2020-02-27 10:45:00;89;112;11;10;94;82;8;92;85;8;25
2020-02-27 11:00:00;74;85;7;9;86;89;11;84;99;7;1
2020-02-27 11:15:00;92;88;11;11;99;86;11;93;99;7;0
2020-02-27 11:30:00;71;91;9;8;97;75;6;84;76;6;0
2020-02-27 11:45:00;79;117;15;6;81;83;2;80;88;8;0
2020-02-27 12:00:00;87;119;11;12;101;103;7;94;111;7;0
2020-02-27 12:15:00;75;111;15;7;94;87;5;92;84;5;0
2020-02-27 12:30:00;89;98;7;6;92;87;8;91;99;4;0
2020-02-27 12:45:00;72;108;10;10;88;98;5;84;103;5;65
2020-02-27 13:00:00;97;124;11;12;90;92;2;91;93;5;27
2020-02-27 13:15:00;93;117;14;9;87;93;9;83;102;4;5
2020-02-27 13:30:00;84;130;16;6;109;109;11;111;114;4;7
2020-02-27 13:45:00;74;121;11;10;83;92;11;80;95;7;53
2020-02-27 14:00:00;88;126;10;10;103;117;7;97;132;4;2
2020-02-27 14:15:00;81;121;14;6;102;115;12;100;119;11;10
2020-02-27 14:30:00;91;149;13;8;102;111;13;95;115;9;18
2020-02-27 14:45:00;97;135;16;17;115;110;4;113;113;11;4
2020-02-27 15:00:00;81;130;13;19;118;112;9;105;118;11;0
2020-02-27 15:15:00;102;173;16;11;124;136;12;119;143;17;13
2020-02-27 15:30:00;98;126;12;21;132;135;14;117;135;9;22
2020-02-27 15:45:00;102;144;6;26;133;145;10;129;149;19;43
2020-02-27 16:00:00;99;145;14;37;124;137;16;117;139;6;8
2020-02-27 16:15:00;109;157;15;41;141;146;12;138;153;9;18
2020-02-27 16:30:00;98;126;10;41;125;138;10;125;141;12;4
2020-02-27 16:45:00;107;137;15;35;134;160;13;139;169;10;4
2020-02-27 17:00:00;98;153;13;38;109;122;6;105;126;7;11
2020-02-27 17:15:00;89;142;8;22;122;158;10;123;158;10;9
2020-02-27 17:30:00;106;144;8;19;123;143;4;116;142;9;1
2020-02-27 17:45:00;98;135;8;19;116;113;3;126;113;8;20
2020-02-27 18:00:00;95;106;7;20;136;132;5;127;135;2;5
2020-02-27 18:15:00;68;94;7;12;98;121;3;98;121;4;5
2020-02-27 18:30:00;59;81;6;10;104;96;6;107;101;1;22
2020-02-27 18:45:00;75;87;11;6;108;110;3;91;116;0;0
2020-02-27 19:00:00;64;92;1;5;75;71;1;78;75;0;9
2020-02-27 19:15:00;59;63;3;7;88;81;4;82;85;1;0
2020-02-27 19:30:00;44;54;2;3;63;66;1;59;61;1;5
2020-02-27 19:45:00;43;41;2;5;66;60;13;62;67;0;0
2020-02-27 20:00:00;49;54;8;4;69;46;4;57;54;0;1
2020-02-27 20:15:00;42;52;3;6;53;36;5;48;38;0;1
2020-02-27 20:30:00;40;49;3;5;49;35;3;48;36;0;1
2020-02-27 20:45:00;25;52;6;7;50;28;2;43;35;2;1
2020-02-27 21:00:00;40;44;4;3;55;33;2;50;38;0;0
2020-02-27 21:15:00;43;46;6;4;41;35;2;43;33;0;0
2020-02-27 21:30:00;35;43;3;9;32;34;1;36;39;0;0
2020-02-27 21:45:00;37;45;2;9;24;19;1;21;18;0;0
2020-02-27 22:00:00;33;37;3;6;30;24;2;30;28;0;0
2020-02-27 22:15:00;30;32;1;1;23;22;0;20;20;0;0
2020-02-27 22:30:00;18;26;1;5;33;23;1;28;27;0;0
2020-02-27 22:45:00;17;18;2;5;27;21;2;29;23;0;0
2020-02-27 23:00:00;20;24;1;2;26;11;0;24;14;0;0
2020-02-27 23:15:00;19;22;1;2;15;10;0;14;12;0;1
2020-02-27 23:30:00;11;13;1;0;25;15;1;23;17;0;0
2020-02-27 23:45:00;9;13;0;1;9;7;0;8;10;0;0
