DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-02-06 00:00:00;9;15;0;0;16;5;0;17;8;0;0
2020-02-06 00:15:00;7;10;1;0;25;15;1;24;19;0;0
2020-02-06 00:30:00;8;6;0;0;17;7;0;17;9;0;0
2020-02-06 00:45:00;2;6;0;0;17;12;0;13;12;0;0
2020-02-06 01:00:00;9;10;0;0;10;8;1;7;8;0;0
2020-02-06 01:15:00;3;5;0;0;6;3;0;8;3;0;0
2020-02-06 01:30:00;8;11;0;0;6;2;0;8;3;0;0
2020-02-06 01:45:00;8;7;0;0;5;5;0;5;5;0;0
2020-02-06 02:00:00;4;4;0;0;2;2;0;1;3;0;0
2020-02-06 02:15:00;9;5;1;0;5;1;0;4;1;0;0
2020-02-06 02:30:00;7;12;0;0;4;0;0;4;0;0;0
2020-02-06 02:45:00;4;5;1;1;4;5;0;4;5;0;0
2020-02-06 03:00:00;7;9;1;1;7;8;0;6;9;0;0
2020-02-06 03:15:00;5;7;1;0;5;5;0;5;7;1;0
2020-02-06 03:30:00;6;5;1;0;7;1;0;7;2;0;0
2020-02-06 03:45:00;5;8;0;0;5;2;0;6;3;0;0
2020-02-06 04:00:00;9;12;0;0;7;1;0;7;4;0;0
2020-02-06 04:15:00;14;13;1;0;9;5;0;10;9;0;0
2020-02-06 04:30:00;25;20;1;1;11;6;0;10;11;0;0
2020-02-06 04:45:00;19;18;2;0;10;5;0;9;8;0;0
2020-02-06 05:00:00;32;32;5;3;30;18;0;29;25;0;0
2020-02-06 05:15:00;29;31;1;0;34;16;0;33;18;0;0
2020-02-06 05:30:00;58;64;4;2;50;30;0;52;31;0;0
2020-02-06 05:45:00;74;76;14;2;69;42;1;68;49;0;0
2020-02-06 06:00:00;76;91;22;4;98;62;4;94;65;0;7
2020-02-06 06:15:00;73;110;28;7;98;61;7;101;63;0;0
2020-02-06 06:30:00;113;147;29;10;140;128;7;144;128;0;20
2020-02-06 06:45:00;101;139;19;4;123;118;6;125;118;1;5
2020-02-06 07:00:00;76;120;8;11;135;149;7;136;146;2;4
2020-02-06 07:15:00;92;137;15;23;150;191;8;154;191;5;4
2020-02-06 07:30:00;95;139;13;12;141;153;12;144;155;5;12
2020-02-06 07:45:00;94;178;13;9;129;136;14;118;149;4;9
2020-02-06 08:00:00;94;147;14;4;113;123;13;115;131;7;0
2020-02-06 08:15:00;93;127;8;9;113;95;3;109;102;4;0
2020-02-06 08:30:00;82;138;13;10;111;110;9;113;107;3;11
2020-02-06 08:45:00;73;135;11;9;93;86;8;94;93;6;2
2020-02-06 09:00:00;57;109;7;4;107;87;9;101;89;4;13
2020-02-06 09:15:00;74;97;8;7;99;79;6;94;94;5;9
2020-02-06 09:30:00;73;93;12;6;98;84;8;103;99;5;5
2020-02-06 09:45:00;52;139;18;5;98;90;8;92;106;4;0
2020-02-06 10:00:00;35;146;12;10;106;109;10;106;114;2;1
2020-02-06 10:15:00;49;129;16;13;92;69;7;89;84;3;0
2020-02-06 10:30:00;75;110;14;12;95;87;10;97;96;3;3
2020-02-06 10:45:00;80;106;16;9;98;84;5;96;93;11;3
2020-02-06 11:00:00;65;115;20;11;89;90;5;91;88;7;4
2020-02-06 11:15:00;64;146;21;30;95;105;7;87;114;10;8
2020-02-06 11:30:00;66;120;10;9;70;78;11;74;80;5;9
2020-02-06 11:45:00;64;135;7;10;91;84;7;91;87;6;0
2020-02-06 12:00:00;78;109;12;5;100;89;6;98;95;4;0
2020-02-06 12:15:00;91;102;15;13;93;95;9;86;113;4;6
2020-02-06 12:30:00;74;116;10;8;99;120;9;99;127;4;6
2020-02-06 12:45:00;87;104;14;12;99;101;4;87;100;4;1
2020-02-06 13:00:00;84;98;14;8;88;83;8;83;87;7;1
2020-02-06 13:15:00;103;141;15;12;95;93;7;90;105;4;1
2020-02-06 13:30:00;102;121;13;10;122;127;16;124;125;2;30
2020-02-06 13:45:00;91;136;16;10;110;106;5;99;120;11;0
2020-02-06 14:00:00;95;135;14;4;112;112;8;110;117;8;13
2020-02-06 14:15:00;60;185;25;11;119;122;11;116;123;7;3
2020-02-06 14:30:00;64;183;27;10;127;116;5;122;126;6;0
