DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-08-19 00:00:00;0;0;0;0;0;0;0
2019-08-19 00:15:00;0;0;0;0;0;0;0
2019-08-19 00:30:00;0;0;0;0;0;0;0
2019-08-19 00:45:00;0;0;0;0;0;0;0
2019-08-19 01:00:00;0;0;0;0;0;0;0
2019-08-19 01:15:00;0;0;0;0;0;0;0
2019-08-19 01:30:00;0;0;0;0;0;0;0
2019-08-19 01:45:00;0;0;0;0;0;0;0
2019-08-19 02:00:00;0;0;0;0;0;0;0
2019-08-19 02:15:00;0;0;0;0;0;0;0
2019-08-19 02:30:00;0;0;0;0;0;0;0
2019-08-19 02:45:00;0;0;0;0;0;0;0
2019-08-19 03:00:00;0;0;0;0;0;0;0
2019-08-19 03:15:00;0;0;0;0;0;0;0
2019-08-19 03:30:00;0;0;0;0;0;0;0
2019-08-19 03:45:00;0;0;0;0;0;0;0
2019-08-19 04:00:00;0;0;0;0;0;0;0
2019-08-19 04:15:00;0;0;0;0;0;0;0
2019-08-19 04:30:00;0;0;0;0;0;0;0
2019-08-19 04:45:00;0;0;0;0;0;0;0
2019-08-19 05:00:00;0;0;0;0;0;0;0
2019-08-19 05:15:00;0;0;0;0;0;0;0
2019-08-19 05:30:00;0;0;0;0;0;0;0
2019-08-19 05:45:00;0;0;0;0;0;0;0
2019-08-19 06:00:00;0;0;0;0;0;0;0
2019-08-19 06:15:00;0;0;0;0;0;0;0
2019-08-19 06:30:00;0;0;0;0;0;0;0
2019-08-19 06:45:00;0;0;0;0;0;0;0
2019-08-19 07:00:00;0;0;0;0;0;0;0
2019-08-19 07:15:00;0;0;0;0;0;0;0
2019-08-19 07:30:00;0;0;0;0;0;0;0
2019-08-19 07:45:00;
2019-08-19 08:00:00;141;110;4;4;1;0;0
2019-08-19 08:15:00;150;132;6;6;6;0;0
2019-08-19 08:30:00;144;120;5;5;1;0;0
2019-08-19 08:45:00;190;129;10;10;0;0;0
2019-08-19 09:00:00;178;117;8;8;3;0;0
2019-08-19 09:15:00;165;101;9;9;1;0;0
2019-08-19 09:30:00;170;147;7;7;0;0;0
2019-08-19 09:45:00;192;121;6;6;0;0;0
2019-08-19 10:00:00;198;158;7;7;2;0;0
2019-08-19 10:15:00;176;160;3;3;0;0;0
2019-08-19 10:30:00;217;147;4;4;9;0;0
2019-08-19 10:45:00;196;190;8;8;2;0;0
2019-08-19 11:00:00;155;173;9;9;9;0;0
2019-08-19 11:15:00;212;172;13;13;9;0;0
2019-08-19 11:30:00;208;178;6;6;5;0;0
2019-08-19 11:45:00;194;199;8;8;16;0;0
2019-08-19 12:00:00;193;152;6;6;0;0;0
2019-08-19 12:15:00;177;167;8;8;4;0;0
2019-08-19 12:30:00;196;172;5;5;4;0;0
2019-08-19 12:45:00;199;175;5;5;4;0;0
2019-08-19 13:00:00;191;170;10;10;24;0;0
2019-08-19 13:15:00;189;172;7;7;14;0;0
2019-08-19 13:30:00;170;164;8;8;0;0;0
2019-08-19 13:45:00;184;189;9;9;0;0;0
2019-08-19 14:00:00;174;178;5;5;10;0;0
2019-08-19 14:15:00;208;191;13;13;9;0;0
2019-08-19 14:30:00;190;210;6;6;12;0;0
2019-08-19 14:45:00;185;183;8;8;0;0;0
2019-08-19 15:00:00;185;195;9;9;3;0;0
2019-08-19 15:15:00;199;196;5;5;6;0;0
2019-08-19 15:30:00;196;208;8;8;6;0;0
2019-08-19 15:45:00;219;214;6;6;40;0;0
2019-08-19 16:00:00;236;211;3;3;2;0;0
2019-08-19 16:15:00;212;207;11;11;14;0;0
2019-08-19 16:30:00;207;217;2;2;10;0;0
2019-08-19 16:45:00;213;208;9;9;6;0;0
2019-08-19 17:00:00;208;227;9;9;3;0;0
2019-08-19 17:15:00;235;192;11;11;2;0;0
2019-08-19 17:30:00;235;229;12;12;7;0;0
2019-08-19 17:45:00;197;202;12;12;0;0;0
2019-08-19 18:00:00;204;205;7;7;19;0;0
2019-08-19 18:15:00;184;190;7;7;2;0;0
2019-08-19 18:30:00;188;177;9;9;5;0;0
2019-08-19 18:45:00;145;174;8;8;10;0;0
2019-08-19 19:00:00;161;168;5;5;0;0;0
2019-08-19 19:15:00;134;151;8;8;0;0;0
2019-08-19 19:30:00;109;138;1;1;0;0;0
2019-08-19 19:45:00;89;134;3;3;1;0;0
2019-08-19 20:00:00;92;152;6;6;7;0;0
2019-08-19 20:15:00;97;123;6;6;1;0;0
2019-08-19 20:30:00;80;93;4;4;0;0;0
2019-08-19 20:45:00;68;85;1;1;0;0;0
2019-08-19 21:00:00;73;95;2;2;0;0;0
2019-08-19 21:15:00;62;56;2;2;0;0;0
2019-08-19 21:30:00;70;57;0;0;0;0;0
2019-08-19 21:45:00;56;50;0;0;0;0;0
2019-08-19 22:00:00;61;70;0;0;0;0;0
2019-08-19 22:15:00;55;40;1;1;0;0;0
2019-08-19 22:30:00;40;77;5;5;0;0;0
2019-08-19 22:45:00;38;52;1;1;0;0;0
2019-08-19 23:00:00;30;34;1;1;0;0;0
2019-08-19 23:15:00;27;22;1;1;0;0;0
2019-08-19 23:30:00;33;40;0;0;0;0;0
2019-08-19 23:45:00;17;25;0;0;0;0;0
