DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DC4);11(DD1);12(DD2);13(DD3);14(DE1);15(DE2);16(DE3);17(DF1);18(DF2);19(DG1);20(DG2);21(DG3);22(DG4);23(DH1);24(DH2);25(TAFBA);26(TAFGB);27(TAFGB2);28(TAFBB);29(TAFBB2);30(TAFBC);31(TAFGD);32(TAFGD2);33(TAFBD);34(TAFBD2);35(TAFGE)
2020-04-23 00:00:00;1;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 00:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 00:30:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 00:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:00:00;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:45:00;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 02:00:00;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:00:00;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 04:00:00;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 04:30:00;0;0;0;0;0;0;0;1;0;1;0;1;2;0;1;1;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 04:45:00;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 05:15:00;3;3;1;0;0;0;0;0;0;0;0;0;4;2;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 05:30:00;4;4;0;0;0;0;0;0;0;0;0;0;5;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 05:45:00;3;5;1;0;0;0;0;0;0;0;1;2;15;1;0;0;1;15;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 06:00:00;12;12;2;0;0;0;0;0;0;0;0;6;7;5;2;3;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 06:15:00;17;17;0;0;1;1;0;0;0;0;1;11;14;0;1;1;9;14;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 06:30:00;30;30;3;0;0;0;0;1;0;1;0;17;23;7;4;4;18;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 06:45:00;25;28;2;0;0;0;0;0;0;0;3;17;35;5;2;2;20;33;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 07:00:00;24;24;6;0;1;1;0;2;0;2;4;21;13;9;4;4;24;11;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 07:15:00;27;26;10;5;1;1;1;0;1;0;4;10;26;18;6;7;7;25;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 07:30:00;25;27;7;3;4;4;1;8;1;8;2;5;17;11;8;8;8;17;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 07:45:00;18;18;15;2;0;0;1;6;1;6;4;12;24;12;6;4;17;21;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 08:00:00;25;25;11;0;0;0;0;2;0;2;3;8;9;15;4;4;11;11;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 08:15:00;20;20;14;2;0;0;0;4;0;4;5;18;12;14;9;8;21;9;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 08:30:00;18;19;7;1;0;0;2;6;2;4;7;8;20;16;5;6;14;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 08:45:00;20;20;12;2;0;0;1;3;1;3;6;13;11;15;6;6;13;9;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 09:00:00;12;12;7;2;0;0;1;5;1;5;3;9;10;17;3;5;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 09:15:00;21;21;13;1;0;0;3;3;3;3;4;10;17;27;4;5;10;16;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 09:30:00;17;17;10;0;0;0;0;2;0;2;2;10;11;16;6;4;11;11;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 09:45:00;19;20;14;4;1;1;2;3;2;3;3;7;18;19;10;9;7;17;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 10:00:00;16;18;17;4;0;0;4;2;4;2;2;15;17;21;7;8;15;17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 10:15:00;13;13;13;2;0;1;3;7;3;7;6;12;21;21;11;9;17;14;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 10:30:00;22;23;11;3;0;0;0;4;0;4;7;10;15;25;10;9;13;13;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 10:45:00;12;13;17;0;0;0;1;5;1;5;3;10;13;23;6;6;9;13;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 11:00:00;15;15;7;3;0;0;7;3;7;3;1;5;4;20;8;9;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 11:15:00;21;23;15;2;0;0;1;2;1;2;5;14;17;19;7;8;14;13;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 11:30:00;18;19;12;2;0;0;4;3;4;3;1;14;10;20;5;5;13;11;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 11:45:00;29;31;16;4;0;0;3;1;3;1;3;9;17;26;9;8;7;18;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 12:00:00;17;19;13;2;1;1;2;4;2;4;2;9;12;15;6;6;11;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 12:15:00;16;17;15;4;0;0;2;5;3;3;5;10;14;15;11;10;11;13;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 12:30:00;27;27;8;2;1;1;2;2;2;2;1;5;9;20;14;13;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 12:45:00;20;21;6;2;0;0;1;2;1;2;1;4;13;11;10;8;3;11;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 13:00:00;23;24;10;0;0;0;2;6;2;6;2;3;13;28;9;8;3;12;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 13:15:00;28;28;12;0;0;0;5;4;5;3;1;13;12;27;11;10;10;9;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 13:30:00;20;18;10;5;0;0;1;2;2;2;0;7;15;18;6;6;7;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 13:45:00;21;21;7;1;0;0;2;5;2;5;3;6;11;21;9;9;6;9;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 14:00:00;18;18;10;0;1;1;2;1;2;1;0;4;14;17;5;5;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 14:15:00;12;15;15;5;0;0;1;1;1;1;3;11;20;17;6;6;10;16;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 14:30:00;20;21;16;2;0;0;2;1;2;1;1;10;20;27;9;9;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 14:45:00;16;18;15;1;0;0;2;5;2;5;2;7;13;20;9;9;5;12;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 15:00:00;15;16;13;1;0;0;1;3;1;3;0;7;17;18;6;7;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 15:15:00;20;20;11;3;0;0;3;1;3;1;3;9;12;21;5;6;6;12;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 15:30:00;22;21;17;1;0;0;0;0;0;0;0;7;15;20;6;8;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 15:45:00;20;22;18;6;0;0;3;0;3;0;1;8;12;29;14;13;6;9;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 16:00:00;25;25;17;2;0;0;1;1;1;1;3;4;9;27;7;7;9;10;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 16:15:00;18;20;15;3;0;0;0;0;0;0;0;8;12;25;8;8;6;9;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 16:30:00;29;30;19;4;0;0;1;3;1;3;0;5;25;31;16;16;6;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 16:45:00;17;19;22;6;0;0;1;0;1;0;1;6;7;30;9;8;4;6;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 17:00:00;26;26;24;7;0;0;1;0;1;0;0;6;6;33;11;11;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 17:15:00;20;20;11;3;0;0;4;2;4;2;0;5;10;23;14;14;2;9;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 17:30:00;13;14;7;1;0;0;0;0;0;0;0;0;8;14;1;2;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 17:45:00;8;8;12;0;0;0;0;0;1;1;3;4;9;14;4;4;0;7;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 18:00:00;18;18;31;6;0;0;1;0;1;0;1;3;8;32;9;9;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 18:15:00;15;15;16;3;0;0;0;0;0;0;1;4;9;14;7;7;3;6;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 18:30:00;13;13;17;0;1;1;0;1;0;1;0;1;4;12;9;8;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 18:45:00;11;12;12;3;0;0;0;4;0;4;1;2;4;12;10;11;0;3;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
