DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-09-11 00:00:00;12;7;12;14;0;2
2019-09-11 00:15:00;25;8;7;9;1;2
2019-09-11 00:30:00;16;6;4;7;2;2
2019-09-11 00:45:00;19;3;8;9;1;0
2019-09-11 01:00:00;8;1;3;8;1;2
2019-09-11 01:15:00;16;2;6;9;0;2
2019-09-11 01:30:00;14;1;3;5;2;1
2019-09-11 01:45:00;6;0;4;4;0;0
2019-09-11 02:00:00;7;1;0;5;0;0
2019-09-11 02:15:00;9;1;0;4;0;4
2019-09-11 02:30:00;10;2;3;1;0;1
2019-09-11 02:45:00;9;3;4;5;0;0
2019-09-11 03:00:00;11;2;4;6;1;1
2019-09-11 03:15:00;3;1;4;6;1;1
2019-09-11 03:30:00;8;3;3;4;1;1
2019-09-11 03:45:00;6;1;1;7;1;1
2019-09-11 04:00:00;12;0;3;6;0;2
2019-09-11 04:15:00;15;4;3;7;0;3
2019-09-11 04:30:00;29;10;8;16;1;6
2019-09-11 04:45:00;44;16;10;22;1;9
2019-09-11 05:00:00;67;56;10;28;1;12
2019-09-11 05:15:00;104;82;17;24;1;17
2019-09-11 05:30:00;111;88;29;69;7;15
2019-09-11 05:45:00;110;90;33;79;2;13
2019-09-11 06:00:00;100;82;51;96;4;15
2019-09-11 06:15:00;122;124;43;93;9;14
2019-09-11 06:30:00;149;171;56;96;10;23
2019-09-11 06:45:00;145;159;60;117;14;25
2019-09-11 07:00:00;155;154;61;91;6;36
2019-09-11 07:15:00;180;201;101;127;14;44
2019-09-11 07:30:00;161;197;96;159;17;74
2019-09-11 07:45:00;165;203;82;131;18;53
2019-09-11 08:00:00;180;195;84;143;20;45
2019-09-11 08:15:00;189;191;76;134;15;55
2019-09-11 08:30:00;165;165;73;122;15;44
2019-09-11 08:45:00;176;146;81;140;9;28
2019-09-11 09:00:00;150;142;71;130;30;31
2019-09-11 09:15:00;124;109;67;130;11;43
2019-09-11 09:30:00;139;140;82;107;13;24
2019-09-11 09:45:00;139;135;64;135;11;37
2019-09-11 10:00:00;140;105;87;127;17;32
2019-09-11 10:15:00;144;124;85;114;7;37
2019-09-11 10:30:00;172;132;94;117;11;27
2019-09-11 10:45:00;150;133;80;140;19;47
2019-09-11 11:00:00;150;130;84;136;14;47
2019-09-11 11:15:00;165;143;89;147;18;38
2019-09-11 11:30:00;164;137;89;139;14;41
2019-09-11 11:45:00;149;146;90;153;25;34
2019-09-11 12:00:00;159;152;92;147;19;42
2019-09-11 12:15:00;153;131;95;147;19;50
2019-09-11 12:30:00;147;122;74;146;14;53
2019-09-11 12:45:00;161;129;94;162;15;47
2019-09-11 13:00:00;150;134;80;145;21;38
2019-09-11 13:15:00;177;182;94;158;20;49
2019-09-11 13:30:00;161;170;87;170;20;40
2019-09-11 13:45:00;178;154;81;163;16;44
2019-09-11 14:00:00;162;143;95;154;12;33
2019-09-11 14:15:00;163;128;115;216;17;29
2019-09-11 14:30:00;163;147;116;184;17;45
2019-09-11 14:45:00;171;149;106;189;14;44
2019-09-11 15:00:00;159;155;108;193;20;41
2019-09-11 15:15:00;173;139;104;206;15;45
2019-09-11 15:30:00;168;148;118;205;11;37
2019-09-11 15:45:00;194;173;122;211;25;35
2019-09-11 16:00:00;190;169;127;199;16;43
2019-09-11 16:15:00;195;179;131;243;25;44
2019-09-11 16:30:00;182;186;156;233;24;38
2019-09-11 16:45:00;182;180;148;244;25;64
2019-09-11 17:00:00;190;175;143;211;22;58
2019-09-11 17:15:00;189;166;131;239;26;63
2019-09-11 17:30:00;165;174;132;207;28;58
2019-09-11 17:45:00;176;146;145;193;23;56
2019-09-11 18:00:00;169;154;115;207;26;51
2019-09-11 18:15:00;188;158;118;201;23;40
2019-09-11 18:30:00;180;132;107;151;23;38
2019-09-11 18:45:00;169;146;97;136;16;51
2019-09-11 19:00:00;172;115;83;147;22;42
2019-09-11 19:15:00;130;100;65;137;21;56
2019-09-11 19:30:00;145;92;47;93;10;35
2019-09-11 19:45:00;127;81;77;117;15;34
2019-09-11 20:00:00;125;84;49;92;7;20
2019-09-11 20:15:00;113;71;54;80;10;12
2019-09-11 20:30:00;135;65;63;90;8;28
2019-09-11 20:45:00;121;61;41;87;6;11
2019-09-11 21:00:00;118;87;48;69;7;13
2019-09-11 21:15:00;107;83;33;50;8;12
2019-09-11 21:30:00;92;44;37;60;6;8
2019-09-11 21:45:00;75;34;60;83;3;13
2019-09-11 22:00:00;72;35;58;82;6;7
2019-09-11 22:15:00;61;25;46;61;2;6
2019-09-11 22:30:00;55;24;23;36;1;7
2019-09-11 22:45:00;61;28;22;38;4;4
2019-09-11 23:00:00;46;20;20;40;5;4
2019-09-11 23:15:00;34;10;18;20;2;3
2019-09-11 23:30:00;37;12;7;17;1;3
2019-09-11 23:45:00;24;10;11;16;1;1
