DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-12-03 00:00:00;1;1;1;0;1;1;3;4;0;0;0;0;0;0;0;0;0;0
2020-12-03 00:15:00;0;2;0;1;0;1;2;5;2;0;2;1;0;0;0;0;0;0
2020-12-03 00:30:00;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0
2020-12-03 00:45:00;1;1;1;0;1;0;1;1;1;0;2;2;0;0;0;0;0;0
2020-12-03 01:00:00;0;1;0;0;0;0;1;1;1;3;4;3;0;0;0;0;0;0
2020-12-03 01:15:00;0;0;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-03 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 02:00:00;0;1;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0
2020-12-03 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 02:30:00;2;2;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0
2020-12-03 02:45:00;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0
2020-12-03 03:00:00;0;1;1;1;1;2;1;1;1;1;1;2;0;0;0;0;0;0
2020-12-03 03:15:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 03:30:00;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-03 03:45:00;0;0;1;1;1;3;5;4;0;0;0;2;0;0;0;0;0;0
2020-12-03 04:00:00;0;0;2;1;2;1;1;1;2;0;2;0;0;0;0;0;0;0
2020-12-03 04:15:00;0;0;0;0;0;1;2;3;1;0;1;0;0;0;0;0;0;0
2020-12-03 04:30:00;0;1;2;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-03 04:45:00;0;4;0;3;0;4;3;6;1;0;1;0;0;0;0;0;0;0
2020-12-03 05:00:00;0;3;2;1;2;4;6;5;0;0;0;0;0;0;0;0;0;9
2020-12-03 05:15:00;3;5;2;1;2;3;3;0;0;2;0;2;0;0;0;0;0;0
2020-12-03 05:30:00;17;17;6;6;5;5;5;5;7;1;4;5;0;0;0;0;0;0
2020-12-03 05:45:00;36;26;6;3;12;5;8;14;6;6;11;14;0;0;0;0;0;0
2020-12-03 06:00:00;25;26;6;2;7;5;16;14;4;1;3;9;0;1;0;0;0;0
2020-12-03 06:15:00;26;30;12;11;15;14;25;21;7;3;8;9;0;0;0;0;0;0
2020-12-03 06:30:00;32;30;17;8;17;10;18;21;5;4;8;10;0;0;0;0;0;0
2020-12-03 06:45:00;39;43;20;7;23;8;20;17;9;3;10;10;0;2;0;0;1;0
2020-12-03 07:00:00;40;37;36;18;34;21;25;26;18;6;22;19;0;0;0;0;0;2
2020-12-03 07:15:00;97;66;72;35;69;34;32;42;10;3;11;16;0;0;0;0;0;1
2020-12-03 07:30:00;112;49;74;37;55;43;72;76;10;5;20;8;2;0;1;0;0;0
2020-12-03 07:45:00;52;62;75;33;73;38;44;69;15;10;20;19;0;0;0;2;0;0
2020-12-03 08:00:00;36;56;26;18;27;26;44;43;24;4;32;9;0;0;0;1;0;0
2020-12-03 08:15:00;27;34;37;16;40;22;29;29;14;3;14;7;0;1;0;0;0;0
2020-12-03 08:30:00;29;43;37;27;38;29;38;37;14;2;17;12;0;1;0;0;0;0
2020-12-03 08:45:00;26;50;31;21;30;24;31;29;15;5;22;13;0;0;0;0;0;0
2020-12-03 09:00:00;20;41;27;16;29;18;38;32;16;8;18;13;0;0;0;0;0;0
2020-12-03 09:15:00;25;45;19;17;21;27;38;31;13;5;21;11;0;0;0;0;0;0
2020-12-03 09:30:00;27;60;29;18;29;17;31;45;32;7;29;17;0;0;0;0;0;1
2020-12-03 09:45:00;17;54;22;25;22;28;35;50;16;8;18;17;0;0;0;0;0;1
2020-12-03 10:00:00;15;41;17;23;18;24;42;45;25;3;26;6;0;0;0;0;0;0
2020-12-03 10:15:00;16;43;13;10;15;16;41;38;13;9;19;17;0;0;0;0;0;2
2020-12-03 10:30:00;23;48;13;22;15;29;42;43;22;4;29;9;0;0;0;2;0;0
2020-12-03 10:45:00;14;40;27;16;28;23;45;33;26;4;28;9;0;0;0;0;0;0
2020-12-03 11:00:00;17;38;18;18;23;20;50;46;19;10;18;25;0;0;0;0;0;0
2020-12-03 11:15:00;21;53;24;17;29;24;50;55;26;15;36;18;2;0;0;0;0;0
2020-12-03 11:30:00;25;41;18;15;20;24;48;51;30;13;35;25;0;0;0;0;0;6
2020-12-03 11:45:00;29;55;21;12;23;20;44;44;24;13;29;21;0;1;0;1;1;0
2020-12-03 12:00:00;19;35;25;20;26;22;44;45;21;10;26;12;0;0;0;0;0;0
2020-12-03 12:15:00;20;29;22;19;23;26;52;41;20;9;22;13;0;3;0;0;7;1
2020-12-03 12:30:00;17;37;24;14;32;22;39;44;28;7;38;17;4;0;5;3;0;0
2020-12-03 12:45:00;22;47;27;18;30;24;52;42;31;27;37;40;2;0;0;2;0;4
2020-12-03 13:00:00;25;51;20;21;26;27;66;67;51;13;56;23;0;0;0;1;0;0
