DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-10-26 00:00:00;6;2;1;3;7;6;6;2;1;0;0;0;1
2020-10-26 00:15:00;3;1;1;2;2;3;2;0;1;6;7;1;1
2020-10-26 00:30:00;6;0;0;2;3;4;2;1;0;2;3;1;0
2020-10-26 00:45:00;6;1;2;3;5;4;4;1;1;0;3;1;2
2020-10-26 01:00:00;3;1;1;1;3;8;10;2;0;1;2;0;1
2020-10-26 01:15:00;7;1;2;2;1;6;6;0;1;1;2;1;2
2020-10-26 01:30:00;3;0;0;0;1;5;3;0;0;3;3;0;0
2020-10-26 01:45:00;5;0;3;1;1;6;2;0;0;0;0;0;3
2020-10-26 02:00:00;2;1;5;1;2;5;10;2;1;0;1;0;5
2020-10-26 02:15:00;6;4;1;0;2;11;9;0;0;1;1;0;1
2020-10-26 02:30:00;3;2;0;0;1;4;4;0;0;0;2;0;0
2020-10-26 02:45:00;3;0;1;1;2;10;7;0;0;2;1;0;1
2020-10-26 03:00:00;6;0;2;1;3;3;4;1;0;1;2;0;2
2020-10-26 03:15:00;3;0;0;4;0;4;3;3;4;2;1;0;0
2020-10-26 03:30:00;1;0;1;1;0;5;4;2;2;1;2;0;1
2020-10-26 03:45:00;8;0;0;0;1;14;7;2;1;3;1;0;0
2020-10-26 04:00:00;5;1;1;1;4;6;8;2;0;0;0;0;1
2020-10-26 04:15:00;3;2;2;1;5;10;4;2;2;1;2;1;2
2020-10-26 04:30:00;8;3;1;1;11;22;5;4;0;0;0;0;1
2020-10-26 04:45:00;14;5;3;6;8;18;1;2;2;6;2;1;3
2020-10-26 05:00:00;20;15;3;3;19;20;14;5;2;3;4;1;3
2020-10-26 05:15:00;28;22;3;11;21;40;37;11;5;5;4;0;3
2020-10-26 05:30:00;36;16;5;24;31;37;37;18;8;8;2;1;3
2020-10-26 05:45:00;39;32;10;24;28;53;56;27;14;8;3;0;11
2020-10-26 06:00:00;36;28;5;27;31;52;50;18;13;9;4;0;4
2020-10-26 06:15:00;52;46;9;36;49;66;58;25;12;13;8;3;9
2020-10-26 06:30:00;51;42;15;51;55;89;101;50;37;21;7;4;13
2020-10-26 06:45:00;74;75;22;77;50;106;134;73;55;43;19;7;20
2020-10-26 07:00:00;75;70;24;38;55;87;94;43;36;33;22;10;21
2020-10-26 07:15:00;70;92;23;58;57;106;114;60;46;46;30;12;21
2020-10-26 07:30:00;69;73;25;62;59;102;113;67;49;57;36;14;21
2020-10-26 07:45:00;64;56;29;81;58;112;134;74;56;59;36;13;20
2020-10-26 08:00:00;63;61;26;72;48;98;110;65;40;39;26;10;24
2020-10-26 08:15:00;62;63;21;64;57;82;113;67;60;60;30;8;19
2020-10-26 08:30:00;69;66;21;57;42;100;87;58;49;45;35;15;20
2020-10-26 08:45:00;59;51;20;69;31;106;120;63;51;56;37;20;21
2020-10-26 09:00:00;59;61;16;61;40;87;90;53;43;53;36;21;12
2020-10-26 09:15:00;73;63;28;60;37;83;78;64;59;67;50;31;25
2020-10-26 09:30:00;61;50;23;70;28;90;90;64;48;64;40;17;23
2020-10-26 09:45:00;87;66;28;64;39;81;95;73;57;71;57;20;24
2020-10-26 10:00:00;81;50;22;77;39;93;100;61;50;79;52;31;23
2020-10-26 10:15:00;90;66;23;68;25;97;96;62;46;85;71;22;19
2020-10-26 10:30:00;91;69;20;77;46;88;78;60;40;88;66;30;19
2020-10-26 10:45:00;88;77;25;76;47;110;99;65;47;88;68;31;24
2020-10-26 11:00:00;71;64;30;62;45;97;85;53;56;105;79;26;27
2020-10-26 11:15:00;83;65;20;73;35;86;100;64;52;82;62;26;19
2020-10-26 11:30:00;91;66;30;63;35;94;75;65;57;103;69;28;29
2020-10-26 11:45:00;89;66;20;75;39;106;107;59;41;116;68;32;21
2020-10-26 12:00:00;91;78;25;68;39;84;87;55;54;101;68;36;18
2020-10-26 12:15:00;89;73;21;61;42;76;95;64;47;92;76;38;18
2020-10-26 12:30:00;88;69;28;58;37;93;100;70;52;97;76;37;29
2020-10-26 12:45:00;78;68;18;69;38;89;85;54;39;82;71;35;17
2020-10-26 13:00:00;85;76;26;72;42;104;92;57;45;81;71;23;24
2020-10-26 13:15:00;85;71;27;62;52;104;89;61;46;88;56;34;23
2020-10-26 13:30:00;82;69;21;68;51;92;92;62;48;81;67;29;21
2020-10-26 13:45:00;85;70;22;70;35;96;91;55;35;74;61;25;20
2020-10-26 14:00:00;75;68;37;65;44;95;87;60;60;92;67;29;33
2020-10-26 14:15:00;87;82;22;53;46;104;97;61;34;79;69;30;22
2020-10-26 14:30:00;91;83;20;83;34;106;115;63;47;100;76;30;13
2020-10-26 14:45:00;78;74;24;69;39;99;86;66;46;87;74;37;23
2020-10-26 15:00:00;82;77;23;62;49;113;98;63;40;80;62;21;23
2020-10-26 15:15:00;94;85;34;63;40;104;128;64;53;101;80;20;32
2020-10-26 15:30:00;83;78;25;54;46;97;97;61;45;91;89;23;24
2020-10-26 15:45:00;100;92;26;67;37;99;90;54;41;96;80;40;25
2020-10-26 16:00:00;95;94;20;80;42;126;98;68;42;104;82;26;16
2020-10-26 16:15:00;88;99;24;88;34;124;116;63;50;118;89;25;17
2020-10-26 16:30:00;103;112;39;93;35;110;101;67;49;130;78;20;32
2020-10-26 16:45:00;98;107;33;75;44;102;110;59;51;106;85;30;30
2020-10-26 17:00:00;99;113;39;69;38;115;108;65;54;112;85;27;37
2020-10-26 17:15:00;93;79;30;68;39;94;97;63;48;126;92;36;28
2020-10-26 17:30:00;81;77;24;55;38;108;98;61;57;107;83;39;21
2020-10-26 17:45:00;64;56;26;40;38;84;77;47;45;109;66;32;26
2020-10-26 18:00:00;72;55;15;51;34;77;58;49;39;110;83;34;12
2020-10-26 18:15:00;58;51;10;45;40;72;43;46;33;91;72;26;11
2020-10-26 18:30:00;42;26;9;39;30;50;43;44;36;89;64;16;9
2020-10-26 18:45:00;43;29;10;35;20;53;45;29;23;72;57;17;10
2020-10-26 19:00:00;39;22;6;26;25;43;33;27;23;65;53;13;6
2020-10-26 19:15:00;25;16;9;16;13;48;36;23;24;55;54;22;9
2020-10-26 19:30:00;24;25;9;23;22;50;43;19;18;42;38;15;9
2020-10-26 19:45:00;28;15;7;22;20;42;36;13;12;50;42;8;6
2020-10-26 20:00:00;25;14;6;12;18;32;24;13;12;40;30;7;7
2020-10-26 20:15:00;21;9;6;6;24;37;31;14;8;22;26;11;7
2020-10-26 20:30:00;19;10;7;4;12;37;33;8;6;27;14;3;7
2020-10-26 20:45:00;30;16;8;13;12;37;41;15;10;14;10;3;8
2020-10-26 21:00:00;18;8;3;6;8;35;28;6;7;11;9;7;3
2020-10-26 21:15:00;16;11;1;4;6;25;23;12;7;14;12;4;1
2020-10-26 21:30:00;12;9;2;8;14;27;30;10;9;15;6;1;2
