DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-10-03 00:00:00;18;14;1;0;17;8;0;0;0;1;16;15;8;24;9;0;0
2019-10-03 00:15:00;28;14;0;0;25;7;1;1;1;1;27;14;7;30;8;0;0
2019-10-03 00:30:00;20;15;1;0;24;6;0;0;0;0;21;13;9;30;9;0;0
2019-10-03 00:45:00;16;6;1;0;18;8;0;0;0;1;15;9;8;27;8;0;0
2019-10-03 01:00:00;15;8;0;0;13;12;2;2;1;1;15;8;10;25;10;0;0
2019-10-03 01:15:00;11;9;0;0;10;7;1;1;0;0;7;9;8;16;7;0;0
2019-10-03 01:30:00;11;10;0;0;8;5;4;4;2;0;11;9;5;12;5;0;0
2019-10-03 01:45:00;8;7;0;0;10;5;0;0;0;0;7;7;5;15;5;0;0
2019-10-03 02:00:00;6;7;0;0;12;4;0;0;0;0;7;7;3;14;3;0;0
2019-10-03 02:15:00;9;5;0;0;9;5;0;0;0;0;9;5;5;14;5;0;0
2019-10-03 02:30:00;5;5;0;0;11;0;0;0;0;0;4;5;1;11;1;0;0
2019-10-03 02:45:00;0;1;0;0;12;8;2;2;1;0;1;1;8;20;8;0;0
2019-10-03 03:00:00;4;1;0;0;7;2;3;3;1;0;6;1;3;8;3;0;0
2019-10-03 03:15:00;8;4;0;0;3;0;1;1;0;0;8;4;0;4;0;0;0
2019-10-03 03:30:00;5;3;0;0;12;6;0;0;0;1;5;3;6;17;6;0;0
2019-10-03 03:45:00;4;6;0;0;9;3;0;0;0;0;3;7;3;12;3;0;0
2019-10-03 04:00:00;2;3;0;0;11;3;0;0;0;0;2;2;4;14;4;0;0
2019-10-03 04:15:00;9;5;0;0;8;2;1;1;0;0;9;5;2;10;3;0;0
2019-10-03 04:30:00;11;3;0;0;5;3;2;2;1;0;9;4;3;8;4;0;0
2019-10-03 04:45:00;7;3;0;1;14;1;0;0;0;1;7;3;0;14;1;0;0
2019-10-03 05:00:00;13;5;0;0;11;9;1;1;1;0;13;5;8;17;8;0;0
2019-10-03 05:15:00;12;1;0;1;14;2;0;0;0;0;10;1;3;15;3;0;0
2019-10-03 05:30:00;9;6;0;0;8;2;0;0;0;0;9;7;3;10;3;0;0
2019-10-03 05:45:00;14;7;0;0;10;5;0;0;0;0;14;6;5;15;5;0;0
2019-10-03 06:00:00;16;9;0;0;14;4;0;0;0;0;17;8;5;18;4;0;0
2019-10-03 06:15:00;15;8;0;0;17;7;1;1;1;0;14;9;7;23;7;0;0
2019-10-03 06:30:00;8;7;0;0;14;3;0;0;0;0;8;7;3;17;3;0;0
2019-10-03 06:45:00;15;7;0;0;15;0;0;0;0;0;15;5;0;15;0;0;0
2019-10-03 07:00:00;9;5;0;0;13;2;0;0;0;0;8;6;2;15;2;0;0
2019-10-03 07:15:00;13;6;0;0;16;2;1;1;2;1;14;6;2;17;2;0;0
2019-10-03 07:30:00;10;7;0;0;13;6;0;0;0;0;9;8;6;18;6;0;0
2019-10-03 07:45:00;19;18;0;0;8;3;0;0;0;0;19;17;3;11;3;0;0
2019-10-03 08:00:00;11;14;0;0;25;3;0;0;0;0;11;14;1;27;2;0;0
2019-10-03 08:15:00;26;20;0;0;16;7;0;0;0;0;20;24;7;20;7;0;0
2019-10-03 08:30:00;19;22;0;0;26;5;0;0;0;0;17;25;3;29;3;0;0
2019-10-03 08:45:00;32;22;1;1;29;7;0;0;0;1;27;26;8;35;8;0;0
2019-10-03 09:00:00;20;16;0;0;23;6;0;0;0;0;20;17;5;26;5;0;0
2019-10-03 09:15:00;27;17;0;0;33;10;4;4;3;0;26;17;7;39;8;0;0
2019-10-03 09:30:00;44;28;0;0;36;14;0;0;1;0;41;32;15;48;15;0;0
2019-10-03 09:45:00;34;30;0;1;38;12;0;0;0;2;33;30;12;51;12;0;0
2019-10-03 10:00:00;34;28;0;0;31;10;1;1;1;0;33;29;10;40;10;0;0
2019-10-03 10:15:00;41;28;0;0;36;14;2;2;1;0;39;29;13;46;13;0;0
2019-10-03 10:30:00;43;27;0;0;40;13;0;0;0;0;36;28;13;52;13;0;0
2019-10-03 10:45:00;54;36;1;0;59;28;2;2;0;1;49;38;26;86;26;0;0
2019-10-03 11:00:00;38;20;0;1;41;12;2;2;2;1;37;20;12;52;11;0;0
2019-10-03 11:15:00;43;34;0;0;46;15;4;4;1;1;35;38;13;57;14;0;0
2019-10-03 11:30:00;47;37;1;4;58;17;6;6;3;3;45;38;18;69;18;0;0
2019-10-03 11:45:00;42;38;0;4;74;27;1;1;2;5;44;38;25;96;26;0;0
2019-10-03 12:00:00;38;36;1;1;73;36;3;3;1;0;39;37;37;101;36;0;2
2019-10-03 12:15:00;57;50;1;3;81;25;5;5;4;0;54;50;24;98;24;0;0
2019-10-03 12:30:00;79;53;2;5;72;39;5;5;1;7;79;54;39;102;38;0;0
2019-10-03 12:45:00;63;49;1;6;74;42;5;5;3;3;60;47;44;108;43;3;0
2019-10-03 13:00:00;51;37;0;1;73;38;6;6;4;0;49;38;31;103;30;0;0
2019-10-03 13:15:00;45;36;0;2;76;23;0;0;0;1;45;36;24;96;24;0;0
2019-10-03 13:30:00;46;39;0;0;73;40;0;0;0;0;42;42;43;104;42;0;9
2019-10-03 13:45:00;51;47;0;1;66;30;2;2;1;1;50;48;32;93;32;0;0
2019-10-03 14:00:00;46;33;1;0;78;34;4;4;1;1;45;34;36;108;35;0;0
2019-10-03 14:15:00;53;49;0;1;68;41;1;1;1;1;52;47;44;100;44;0;0
2019-10-03 14:30:00;54;52;1;0;79;34;7;7;5;2;55;50;42;109;41;0;0
2019-10-03 14:45:00;64;64;0;2;72;49;6;6;3;1;64;67;50;105;50;0;0
2019-10-03 15:00:00;56;51;0;1;70;35;4;4;1;0;53;53;36;99;36;0;0
2019-10-03 15:15:00;73;38;1;0;71;34;0;0;0;1;67;44;31;98;33;0;0
2019-10-03 15:30:00;62;48;1;0;65;29;2;2;1;1;60;47;26;86;28;0;0
2019-10-03 15:45:00;73;43;0;0;52;28;2;2;1;1;68;45;27;77;27;0;0
2019-10-03 16:00:00;50;41;0;0;67;28;7;6;2;1;53;40;24;92;25;0;0
2019-10-03 16:15:00;65;44;0;0;68;28;2;2;1;1;59;45;26;91;26;0;0
2019-10-03 16:30:00;63;54;0;0;75;21;5;5;4;1;60;55;22;92;22;0;0
