DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-06-26 00:00:00;3;4;2;0;0;0;0;0
2020-06-26 00:15:00;8;8;0;0;0;0;0;0
2020-06-26 00:30:00;1;6;0;0;0;0;0;0
2020-06-26 00:45:00;5;5;1;0;0;0;0;0
2020-06-26 01:00:00;4;4;1;0;0;0;0;0
2020-06-26 01:15:00;0;2;1;0;0;0;0;0
2020-06-26 01:30:00;4;1;0;1;0;0;0;0
2020-06-26 01:45:00;0;2;0;2;0;0;0;0
2020-06-26 02:00:00;0;2;1;2;0;0;0;0
2020-06-26 02:15:00;0;2;0;0;0;0;0;0
2020-06-26 02:30:00;0;1;0;0;0;0;0;0
2020-06-26 02:45:00;3;2;2;1;0;0;0;0
2020-06-26 03:00:00;4;1;0;0;0;0;0;0
2020-06-26 03:15:00;0;2;0;2;0;0;0;0
2020-06-26 03:30:00;1;1;0;0;0;0;0;0
2020-06-26 03:45:00;2;1;0;0;0;0;0;0
2020-06-26 04:00:00;0;1;0;1;0;0;0;0
2020-06-26 04:15:00;4;3;0;0;0;0;0;0
2020-06-26 04:30:00;3;4;0;0;0;0;0;0
2020-06-26 04:45:00;4;5;0;0;0;0;0;0
2020-06-26 05:00:00;9;6;3;1;0;0;0;0
2020-06-26 05:15:00;13;8;0;0;0;0;0;0
2020-06-26 05:30:00;16;18;2;0;0;0;0;0
2020-06-26 05:45:00;14;33;1;1;0;0;0;0
2020-06-26 06:00:00;28;26;5;4;0;0;0;0
2020-06-26 06:15:00;29;35;2;2;0;0;0;0
2020-06-26 06:30:00;49;36;3;1;0;0;0;0
2020-06-26 06:45:00;31;41;3;3;0;0;0;0
2020-06-26 07:00:00;43;38;3;2;0;0;0;0
2020-06-26 07:15:00;38;57;1;1;0;0;0;0
2020-06-26 07:30:00;67;51;2;3;0;0;6;0
2020-06-26 07:45:00;67;48;1;2;0;0;0;0
2020-06-26 08:00:00;51;44;2;0;0;0;0;0
2020-06-26 08:15:00;58;62;1;1;0;0;0;0
2020-06-26 08:30:00;41;49;1;0;0;0;0;0
2020-06-26 08:45:00;37;48;3;2;0;0;0;0
2020-06-26 09:00:00;39;46;5;1;0;0;0;0
2020-06-26 09:15:00;41;39;2;2;0;0;2;1
2020-06-26 09:30:00;39;36;3;2;0;0;0;0
2020-06-26 09:45:00;29;45;2;2;0;0;1;0
2020-06-26 10:00:00;38;39;1;1;0;0;0;0
2020-06-26 10:15:00;30;48;0;0;0;0;0;0
2020-06-26 10:30:00;56;43;2;1;0;0;0;3
2020-06-26 10:45:00;53;50;1;2;0;0;0;0
2020-06-26 11:00:00;56;46;2;2;0;0;0;0
2020-06-26 11:15:00;49;38;2;2;0;0;0;0
2020-06-26 11:30:00;64;44;5;2;0;0;0;0
2020-06-26 11:45:00;59;50;3;1;0;0;0;0
2020-06-26 12:00:00;65;46;2;3;0;0;0;0
2020-06-26 12:15:00;75;61;10;9;0;0;0;0
2020-06-26 12:30:00;53;48;3;1;0;0;0;0
2020-06-26 12:45:00;73;69;12;3;0;0;5;4
2020-06-26 13:00:00;79;41;13;2;0;0;0;0
2020-06-26 13:15:00;76;48;16;7;0;0;2;15
2020-06-26 13:30:00;50;41;9;2;0;0;0;0
2020-06-26 13:45:00;61;71;13;2;0;0;0;0
2020-06-26 14:00:00;71;75;32;3;0;0;0;0
2020-06-26 14:15:00;46;79;31;9;0;0;3;0
2020-06-26 14:30:00;59;60;18;4;0;0;0;0
2020-06-26 14:45:00;45;54;5;7;0;0;1;0
2020-06-26 15:00:00;71;44;6;1;0;0;0;0
2020-06-26 15:15:00;51;53;1;1;0;0;0;0
2020-06-26 15:30:00;57;44;4;2;0;0;0;0
2020-06-26 15:45:00;36;58;10;10;0;0;3;3
2020-06-26 16:00:00;53;45;3;8;0;0;1;29
2020-06-26 16:15:00;63;63;2;1;0;0;0;0
2020-06-26 16:30:00;52;57;6;4;0;0;0;0
2020-06-26 16:45:00;48;52;4;4;0;0;0;0
2020-06-26 17:00:00;36;30;0;0;0;0;2;0
2020-06-26 17:15:00;59;57;8;7;0;0;0;0
2020-06-26 17:30:00;35;34;4;3;0;0;2;0
2020-06-26 17:45:00;41;48;4;2;0;0;0;0
2020-06-26 18:00:00;51;43;1;1;0;0;0;0
2020-06-26 18:15:00;46;37;2;2;0;0;0;0
2020-06-26 18:30:00;32;40;3;1;0;0;0;0
2020-06-26 18:45:00;31;44;5;2;0;0;0;0
2020-06-26 19:00:00;44;31;1;1;0;0;0;0
2020-06-26 19:15:00;31;26;1;2;0;0;0;0
2020-06-26 19:30:00;39;41;0;0;0;0;0;0
2020-06-26 19:45:00;21;39;2;2;0;0;0;0
2020-06-26 20:00:00;28;38;5;1;0;0;0;0
2020-06-26 20:15:00;26;29;0;0;0;0;0;0
2020-06-26 20:30:00;23;29;4;2;0;0;0;0
2020-06-26 20:45:00;27;29;2;0;0;0;0;0
2020-06-26 21:00:00;39;16;1;1;0;0;0;0
2020-06-26 21:15:00;15;23;1;6;0;0;0;0
