DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-05-02 00:00:00;0;4;5;2;3;9;3;4;0;1;4;7;3
2020-05-02 00:15:00;0;4;3;1;1;4;2;11;5;0;7;9;7
2020-05-02 00:30:00;0;5;5;1;2;5;5;9;9;2;6;5;2
2020-05-02 00:45:00;0;6;4;1;4;4;1;7;2;2;5;5;1
2020-05-02 01:00:00;0;0;1;0;4;3;3;7;5;1;6;3;1
2020-05-02 01:15:00;0;2;2;1;4;4;2;6;1;0;2;3;4
2020-05-02 01:30:00;0;1;1;0;1;8;4;3;1;0;1;2;4
2020-05-02 01:45:00;0;1;1;0;0;1;1;1;1;0;3;5;2
2020-05-02 02:00:00;0;2;2;0;3;3;0;5;1;0;1;3;1
2020-05-02 02:15:00;0;3;0;0;4;8;1;2;1;0;6;3;0
2020-05-02 02:30:00;0;0;0;1;1;2;2;2;0;0;0;3;2
2020-05-02 02:45:00;0;2;3;0;1;2;0;3;1;0;3;2;1
2020-05-02 03:00:00;0;1;1;0;0;4;2;2;0;1;1;1;0
2020-05-02 03:15:00;0;0;0;0;3;4;0;1;1;0;3;2;1
2020-05-02 03:30:00;0;1;1;1;0;1;1;0;0;0;0;0;2
2020-05-02 03:45:00;0;0;0;0;0;1;0;1;0;0;0;1;0
2020-05-02 04:00:00;0;2;0;0;0;3;0;0;0;1;0;0;1
2020-05-02 04:15:00;0;1;0;0;0;0;0;4;0;0;3;5;0
2020-05-02 04:30:00;0;1;1;0;2;2;0;5;0;0;3;1;0
2020-05-02 04:45:00;0;2;1;2;0;1;1;0;2;1;5;0;0
2020-05-02 05:00:00;0;7;3;0;3;9;4;3;0;0;4;1;2
2020-05-02 05:15:00;0;6;2;0;1;6;1;6;1;0;8;5;4
2020-05-02 05:30:00;0;6;3;0;6;8;1;15;11;1;10;8;7
2020-05-02 05:45:00;0;6;7;1;5;7;1;13;6;0;7;10;8
2020-05-02 06:00:00;0;5;5;0;8;8;7;11;4;0;9;8;1
2020-05-02 06:15:00;0;7;13;2;7;11;7;11;4;2;11;12;4
2020-05-02 06:30:00;0;4;5;4;7;16;9;11;9;1;13;7;3
2020-05-02 06:45:00;0;11;4;1;11;8;3;11;6;1;11;9;15
2020-05-02 07:00:00;0;13;7;1;8;10;8;10;7;5;12;9;5
2020-05-02 07:15:00;0;10;5;2;13;18;5;15;5;1;17;18;4
2020-05-02 07:30:00;0;17;11;0;13;16;4;25;8;1;15;13;5
2020-05-02 07:45:00;0;12;12;2;16;19;6;17;9;3;20;19;15
2020-05-02 08:00:00;0;13;10;2;24;26;6;24;14;6;18;12;7
2020-05-02 08:15:00;0;12;16;6;12;21;11;23;12;2;16;13;10
2020-05-02 08:30:00;0;20;10;3;17;24;9;28;14;3;25;22;10
2020-05-02 08:45:00;0;21;20;5;25;35;13;33;16;9;27;31;18
2020-05-02 09:00:00;0;22;20;7;30;38;9;30;17;7;42;25;13
2020-05-02 09:15:00;0;33;15;2;21;37;16;33;20;9;43;41;17
2020-05-02 09:30:00;0;21;13;3;32;44;18;45;24;11;42;38;21
2020-05-02 09:45:00;0;28;17;3;38;61;18;57;28;9;44;48;24
2020-05-02 10:00:00;0;29;21;5;46;50;10;49;27;9;50;46;26
2020-05-02 10:15:00;0;28;29;3;42;62;21;66;26;12;54;40;28
2020-05-02 10:30:00;0;42;20;5;39;57;23;51;27;12;62;61;28
2020-05-02 10:45:00;0;44;36;7;56;65;20;46;27;7;60;47;37
2020-05-02 11:00:00;0;44;32;10;34;54;18;54;18;10;56;60;28
2020-05-02 11:15:00;0;36;29;6;47;62;21;54;31;11;49;42;27
2020-05-02 11:30:00;0;53;41;5;38;56;26;58;28;12;62;74;31
2020-05-02 11:45:00;0;45;33;7;36;51;27;51;27;17;63;68;33
2020-05-02 12:00:00;0;50;39;4;32;52;19;63;25;7;57;59;40
2020-05-02 12:15:00;0;40;32;9;50;64;38;45;36;9;62;52;38
2020-05-02 12:30:00;0;54;36;7;41;59;22;59;34;13;59;52;38
2020-05-02 12:45:00;0;53;33;10;36;59;15;60;29;14;70;59;27
2020-05-02 13:00:00;0;39;42;7;40;68;30;58;32;9;54;60;39
2020-05-02 13:15:00;0;51;35;8;33;65;22;58;45;13;60;49;27
2020-05-02 13:30:00;0;64;46;8;43;63;21;56;28;6;52;52;46
2020-05-02 13:45:00;0;57;42;4;42;66;25;57;29;11;62;59;47
2020-05-02 14:00:00;0;53;37;10;41;58;24;59;19;5;57;62;39
2020-05-02 14:15:00;0;40;36;9;31;64;19;52;28;5;54;47;47
2020-05-02 14:30:00;0;50;41;6;37;49;25;60;34;16;58;55;28
2020-05-02 14:45:00;0;37;28;7;41;70;29;56;34;7;47;38;37
2020-05-02 15:00:00;0;46;28;8;41;63;25;61;34;8;49;58;29
2020-05-02 15:15:00;0;48;41;12;37;65;13;63;38;9;56;56;28
2020-05-02 15:30:00;0;43;35;12;32;45;14;43;28;7;49;37;34
2020-05-02 15:45:00;0;51;30;7;32;53;18;48;23;8;54;53;30
2020-05-02 16:00:00;0;47;34;9;32;53;27;47;25;9;48;38;28
2020-05-02 16:15:00;0;40;33;9;40;59;20;57;22;6;48;47;34
2020-05-02 16:30:00;0;39;35;9;36;49;21;45;14;12;47;37;40
2020-05-02 16:45:00;0;44;29;8;30;49;17;48;27;7;38;50;23
2020-05-02 17:00:00;0;40;37;6;35;58;19;51;33;6;41;45;38
2020-05-02 17:15:00;0;45;29;4;34;50;24;53;29;5;42;34;30
2020-05-02 17:30:00;0;40;23;4;28;56;18;52;27;9;53;51;36
2020-05-02 17:45:00;0;35;34;4;24;55;18;50;38;8;43;51;34
2020-05-02 18:00:00;0;46;36;3;29;52;18;45;30;6;47;32;29
2020-05-02 18:15:00;0;32;29;5;30;41;16;53;22;3;45;41;35
2020-05-02 18:30:00;0;34;33;9;17;36;24;55;28;4;35;36;33
2020-05-02 18:45:00;0;30;21;7;32;50;25;54;25;6;35;38;21
2020-05-02 19:00:00;0;34;28;7;21;45;13;44;27;9;36;30;24
2020-05-02 19:15:00;0;28;17;6;25;43;16;37;19;2;22;24;26
2020-05-02 19:30:00;0;28;22;7;21;36;21;52;32;4;18;18;19
2020-05-02 19:45:00;0;30;16;6;24;38;17;36;21;6;33;30;23
2020-05-02 20:00:00;0;23;17;3;20;41;20;41;14;6;22;32;23
2020-05-02 20:15:00;0;22;17;3;15;36;14;38;14;3;34;20;20
2020-05-02 20:30:00;0;21;12;4;19;26;4;25;4;0;19;17;14
2020-05-02 20:45:00;0;20;9;0;10;19;4;18;13;1;21;19;15
2020-05-02 21:00:00;0;16;6;4;4;11;7;25;10;2;18;14;12
2020-05-02 21:15:00;0;11;2;4;13;20;5;16;6;2;18;21;12
2020-05-02 21:30:00;0;14;6;3;7;15;8;21;6;2;9;14;11
2020-05-02 21:45:00;0;12;13;2;10;13;8;17;7;6;9;8;6
2020-05-02 22:00:00;0;13;10;1;3;19;6;21;7;1;13;12;4
2020-05-02 22:15:00;0;10;3;2;8;12;8;11;7;2;5;11;12
2020-05-02 22:30:00;0;10;10;2;4;11;9;15;3;2;13;13;4
2020-05-02 22:45:00;0;10;4;2;2;12;2;11;2;4;6;7;7
