DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-05-26 00:00:00;7;2;0;0;0;4;0;4;2;0;6
2020-05-26 00:15:00;2;2;1;0;0;3;0;3;0;2;54
2020-05-26 00:30:00;4;1;0;0;0;1;0;1;0;0;61
2020-05-26 00:45:00;1;0;0;0;0;4;0;4;0;0;67
2020-05-26 01:00:00;4;1;0;0;0;3;3;3;1;2;79
2020-05-26 01:15:00;4;1;0;0;0;3;0;3;2;3;90
2020-05-26 01:30:00;1;2;0;0;0;0;3;0;1;1;88
2020-05-26 01:45:00;2;0;0;0;0;5;0;5;1;1;64
2020-05-26 02:00:00;1;0;0;0;0;1;3;0;0;3;69
2020-05-26 02:15:00;4;0;0;0;0;3;1;3;0;0;34
2020-05-26 02:30:00;2;0;0;0;0;5;4;4;3;5;0
2020-05-26 02:45:00;7;2;2;0;0;2;2;2;1;0;0
2020-05-26 03:00:00;4;3;1;0;0;5;5;5;1;3;0
2020-05-26 03:15:00;5;2;1;0;0;6;4;6;1;1;0
2020-05-26 03:30:00;8;2;2;0;0;8;8;8;1;5;0
2020-05-26 03:45:00;6;1;0;0;0;1;3;1;0;1;0
2020-05-26 04:00:00;9;3;5;0;0;3;3;3;3;7;0
2020-05-26 04:15:00;5;0;0;0;0;5;4;5;2;4;0
2020-05-26 04:30:00;11;2;1;0;0;6;4;6;1;2;0
2020-05-26 04:45:00;12;2;1;0;0;7;3;6;2;4;0
2020-05-26 05:00:00;28;1;0;0;0;27;5;27;0;2;0
2020-05-26 05:15:00;37;0;0;0;0;25;6;25;5;5;0
2020-05-26 05:30:00;62;5;2;0;0;40;9;41;3;6;0
2020-05-26 05:45:00;81;5;4;0;2;45;5;45;7;5;0
2020-05-26 06:00:00;68;4;0;0;1;59;8;59;3;6;0
2020-05-26 06:15:00;102;3;3;0;0;46;2;46;7;5;0
2020-05-26 06:30:00;137;2;2;0;2;64;8;66;8;3;0
2020-05-26 06:45:00;180;3;3;0;3;75;11;71;3;3;0
2020-05-26 07:00:00;157;7;4;0;0;51;16;50;1;5;1
2020-05-26 07:15:00;187;2;1;1;2;61;13;60;4;3;0
2020-05-26 07:30:00;153;1;2;0;0;52;5;52;7;2;1
2020-05-26 07:45:00;168;4;3;0;1;62;13;61;4;10;0
2020-05-26 08:00:00;128;3;1;0;6;63;11;63;10;9;1
2020-05-26 08:15:00;124;1;0;0;2;62;18;62;12;7;1
2020-05-26 08:30:00;101;0;0;0;4;71;25;71;12;9;1
2020-05-26 08:45:00;95;1;0;0;1;58;20;58;18;7;0
2020-05-26 09:00:00;109;1;0;0;0;61;26;61;18;6;0
2020-05-26 09:15:00;108;2;1;0;3;73;31;74;25;17;0
2020-05-26 09:30:00;102;1;1;0;2;73;31;72;32;19;0
2020-05-26 09:45:00;90;2;1;0;1;54;33;53;24;5;1
2020-05-26 10:00:00;117;3;0;0;0;67;23;67;26;12;0
2020-05-26 10:15:00;110;3;1;0;4;72;36;74;34;22;7
2020-05-26 10:30:00;98;3;2;1;6;75;36;77;33;15;41
2020-05-26 10:45:00;105;1;0;0;2;101;35;103;30;18;54
2020-05-26 11:00:00;98;3;1;0;0;77;30;78;23;22;63
2020-05-26 11:15:00;101;2;3;0;2;79;28;79;30;12;49
2020-05-26 11:30:00;82;1;0;1;3;92;29;91;23;9;65
2020-05-26 11:45:00;81;4;0;0;1;111;36;111;18;12;65
2020-05-26 12:00:00;82;3;4;0;0;87;39;88;27;12;75
2020-05-26 12:15:00;76;1;1;1;1;89;22;88;35;9;65
2020-05-26 12:30:00;97;4;3;1;2;98;23;97;26;12;59
2020-05-26 12:45:00;94;5;3;0;0;97;23;97;18;11;60
2020-05-26 13:00:00;104;2;0;1;1;94;26;93;18;9;55
2020-05-26 13:15:00;119;2;2;0;2;96;26;96;20;12;46
2020-05-26 13:30:00;99;4;1;0;4;104;25;104;24;15;76
2020-05-26 13:45:00;119;7;6;0;0;96;27;95;18;16;51
2020-05-26 14:00:00;111;2;1;0;2;89;25;90;26;14;42
2020-05-26 14:15:00;143;1;1;0;1;132;19;133;27;12;36
2020-05-26 14:30:00;122;1;0;0;1;135;24;133;20;6;51
2020-05-26 14:45:00;88;5;2;0;3;110;27;110;23;14;59
2020-05-26 15:00:00;98;11;9;0;1;122;36;121;24;15;92
2020-05-26 15:15:00;100;4;2;0;2;125;25;126;22;14;95
2020-05-26 15:30:00;100;5;5;1;2;144;28;144;24;12;61
2020-05-26 15:45:00;106;2;2;0;2;159;33;157;16;5;62
2020-05-26 16:00:00;101;2;2;0;2;161;34;162;19;14;66
2020-05-26 16:15:00;112;0;0;0;0;177;28;175;26;12;66
2020-05-26 16:30:00;112;2;0;0;4;179;26;179;23;16;2
2020-05-26 16:45:00;109;2;1;1;2;142;17;142;21;14;0
2020-05-26 17:00:00;108;5;3;0;2;172;25;171;17;14;7
2020-05-26 17:15:00;86;2;1;0;1;138;13;138;13;9;31
2020-05-26 17:30:00;48;0;0;0;2;92;10;93;4;8;14
2020-05-26 17:45:00;43;1;1;0;0;71;16;72;9;11;0
2020-05-26 18:00:00;77;5;2;1;1;122;16;121;10;9;0
2020-05-26 18:15:00;67;2;2;0;0;115;14;115;20;10;0
2020-05-26 18:30:00;44;3;2;0;1;88;8;89;14;3;0
2020-05-26 18:45:00;52;3;1;0;1;78;6;79;7;4;0
2020-05-26 19:00:00;44;1;0;0;0;78;4;76;6;0;0
2020-05-26 19:15:00;46;1;0;0;1;55;6;55;2;3;0
2020-05-26 19:30:00;29;3;0;0;0;38;5;38;2;0;0
2020-05-26 19:45:00;29;0;0;0;1;30;1;31;0;0;0
2020-05-26 20:00:00;31;4;2;0;1;42;5;42;5;1;0
2020-05-26 20:15:00;33;4;4;0;0;47;3;46;0;1;0
2020-05-26 20:30:00;25;2;0;0;1;42;3;41;2;0;0
2020-05-26 20:45:00;24;3;2;0;0;22;5;22;2;3;0
2020-05-26 21:00:00;33;3;2;0;0;25;3;25;0;1;0
2020-05-26 21:15:00;33;2;0;0;0;16;3;16;1;0;0
2020-05-26 21:30:00;21;5;2;1;1;28;2;28;0;0;0
2020-05-26 21:45:00;18;1;1;0;0;21;1;21;0;0;0
2020-05-26 22:00:00;21;1;1;0;0;31;2;31;1;2;0
2020-05-26 22:15:00;21;0;0;0;0;39;6;39;0;3;0
2020-05-26 22:30:00;15;2;1;0;0;25;3;25;5;0;0
2020-05-26 22:45:00;9;0;0;0;0;16;2;16;0;0;0
2020-05-26 23:00:00;16;3;1;0;0;14;0;14;0;0;0
2020-05-26 23:15:00;10;3;2;0;0;6;1;6;0;0;0
2020-05-26 23:30:00;7;0;0;0;0;5;0;5;0;1;0
