DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-05-05 00:00:00;4;3;2;0;0;2;2;2;1;1;0
2020-05-05 00:15:00;1;0;0;0;0;1;1;1;1;1;0
2020-05-05 00:30:00;4;2;1;0;0;3;2;3;1;1;0
2020-05-05 00:45:00;2;0;0;0;0;3;0;3;0;0;0
2020-05-05 01:00:00;4;2;2;0;0;3;1;3;0;1;0
2020-05-05 01:15:00;5;3;2;0;0;1;0;1;2;2;0
2020-05-05 01:30:00;2;1;1;0;0;3;4;2;0;2;0
2020-05-05 01:45:00;3;1;1;0;0;1;4;2;0;1;0
2020-05-05 02:00:00;1;1;0;0;0;7;2;7;2;2;0
2020-05-05 02:15:00;5;1;1;0;0;2;2;2;1;2;0
2020-05-05 02:30:00;4;1;1;0;0;7;6;7;1;2;0
2020-05-05 02:45:00;5;4;2;0;0;1;3;1;0;1;0
2020-05-05 03:00:00;4;2;1;0;0;1;0;1;3;2;0
2020-05-05 03:15:00;5;1;1;0;0;4;5;4;0;1;0
2020-05-05 03:30:00;7;1;1;0;0;3;5;3;3;4;0
2020-05-05 03:45:00;2;0;0;0;0;5;2;5;1;1;0
2020-05-05 04:00:00;7;2;1;0;0;3;2;3;0;0;0
2020-05-05 04:15:00;8;1;1;0;0;4;2;4;0;1;0
2020-05-05 04:30:00;8;0;0;0;0;6;3;6;1;2;0
2020-05-05 04:45:00;8;0;0;0;0;11;5;11;2;3;0
2020-05-05 05:00:00;20;1;1;0;0;16;5;16;0;3;0
2020-05-05 05:15:00;37;1;1;0;0;18;1;18;0;2;0
2020-05-05 05:30:00;65;3;2;0;1;40;8;40;4;6;0
2020-05-05 05:45:00;70;2;0;0;0;43;4;43;2;5;0
2020-05-05 06:00:00;59;6;2;0;0;45;9;45;2;5;0
2020-05-05 06:15:00;79;4;3;0;0;53;6;53;8;11;0
2020-05-05 06:30:00;136;2;1;0;1;72;7;72;6;2;0
2020-05-05 06:45:00;174;2;3;3;0;51;9;51;2;3;1
2020-05-05 07:00:00;144;0;0;1;0;52;11;52;4;7;0
2020-05-05 07:15:00;157;2;0;0;0;47;21;48;5;8;1
2020-05-05 07:30:00;126;5;2;0;1;54;14;54;7;4;0
2020-05-05 07:45:00;141;1;1;0;1;56;14;56;7;4;0
2020-05-05 08:00:00;104;1;0;1;0;49;19;49;7;6;1
2020-05-05 08:15:00;93;2;2;0;1;52;15;52;12;8;0
2020-05-05 08:30:00;91;2;1;0;1;53;22;53;9;6;0
2020-05-05 08:45:00;95;2;1;0;1;47;28;47;19;9;0
2020-05-05 09:00:00;79;4;1;0;3;48;24;47;22;12;4
2020-05-05 09:15:00;99;1;0;0;0;51;25;51;24;15;60
2020-05-05 09:30:00;98;1;0;0;1;71;29;73;27;10;43
2020-05-05 09:45:00;98;1;1;0;2;59;28;58;29;12;67
2020-05-05 10:00:00;89;2;0;0;2;69;38;69;32;13;8
2020-05-05 10:15:00;104;1;1;0;1;95;34;95;34;13;4
2020-05-05 10:30:00;98;2;1;1;3;86;41;85;42;7;0
2020-05-05 10:45:00;84;1;0;1;1;84;41;85;35;12;0
2020-05-05 11:00:00;94;2;2;3;1;99;27;92;35;7;0
2020-05-05 11:15:00;75;1;1;1;4;101;34;98;34;12;0
2020-05-05 11:30:00;81;3;0;0;3;69;20;69;20;17;0
2020-05-05 11:45:00;99;3;1;0;2;84;29;84;20;7;0
2020-05-05 12:00:00;90;4;0;2;4;93;40;93;28;12;0
2020-05-05 12:15:00;87;5;2;0;0;68;34;68;36;19;0
2020-05-05 12:30:00;71;0;0;0;1;87;31;85;28;11;0
2020-05-05 12:45:00;89;5;3;0;2;107;28;107;35;14;0
2020-05-05 13:00:00;85;2;0;0;0;107;14;107;22;10;0
2020-05-05 13:15:00;95;1;0;0;1;85;31;84;29;9;0
2020-05-05 13:30:00;96;1;0;1;1;89;29;91;32;13;1
2020-05-05 13:45:00;122;4;0;3;0;88;28;87;19;9;0
2020-05-05 14:00:00;114;7;6;0;3;111;24;110;21;8;0
2020-05-05 14:15:00;140;0;1;1;1;122;32;123;35;13;4
2020-05-05 14:30:00;109;4;1;0;1;137;23;137;27;7;2
2020-05-05 14:45:00;110;2;1;0;0;121;33;119;26;12;1
2020-05-05 15:00:00;102;0;1;3;1;106;27;106;26;4;1
2020-05-05 15:15:00;86;3;0;0;1;129;20;124;24;4;0
2020-05-05 15:30:00;91;1;0;1;3;111;20;112;17;4;31
