DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-11-30 00:00:00;6;2;8;0;0;0;0;0;0
2020-11-30 00:15:00;8;5;11;0;0;0;0;0;0
2020-11-30 00:30:00;10;5;11;1;1;0;0;0;0
2020-11-30 00:45:00;6;2;7;0;0;0;0;0;0
2020-11-30 01:00:00;7;5;5;0;0;0;0;0;0
2020-11-30 01:15:00;3;3;5;0;0;0;0;0;0
2020-11-30 01:30:00;3;1;5;0;0;0;0;0;0
2020-11-30 01:45:00;5;3;5;1;1;0;0;0;0
2020-11-30 02:00:00;7;4;4;0;0;0;0;0;0
2020-11-30 02:15:00;6;5;2;0;0;0;0;0;0
2020-11-30 02:30:00;2;3;3;0;0;0;0;0;0
2020-11-30 02:45:00;4;2;7;0;0;0;0;0;0
2020-11-30 03:00:00;5;2;7;1;1;0;0;0;0
2020-11-30 03:15:00;5;3;10;0;0;0;0;0;0
2020-11-30 03:30:00;3;0;5;0;0;0;0;0;0
2020-11-30 03:45:00;3;0;6;0;0;0;0;0;0
2020-11-30 04:00:00;12;6;9;0;0;0;0;0;0
2020-11-30 04:15:00;10;3;12;0;0;0;0;0;0
2020-11-30 04:30:00;17;8;22;0;0;0;0;0;0
2020-11-30 04:45:00;28;6;33;0;0;0;0;0;0
2020-11-30 05:00:00;39;16;74;0;0;0;0;0;0
2020-11-30 05:15:00;66;22;148;0;0;0;0;0;0
2020-11-30 05:30:00;58;18;102;1;2;0;0;0;0
2020-11-30 05:45:00;43;17;114;0;0;0;0;0;0
2020-11-30 06:00:00;49;23;101;1;1;0;0;0;0
2020-11-30 06:15:00;78;29;135;1;1;0;0;0;0
2020-11-30 06:30:00;99;49;177;0;0;0;0;0;0
2020-11-30 06:45:00;98;41;170;2;2;0;0;0;0
2020-11-30 07:00:00;71;36;196;1;1;0;0;0;0
2020-11-30 07:15:00;95;57;249;5;5;1;0;0;0
2020-11-30 07:30:00;105;77;258;1;1;0;0;0;0
2020-11-30 07:45:00;125;98;239;1;1;1;0;0;0
2020-11-30 08:00:00;118;69;207;1;1;1;0;0;0
2020-11-30 08:15:00;94;57;192;4;3;1;0;0;0
2020-11-30 08:30:00;111;71;193;1;1;2;0;0;0
2020-11-30 08:45:00;110;58;202;1;1;0;0;0;0
2020-11-30 09:00:00;115;64;174;1;1;1;0;0;0
2020-11-30 09:15:00;122;60;202;1;1;0;0;0;0
2020-11-30 09:30:00;113;72;204;1;2;1;0;0;0
2020-11-30 09:45:00;139;76;217;1;1;0;0;0;0
2020-11-30 10:00:00;125;81;178;2;2;0;0;0;0
2020-11-30 10:15:00;118;78;178;5;6;1;0;0;0
2020-11-30 10:30:00;127;82;213;1;1;0;0;0;0
2020-11-30 10:45:00;151;86;211;1;1;0;0;0;0
2020-11-30 11:00:00;141;69;190;2;3;0;0;0;0
2020-11-30 11:15:00;132;68;213;1;1;0;0;0;0
2020-11-30 11:30:00;120;76;226;1;1;0;0;0;0
2020-11-30 11:45:00;144;76;215;1;1;1;0;0;0
2020-11-30 12:00:00;139;74;191;3;2;2;0;0;0
2020-11-30 12:15:00;165;83;187;0;0;1;0;0;0
2020-11-30 12:30:00;161;96;234;0;0;2;0;0;0
2020-11-30 12:45:00;173;90;214;2;2;0;0;0;0
2020-11-30 13:00:00;169;99;225;2;2;2;0;0;0
2020-11-30 13:15:00;154;91;225;3;3;3;0;0;0
2020-11-30 13:30:00;170;74;227;3;3;2;0;0;0
2020-11-30 13:45:00;146;77;236;3;2;3;0;0;0
2020-11-30 14:00:00;166;80;216;2;2;0;0;0;0
2020-11-30 14:15:00;154;75;198;1;1;5;0;0;0
2020-11-30 14:30:00;168;69;258;2;2;1;0;0;0
2020-11-30 14:45:00;181;93;214;1;1;1;0;0;0
2020-11-30 15:00:00;177;80;248;1;1;1;0;0;0
2020-11-30 15:15:00;177;101;242;1;1;5;0;0;0
2020-11-30 15:30:00;196;85;231;1;1;1;0;0;0
2020-11-30 15:45:00;193;112;251;4;4;1;0;0;0
2020-11-30 16:00:00;181;110;223;1;1;2;0;0;0
2020-11-30 16:15:00;203;97;219;3;3;1;0;0;0
2020-11-30 16:30:00;166;87;233;0;0;1;0;0;0
2020-11-30 16:45:00;184;89;235;2;2;1;0;0;0
2020-11-30 17:00:00;168;89;231;2;3;2;0;0;0
2020-11-30 17:15:00;170;88;236;1;1;3;0;0;0
2020-11-30 17:30:00;204;79;209;2;2;1;0;0;0
2020-11-30 17:45:00;178;85;184;4;4;1;0;0;0
2020-11-30 18:00:00;163;64;167;2;2;1;0;0;0
2020-11-30 18:15:00;160;66;168;1;2;2;0;0;0
2020-11-30 18:30:00;132;50;144;3;3;0;0;0;0
2020-11-30 18:45:00;121;67;122;2;2;1;0;0;0
2020-11-30 19:00:00;125;59;123;0;0;0;0;0;0
2020-11-30 19:15:00;86;35;114;0;0;0;0;0;0
2020-11-30 19:30:00;83;40;98;2;2;1;0;0;0
2020-11-30 19:45:00;64;45;77;1;1;0;0;0;0
2020-11-30 20:00:00;61;24;78;2;2;1;0;0;0
2020-11-30 20:15:00;53;21;66;1;1;0;0;0;0
2020-11-30 20:30:00;46;17;56;0;0;0;0;0;0
