DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-11-04 00:00:00;9;6;3;4;6;10;10;4;0;7;0;0
2019-11-04 00:15:00;9;7;1;1;3;8;5;4;0;6;0;0
2019-11-04 00:30:00;2;3;0;1;1;6;11;4;0;3;0;0
2019-11-04 00:45:00;3;2;0;1;3;10;7;3;0;1;0;0
2019-11-04 01:00:00;3;2;0;1;2;9;8;2;0;5;0;0
2019-11-04 01:15:00;4;2;0;1;1;4;4;1;0;4;0;0
2019-11-04 01:30:00;2;1;1;0;1;2;5;3;0;1;0;0
2019-11-04 01:45:00;6;2;0;0;0;5;3;0;0;2;0;0
2019-11-04 02:00:00;2;4;1;1;3;3;0;0;0;2;0;0
2019-11-04 02:15:00;2;1;0;1;1;3;1;0;0;1;0;0
2019-11-04 02:30:00;10;4;1;0;1;1;2;1;0;3;0;0
2019-11-04 02:45:00;4;3;0;3;5;8;5;5;0;2;0;0
2019-11-04 03:00:00;7;4;2;1;2;4;3;1;0;6;0;0
2019-11-04 03:15:00;1;0;1;0;1;3;0;0;0;2;0;0
2019-11-04 03:30:00;3;3;0;0;0;1;2;2;0;1;0;0
2019-11-04 03:45:00;4;8;0;1;1;2;5;2;0;5;0;0
2019-11-04 04:00:00;8;2;0;0;0;3;2;1;0;4;0;0
2019-11-04 04:15:00;10;4;0;3;3;7;3;1;0;5;0;0
2019-11-04 04:30:00;7;4;0;1;3;9;3;2;0;7;0;0
2019-11-04 04:45:00;23;8;1;2;2;9;9;4;0;14;0;0
2019-11-04 05:00:00;18;3;1;3;6;16;9;8;0;11;0;0
2019-11-04 05:15:00;42;25;0;6;6;30;13;4;0;32;0;0
2019-11-04 05:30:00;41;20;2;6;5;50;39;17;0;48;2;0
2019-11-04 05:45:00;53;21;1;8;9;59;70;26;0;40;4;2
2019-11-04 06:00:00;49;20;2;6;4;64;70;32;0;37;7;2
2019-11-04 06:15:00;78;33;4;5;10;107;106;48;0;56;6;23
2019-11-04 06:30:00;76;32;1;10;16;168;163;60;0;75;3;2
2019-11-04 06:45:00;71;42;0;15;15;174;178;64;0;79;5;55
2019-11-04 07:00:00;67;35;5;20;26;229;195;90;0;77;5;1
2019-11-04 07:15:00;76;44;3;16;29;247;174;96;0;65;3;10
2019-11-04 07:30:00;77;36;6;25;33;216;169;124;0;79;4;2
2019-11-04 07:45:00;107;52;15;10;28;172;122;98;0;127;2;12
2019-11-04 08:00:00;88;36;9;25;27;202;158;110;3;93;7;6
2019-11-04 08:15:00;89;37;5;21;26;179;132;72;4;82;6;10
2019-11-04 08:30:00;90;44;7;16;20;146;118;92;0;79;2;4
2019-11-04 08:45:00;82;42;5;16;23;125;125;71;1;78;8;9
2019-11-04 09:00:00;64;31;2;12;12;92;90;65;4;74;3;5
2019-11-04 09:15:00;71;41;3;16;18;131;103;77;9;65;0;0
2019-11-04 09:30:00;63;33;4;10;11;91;103;74;9;79;3;7
2019-11-04 09:45:00;72;44;6;16;15;98;100;61;0;59;5;6
2019-11-04 10:00:00;96;58;6;10;14;95;89;65;0;73;2;19
2019-11-04 10:15:00;93;50;3;11;15;95;82;60;0;72;4;1
2019-11-04 10:30:00;94;66;7;17;17;79;80;61;13;76;6;10
2019-11-04 10:45:00;81;56;4;11;14;78;93;51;4;65;3;11
2019-11-04 11:00:00;87;69;3;20;21;68;70;61;3;84;8;8
2019-11-04 11:15:00;100;63;5;9;9;72;57;61;1;82;6;9
2019-11-04 11:30:00;97;67;3;9;15;71;73;45;0;78;3;2
2019-11-04 11:45:00;112;57;7;23;24;71;78;45;8;92;3;12
2019-11-04 12:00:00;105;79;8;9;10;83;76;55;13;84;4;16
2019-11-04 12:15:00;106;76;9;9;15;69;71;56;8;84;6;13
2019-11-04 12:30:00;101;73;5;13;12;76;55;50;2;73;5;2
2019-11-04 12:45:00;102;69;5;13;17;89;72;52;0;84;7;29
2019-11-04 13:00:00;115;79;6;10;15;64;70;36;0;103;1;4
2019-11-04 13:15:00;146;113;6;17;20;86;75;62;0;103;5;3
2019-11-04 13:30:00;111;66;5;14;14;64;73;67;26;115;9;2
2019-11-04 13:45:00;101;59;3;14;18;65;80;46;54;60;3;3
2019-11-04 14:00:00;116;89;5;16;15;76;81;63;63;13;6;16
2019-11-04 14:15:00;97;90;4;7;8;84;76;62;71;25;6;20
2019-11-04 14:30:00;120;101;8;12;16;83;65;63;75;14;4;9
2019-11-04 14:45:00;130;94;5;10;12;89;75;59;78;28;5;31
2019-11-04 15:00:00;153;101;5;12;15;86;75;54;103;24;5;14
2019-11-04 15:15:00;156;115;5;15;20;100;80;65;86;18;3;15
2019-11-04 15:30:00;135;104;5;21;26;95;81;68;104;16;6;56
2019-11-04 15:45:00;170;130;13;20;16;100;79;57;98;24;10;6
2019-11-04 16:00:00;178;131;10;23;27;126;57;149;106;21;6;16
2019-11-04 16:15:00;180;153;7;23;34;193;74;104;119;23;5;13
2019-11-04 16:30:00;170;138;9;27;26;155;58;63;102;23;7;3
2019-11-04 16:45:00;173;150;6;22;33;169;113;60;137;25;6;14
2019-11-04 17:00:00;160;120;5;12;16;121;87;50;107;11;5;4
2019-11-04 17:15:00;164;120;9;21;36;177;71;64;118;26;2;13
2019-11-04 17:30:00;157;115;19;17;28;148;63;60;99;17;6;11
2019-11-04 17:45:00;151;116;19;12;30;85;57;55;117;14;2;11
2019-11-04 18:00:00;160;108;19;20;29;98;67;68;101;15;2;3
2019-11-04 18:15:00;156;107;18;25;33;79;64;52;93;23;1;30
2019-11-04 18:30:00;147;115;16;15;26;69;54;55;90;11;0;7
2019-11-04 18:45:00;124;70;17;13;28;66;69;49;50;10;6;32
2019-11-04 19:00:00;103;63;3;13;22;48;52;42;58;15;2;1
2019-11-04 19:15:00;70;49;4;13;16;49;52;43;49;9;3;2
2019-11-04 19:30:00;54;33;6;2;11;39;56;44;47;10;0;19
2019-11-04 19:45:00;40;27;5;7;13;38;39;27;32;16;3;19
2019-11-04 20:00:00;43;27;9;13;21;48;54;31;46;10;2;8
2019-11-04 20:15:00;69;32;15;11;22;36;46;35;35;14;2;3
2019-11-04 20:30:00;42;16;5;7;10;25;44;27;37;11;0;0
2019-11-04 20:45:00;41;27;5;5;10;33;29;24;38;9;0;0
2019-11-04 21:00:00;32;13;5;2;5;32;29;23;40;16;0;0
2019-11-04 21:15:00;48;30;4;6;10;39;28;16;37;8;0;0
2019-11-04 21:30:00;28;15;6;6;5;25;23;14;34;6;2;0
2019-11-04 21:45:00;24;14;4;4;7;23;34;17;32;9;0;0
2019-11-04 22:00:00;29;19;1;2;5;22;27;21;23;8;0;0
2019-11-04 22:15:00;39;15;4;7;13;28;29;27;10;12;0;0
2019-11-04 22:30:00;8;8;4;6;10;13;23;15;19;9;0;0
2019-11-04 22:45:00;24;13;2;7;12;16;24;12;12;14;0;0
2019-11-04 23:00:00;16;10;2;3;4;13;16;9;7;2;0;0
2019-11-04 23:15:00;8;2;4;3;7;17;14;8;8;6;0;0
2019-11-04 23:30:00;7;6;1;1;2;12;8;6;3;2;0;0
2019-11-04 23:45:00;3;6;2;8;13;12;10;8;0;4;0;0
