DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-10-19 00:00:00;2;5;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-19 00:15:00;2;3;4;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 00:30:00;1;6;2;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 00:45:00;0;3;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 01:00:00;1;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 01:15:00;0;5;2;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 01:30:00;1;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 01:45:00;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 02:00:00;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 02:15:00;1;2;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 02:30:00;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 02:45:00;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 03:00:00;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 03:15:00;0;0;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 03:30:00;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 03:45:00;0;2;2;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 04:00:00;1;3;0;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 04:15:00;2;8;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 04:30:00;8;6;0;2;2;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 04:45:00;15;22;5;3;3;4;4;0;0;0;1;0;0;0;0;0;0;0
2020-10-19 05:00:00;45;73;3;14;5;6;20;3;0;0;6;0;0;0;10;1;0;0
2020-10-19 05:15:00;74;158;8;30;8;8;29;0;2;1;10;3;0;0;36;3;0;0
2020-10-19 05:30:00;93;126;11;29;10;17;45;2;4;3;3;0;0;0;32;5;0;0
2020-10-19 05:45:00;53;65;8;34;8;30;55;0;4;3;4;20;0;0;15;5;0;0
2020-10-19 06:00:00;49;46;12;16;3;16;52;0;4;4;2;0;0;0;5;0;0;0
2020-10-19 06:15:00;43;42;11;32;0;16;37;0;3;2;4;8;0;0;12;0;0;0
2020-10-19 06:30:00;54;72;4;45;5;16;75;1;5;4;4;5;0;0;11;0;0;0
2020-10-19 06:45:00;61;57;9;38;8;38;70;0;6;6;12;12;0;0;11;0;0;0
2020-10-19 07:00:00;57;68;6;32;2;26;59;0;3;4;6;1;0;0;23;0;3;1
2020-10-19 07:15:00;49;65;13;28;1;50;89;2;7;9;9;13;0;1;19;1;0;0
2020-10-19 07:30:00;57;82;17;32;4;51;95;2;4;7;4;2;0;0;20;6;0;0
2020-10-19 07:45:00;81;79;22;42;7;42;84;5;5;4;6;15;0;0;21;1;0;0
2020-10-19 08:00:00;56;74;19;42;8;32;55;2;2;3;14;19;0;0;11;0;0;0
2020-10-19 08:15:00;46;42;17;27;9;37;65;9;4;4;14;4;0;0;11;0;0;0
2020-10-19 08:30:00;49;50;20;31;5;28;61;0;3;3;8;9;7;0;4;0;0;0
2020-10-19 08:45:00;49;36;13;27;8;32;43;3;2;4;11;13;0;0;6;0;0;0
2020-10-19 09:00:00;40;25;11;18;4;24;40;6;4;5;10;0;0;0;7;0;0;0
2020-10-19 09:15:00;37;38;13;15;1;36;42;10;1;1;5;0;0;0;9;0;0;0
2020-10-19 09:30:00;47;31;21;16;2;29;59;11;3;2;11;8;0;0;9;0;0;0
2020-10-19 09:45:00;46;25;10;12;4;32;45;7;2;3;3;15;0;0;5;0;0;0
2020-10-19 10:00:00;33;25;12;18;3;25;44;5;1;1;8;14;0;0;3;0;0;0
2020-10-19 10:15:00;52;35;16;13;2;31;43;1;2;2;9;0;0;0;3;0;0;0
2020-10-19 10:30:00;37;36;15;20;5;23;36;7;4;3;8;4;0;0;4;0;0;0
2020-10-19 10:45:00;51;28;18;16;6;27;45;10;1;3;14;0;0;0;11;0;1;0
2020-10-19 11:00:00;35;34;12;20;7;34;37;6;4;3;5;6;0;0;5;0;0;0
2020-10-19 11:15:00;51;44;16;13;1;27;36;8;2;2;5;23;0;0;0;0;0;0
2020-10-19 11:30:00;35;45;27;18;7;19;41;8;3;4;5;4;0;2;7;0;0;0
2020-10-19 11:45:00;58;41;15;21;12;31;58;11;1;1;8;4;0;0;20;0;0;0
2020-10-19 12:00:00;48;39;22;23;6;40;55;3;4;5;7;10;0;0;23;12;0;0
2020-10-19 12:15:00;53;31;18;22;5;30;39;11;2;2;8;3;0;0;9;1;0;0
2020-10-19 12:30:00;50;48;22;22;3;30;47;9;4;4;4;2;0;0;3;0;0;0
2020-10-19 12:45:00;47;48;24;12;3;32;48;9;1;1;8;2;0;0;6;0;0;4
2020-10-19 13:00:00;54;59;18;25;13;28;46;9;3;4;6;22;0;0;12;0;0;0
2020-10-19 13:15:00;68;71;16;26;7;31;42;7;3;4;14;8;0;0;22;0;0;0
2020-10-19 13:30:00;79;98;23;31;15;28;52;17;8;5;12;3;3;0;37;6;0;4
2020-10-19 13:45:00;76;88;14;33;11;48;71;9;23;15;12;19;0;0;39;39;2;0
2020-10-19 14:00:00;76;76;29;34;8;82;122;9;7;9;5;95;2;1;66;5;1;18
2020-10-19 14:15:00;53;46;29;31;12;136;178;7;24;16;4;13;5;0;41;6;0;0
2020-10-19 14:30:00;69;49;40;17;5;103;145;11;4;5;2;17;1;0;26;4;0;2
2020-10-19 14:45:00;57;49;37;22;6;56;86;9;3;5;6;7;0;0;12;0;0;0
2020-10-19 15:00:00;74;60;55;22;6;63;84;9;2;3;7;10;0;0;9;0;0;0
2020-10-19 15:15:00;86;72;36;31;10;55;75;13;3;3;8;35;1;0;63;0;0;0
2020-10-19 15:30:00;58;59;37;18;6;39;54;12;2;1;2;10;0;0;13;1;0;0
2020-10-19 15:45:00;51;57;31;7;14;54;52;5;2;5;4;3;0;0;9;0;0;0
2020-10-19 16:00:00;69;62;31;20;4;50;56;9;3;6;2;9;0;0;18;2;0;0
2020-10-19 16:15:00;60;51;27;21;9;53;64;12;4;4;6;11;0;0;11;1;0;6
2020-10-19 16:30:00;65;50;32;15;7;42;68;4;3;4;3;3;0;0;7;0;0;0
2020-10-19 16:45:00;55;47;22;20;6;45;66;6;4;4;6;0;0;0;11;0;0;0
2020-10-19 17:00:00;59;54;28;26;8;41;58;5;1;2;6;4;0;0;18;0;0;0
2020-10-19 17:15:00;64;43;27;19;8;53;58;2;5;5;2;7;0;0;5;0;0;0
2020-10-19 17:30:00;32;28;17;16;10;45;53;3;4;2;2;0;0;0;5;0;0;0
2020-10-19 17:45:00;43;40;23;13;1;40;46;4;3;3;5;4;0;0;11;7;0;0
2020-10-19 18:00:00;35;33;18;16;4;42;44;5;2;1;2;7;0;0;0;0;0;0
2020-10-19 18:15:00;42;35;20;17;4;29;40;0;4;4;3;0;0;0;2;0;0;0
2020-10-19 18:30:00;24;27;13;9;5;31;31;1;1;2;1;11;0;0;0;0;0;0
2020-10-19 18:45:00;26;14;16;10;3;26;32;6;2;2;1;10;0;0;2;0;0;0
2020-10-19 19:00:00;28;28;23;13;4;27;21;3;1;1;1;2;0;0;0;0;0;0
2020-10-19 19:15:00;26;15;7;9;4;13;18;2;5;4;0;0;0;0;3;0;0;3
2020-10-19 19:30:00;24;18;16;15;3;16;16;3;2;3;2;0;0;0;7;0;0;0
2020-10-19 19:45:00;16;21;10;5;2;18;22;1;3;2;1;0;0;0;0;0;0;0
2020-10-19 20:00:00;13;18;6;8;4;15;18;0;4;3;0;0;0;0;0;0;0;0
2020-10-19 20:15:00;13;14;5;7;2;15;14;1;1;1;2;3;0;0;0;3;0;0
2020-10-19 20:30:00;25;28;10;3;3;8;12;1;1;2;2;8;0;0;1;0;0;0
2020-10-19 20:45:00;33;31;6;9;6;5;11;0;4;2;0;0;0;0;22;0;0;0
2020-10-19 21:00:00;42;63;8;17;13;6;22;2;2;1;2;6;2;0;19;0;0;0
2020-10-19 21:15:00;67;89;11;21;24;9;20;2;0;0;7;4;0;0;25;5;0;0
2020-10-19 21:30:00;38;64;13;10;12;16;34;1;0;0;4;6;0;0;20;23;0;0
2020-10-19 21:45:00;40;30;19;8;8;57;78;6;1;1;3;25;0;0;34;2;0;0
2020-10-19 22:00:00;44;35;27;8;9;65;107;2;0;0;1;24;0;0;27;3;0;0
2020-10-19 22:15:00;13;10;12;1;4;21;48;0;0;0;0;0;0;0;9;3;0;0
2020-10-19 22:30:00;5;5;6;3;3;15;15;2;0;0;0;0;0;0;0;0;0;0
2020-10-19 22:45:00;5;5;5;3;1;6;4;0;2;2;0;0;0;0;0;0;0;0
2020-10-19 23:00:00;7;4;6;2;2;4;5;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 23:15:00;11;8;0;2;2;4;7;0;0;0;1;0;0;0;0;0;0;0
2020-10-19 23:30:00;3;4;3;1;2;5;2;1;0;0;0;0;0;0;0;0;0;0
2020-10-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
