DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-10-26 00:00:00;15;5;10;2;2;2;1
2020-10-26 00:15:00;9;6;10;2;3;9;4
2020-10-26 00:30:00;9;5;4;0;2;1;1
2020-10-26 00:45:00;9;2;9;1;2;2;4
2020-10-26 01:00:00;6;2;5;4;3;1;1
2020-10-26 01:15:00;6;0;4;2;3;3;2
2020-10-26 01:30:00;9;2;6;4;4;2;3
2020-10-26 01:45:00;6;2;8;0;0;3;4
2020-10-26 02:00:00;3;1;7;2;4;8;2
2020-10-26 02:15:00;5;0;13;4;3;5;1
2020-10-26 02:30:00;2;4;3;1;2;5;2
2020-10-26 02:45:00;5;0;8;0;3;3;4
2020-10-26 03:00:00;10;4;9;2;1;2;0
2020-10-26 03:15:00;7;4;7;0;4;8;4
2020-10-26 03:30:00;4;0;4;1;3;6;6
2020-10-26 03:45:00;7;3;5;2;2;3;2
2020-10-26 04:00:00;7;2;7;1;3;4;2
2020-10-26 04:15:00;9;4;20;4;3;1;3
2020-10-26 04:30:00;13;9;23;6;2;2;2
2020-10-26 04:45:00;21;11;46;12;2;1;0
2020-10-26 05:00:00;24;20;71;20;2;0;3
2020-10-26 05:15:00;50;26;108;39;2;0;0
2020-10-26 05:30:00;38;31;107;60;3;0;0
2020-10-26 05:45:00;53;36;119;49;3;2;0
2020-10-26 06:00:00;58;45;106;43;1;0;0
2020-10-26 06:15:00;83;38;128;70;2;0;0
2020-10-26 06:30:00;125;65;167;73;4;0;2
2020-10-26 06:45:00;164;97;171;105;8;0;0
2020-10-26 07:00:00;169;82;173;97;9;1;0
2020-10-26 07:15:00;211;129;146;88;15;0;1
2020-10-26 07:30:00;218;162;224;111;18;1;2
2020-10-26 07:45:00;190;152;235;128;19;2;0
2020-10-26 08:00:00;178;88;210;115;19;0;1
2020-10-26 08:15:00;137;83;168;100;9;1;0
2020-10-26 08:30:00;146;93;154;92;6;1;2
2020-10-26 08:45:00;135;103;141;83;10;1;0
2020-10-26 09:00:00;142;92;141;83;10;1;0
2020-10-26 09:15:00;109;92;130;75;9;1;0
2020-10-26 09:30:00;118;78;167;65;7;3;1
2020-10-26 09:45:00;133;91;162;76;11;2;1
2020-10-26 10:00:00;116;81;164;81;6;2;1
2020-10-26 10:15:00;118;94;145;91;18;2;2
2020-10-26 10:30:00;134;110;166;81;5;2;1
2020-10-26 10:45:00;170;128;148;86;16;0;2
2020-10-26 11:00:00;137;93;161;94;7;2;2
2020-10-26 11:15:00;110;76;146;67;8;1;1
2020-10-26 11:30:00;137;105;130;85;13;1;0
2020-10-26 11:45:00;143;109;155;89;12;0;3
2020-10-26 12:00:00;145;118;155;84;10;4;3
2020-10-26 12:15:00;156;115;150;97;11;5;4
2020-10-26 12:30:00;144;116;173;90;10;6;3
2020-10-26 12:45:00;171;109;147;83;11;2;3
2020-10-26 13:00:00;152;103;196;126;11;3;7
2020-10-26 13:15:00;164;93;193;111;9;2;5
2020-10-26 13:30:00;153;107;163;97;11;0;2
2020-10-26 13:45:00;170;104;156;85;6;3;1
2020-10-26 14:00:00;168;111;158;93;12;2;4
2020-10-26 14:15:00;175;116;167;103;7;2;0
2020-10-26 14:30:00;188;134;170;83;9;1;2
2020-10-26 14:45:00;168;144;158;77;13;2;1
2020-10-26 15:00:00;180;151;158;114;11;2;1
2020-10-26 15:15:00;186;160;161;82;15;3;0
2020-10-26 15:30:00;193;140;184;94;13;5;5
2020-10-26 15:45:00;216;137;183;104;7;1;2
2020-10-26 16:00:00;199;153;203;100;10;4;9
2020-10-26 16:15:00;205;133;190;114;14;5;2
2020-10-26 16:30:00;183;167;188;95;12;3;3
2020-10-26 16:45:00;202;194;175;113;23;4;3
2020-10-26 17:00:00;222;181;211;103;8;2;4
2020-10-26 17:15:00;228;162;192;100;8;0;1
2020-10-26 17:30:00;187;133;188;103;10;9;2
2020-10-26 17:45:00;195;130;169;97;4;7;1
2020-10-26 18:00:00;178;109;154;74;4;3;3
2020-10-26 18:15:00;155;112;151;84;3;2;3
2020-10-26 18:30:00;147;96;121;56;1;3;2
2020-10-26 18:45:00;115;78;137;55;2;3;0
2020-10-26 19:00:00;110;74;107;37;7;5;1
2020-10-26 19:15:00;99;53;107;43;4;0;1
2020-10-26 19:30:00;65;53;93;37;2;0;0
2020-10-26 19:45:00;87;54;81;29;4;0;1
2020-10-26 20:00:00;73;51;92;35;1;0;0
2020-10-26 20:15:00;90;51;98;28;1;1;0
2020-10-26 20:30:00;60;43;82;31;2;0;0
2020-10-26 20:45:00;50;32;84;41;0;2;0
2020-10-26 21:00:00;57;23;82;38;1;0;2
2020-10-26 21:15:00;39;36;77;37;0;0;1
2020-10-26 21:30:00;44;18;55;14;1;0;1
2020-10-26 21:45:00;67;47;42;18;8;0;1
2020-10-26 22:00:00;56;56;54;22;4;2;1
2020-10-26 22:15:00;39;33;54;21;1;1;0
2020-10-26 22:30:00;21;17;35;16;1;0;1
2020-10-26 22:45:00;30;13;28;10;2;0;1
2020-10-26 23:00:00;12;6;17;3;2;0;0
2020-10-26 23:15:00;18;14;18;8;1;2;0
2020-10-26 23:30:00;10;8;8;6;3;1;1
2020-10-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
