DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-07-03 00:00:00;0;6;3;7;4;0;0;0;0;0;0;0;0
2020-07-03 00:15:00;0;12;3;13;8;0;0;0;0;0;0;0;0
2020-07-03 00:30:00;0;6;2;6;6;1;0;0;0;0;0;0;0
2020-07-03 00:45:00;0;11;3;7;3;1;0;0;0;0;0;0;0
2020-07-03 01:00:00;0;10;2;12;5;0;0;0;0;0;0;0;0
2020-07-03 01:15:00;0;5;2;14;6;0;0;0;0;0;0;0;0
2020-07-03 01:30:00;0;4;6;13;5;0;0;0;0;0;0;0;0
2020-07-03 01:45:00;0;7;1;6;4;0;0;0;0;0;0;0;0
2020-07-03 02:00:00;0;7;1;5;2;0;0;0;0;0;0;0;0
2020-07-03 02:15:00;0;11;2;6;4;0;0;0;0;0;0;0;0
2020-07-03 02:30:00;0;8;3;2;0;1;0;0;0;0;0;0;0
2020-07-03 02:45:00;0;5;1;11;1;1;0;1;0;0;0;0;0
2020-07-03 03:00:00;0;5;1;9;1;0;0;1;0;0;0;0;0
2020-07-03 03:15:00;2;6;2;8;3;0;0;0;0;0;0;0;0
2020-07-03 03:30:00;0;7;3;6;4;0;1;1;0;0;0;0;0
2020-07-03 03:45:00;1;7;1;15;5;0;0;0;0;0;0;0;0
2020-07-03 04:00:00;0;10;3;11;2;1;0;1;0;0;0;0;0
2020-07-03 04:15:00;0;12;2;14;5;0;0;0;0;0;0;0;0
2020-07-03 04:30:00;0;20;6;24;7;1;0;0;0;0;0;0;0
2020-07-03 04:45:00;2;21;9;40;16;0;1;1;0;0;0;0;0
2020-07-03 05:00:00;1;39;11;88;56;0;0;5;0;0;0;0;0
2020-07-03 05:15:00;1;45;25;117;113;1;0;1;0;0;0;0;0
2020-07-03 05:30:00;4;49;40;113;94;4;0;4;0;0;0;0;0
2020-07-03 05:45:00;12;102;74;87;75;4;0;3;0;0;0;0;0
2020-07-03 06:00:00;13;118;90;78;75;2;10;11;0;0;0;0;0
2020-07-03 06:15:00;17;97;78;96;105;9;7;9;0;0;0;0;0
2020-07-03 06:30:00;9;90;65;138;108;8;8;12;0;0;1;0;0
2020-07-03 06:45:00;11;62;70;102;105;14;8;10;13;0;2;0;0
2020-07-03 07:00:00;10;57;57;104;130;12;3;9;0;2;1;3;0
2020-07-03 07:15:00;13;74;72;101;119;12;9;7;9;0;0;0;0
2020-07-03 07:30:00;14;72;69;115;124;18;7;11;3;0;9;0;0
2020-07-03 07:45:00;35;76;67;98;99;20;9;16;4;1;0;0;0
2020-07-03 08:00:00;19;69;60;91;106;22;15;20;5;6;15;0;0
2020-07-03 08:15:00;23;62;60;84;81;17;8;12;5;0;5;4;0
2020-07-03 08:30:00;18;70;50;73;67;20;20;28;16;2;23;0;0
2020-07-03 08:45:00;30;73;65;75;76;20;15;18;3;0;3;0;0
2020-07-03 09:00:00;28;72;62;76;62;13;19;28;13;0;7;0;0
2020-07-03 09:15:00;36;79;69;85;60;20;16;21;15;22;13;0;0
2020-07-03 09:30:00;27;69;51;91;58;16;17;31;22;0;4;0;0
2020-07-03 09:45:00;34;76;73;71;76;22;20;22;10;0;2;0;0
2020-07-03 10:00:00;36;79;66;62;53;23;17;32;5;0;2;0;0
2020-07-03 10:15:00;42;90;74;81;47;18;31;41;5;0;5;0;0
2020-07-03 10:30:00;35;79;63;76;66;16;22;28;6;2;15;0;0
2020-07-03 10:45:00;32;80;83;80;66;16;32;35;13;0;4;0;0
2020-07-03 11:00:00;41;83;77;75;68;21;18;33;13;1;3;0;0
2020-07-03 11:15:00;44;92;87;58;59;16;34;40;0;0;20;0;0
2020-07-03 11:30:00;35;97;83;83;66;13;37;25;6;0;9;0;0
2020-07-03 11:45:00;30;83;74;79;68;10;31;25;4;0;7;0;0
2020-07-03 12:00:00;37;115;125;73;58;12;28;44;4;0;4;0;0
2020-07-03 12:15:00;38;118;133;87;73;14;21;34;8;0;0;0;0
2020-07-03 12:30:00;32;109;120;85;65;20;23;35;2;0;5;1;0
2020-07-03 12:45:00;45;121;124;86;69;26;21;28;1;0;3;0;0
2020-07-03 13:00:00;34;123;116;104;82;20;35;37;7;0;3;0;0
2020-07-03 13:15:00;35;122;126;103;78;16;32;33;11;5;6;1;0
2020-07-03 13:30:00;27;112;134;104;95;19;25;44;21;5;22;2;0
2020-07-03 13:45:00;28;99;130;110;108;22;26;24;4;0;11;0;0
2020-07-03 14:00:00;36;107;115;101;76;21;27;27;12;0;7;0;0
2020-07-03 14:15:00;31;171;184;100;87;17;24;33;0;7;10;0;0
2020-07-03 14:30:00;34;188;171;85;73;21;26;37;6;2;4;0;0
2020-07-03 14:45:00;33;166;175;82;65;18;24;35;11;0;0;0;0
2020-07-03 15:00:00;39;163;168;96;70;17;25;35;12;0;19;0;0
2020-07-03 15:15:00;34;153;160;87;82;18;33;33;19;0;1;0;0
2020-07-03 15:30:00;40;122;116;104;70;22;27;36;10;3;1;0;0
2020-07-03 15:45:00;55;115;141;96;73;20;35;37;1;0;11;5;0
2020-07-03 16:00:00;42;121;135;89;56;26;35;35;12;5;14;0;0
2020-07-03 16:15:00;40;101;131;99;83;27;34;34;5;0;8;0;0
2020-07-03 16:30:00;39;106;136;92;83;19;39;32;7;0;7;3;0
2020-07-03 16:45:00;27;116;121;97;89;30;33;33;5;0;11;1;0
2020-07-03 17:00:00;43;104;107;91;52;33;42;38;3;0;6;0;0
2020-07-03 17:15:00;31;87;104;83;59;25;37;36;11;0;5;0;0
2020-07-03 17:30:00;39;101;99;82;67;23;33;30;11;0;1;1;0
2020-07-03 17:45:00;42;90;100;88;69;18;32;35;4;2;5;4;0
2020-07-03 18:00:00;32;84;92;80;57;28;24;30;3;4;17;0;0
2020-07-03 18:15:00;25;83;91;83;61;15;32;35;13;0;0;0;0
2020-07-03 18:30:00;21;96;71;80;56;20;13;26;15;0;4;0;0
2020-07-03 18:45:00;25;80;75;80;62;16;27;39;26;0;4;0;0
2020-07-03 19:00:00;23;82;61;70;48;17;27;27;4;0;5;0;0
2020-07-03 19:15:00;28;63;59;64;43;19;17;31;3;0;4;0;0
2020-07-03 19:30:00;23;70;48;56;33;11;19;36;10;0;0;0;0
2020-07-03 19:45:00;11;71;55;60;44;5;22;35;21;4;4;0;0
2020-07-03 20:00:00;3;65;44;63;42;7;8;19;0;0;0;0;0
2020-07-03 20:15:00;2;53;49;54;44;1;9;5;21;1;0;0;0
2020-07-03 20:30:00;3;42;30;70;44;0;6;3;8;0;0;0;0
2020-07-03 20:45:00;3;41;29;63;40;3;14;6;0;0;3;0;0
2020-07-03 21:00:00;2;52;31;82;57;0;15;15;0;0;0;0;0
2020-07-03 21:15:00;2;58;28;72;53;4;6;6;0;1;0;0;0
2020-07-03 21:30:00;0;55;34;66;47;1;3;7;0;0;0;0;0
2020-07-03 21:45:00;2;72;66;47;22;1;2;3;0;0;0;0;0
2020-07-03 22:00:00;2;82;67;44;29;3;3;3;0;0;0;0;0
2020-07-03 22:15:00;1;56;34;42;38;2;3;5;0;0;0;0;0
2020-07-03 22:30:00;1;36;20;34;24;3;4;2;0;0;0;0;0
2020-07-03 22:45:00;2;31;21;26;11;2;4;5;0;0;0;0;0
2020-07-03 23:00:00;1;28;10;25;14;1;0;0;0;0;0;0;0
2020-07-03 23:15:00;1;33;19;32;14;0;1;1;0;0;0;0;0
2020-07-03 23:30:00;0;19;14;32;11;0;0;0;0;0;0;0;0
2020-07-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
