DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-09-03 00:00:00;2;4;2;5;5;1;0;0;0;0
2020-09-03 00:15:00;2;4;3;5;2;4;3;0;0;0
2020-09-03 00:30:00;1;5;6;5;2;6;0;0;0;0
2020-09-03 00:45:00;4;2;2;2;0;4;5;0;0;0
2020-09-03 01:00:00;2;6;0;8;2;9;6;0;0;0
2020-09-03 01:15:00;2;3;0;4;2;4;0;0;0;0
2020-09-03 01:30:00;5;7;1;1;4;3;3;0;0;0
2020-09-03 01:45:00;2;1;0;0;2;3;2;0;0;0
2020-09-03 02:00:00;1;1;0;3;1;0;0;0;0;0
2020-09-03 02:15:00;2;4;3;2;2;10;1;0;0;0
2020-09-03 02:30:00;2;4;1;5;4;2;3;0;0;0
2020-09-03 02:45:00;0;1;2;4;2;2;0;0;0;0
2020-09-03 03:00:00;2;2;2;4;8;12;8;0;0;0
2020-09-03 03:15:00;5;3;0;3;1;8;1;0;0;0
2020-09-03 03:30:00;4;4;0;0;5;9;6;0;0;0
2020-09-03 03:45:00;3;4;1;3;2;1;0;0;0;0
2020-09-03 04:00:00;4;6;1;6;4;7;6;0;0;0
2020-09-03 04:15:00;1;1;3;2;3;3;3;0;0;0
2020-09-03 04:30:00;2;3;2;7;2;6;7;0;0;0
2020-09-03 04:45:00;4;2;11;11;6;4;2;0;0;0
2020-09-03 05:00:00;12;30;46;30;8;9;4;0;0;0
2020-09-03 05:15:00;35;37;79;58;7;17;10;9;0;0
2020-09-03 05:30:00;47;61;91;67;7;15;17;0;0;0
2020-09-03 05:45:00;53;42;57;180;7;20;19;1;0;0
2020-09-03 06:00:00;42;37;49;149;8;17;20;0;0;0
2020-09-03 06:15:00;30;41;55;84;8;11;21;0;0;0
2020-09-03 06:30:00;33;52;72;75;11;24;27;0;0;0
2020-09-03 06:45:00;38;52;77;80;8;13;19;0;0;0
2020-09-03 07:00:00;40;42;54;75;6;11;24;0;0;0
2020-09-03 07:15:00;41;52;60;96;7;15;15;0;0;0
2020-09-03 07:30:00;43;48;65;92;7;13;22;0;0;0
2020-09-03 07:45:00;41;49;66;103;10;7;22;0;0;0
2020-09-03 08:00:00;39;39;38;95;7;17;21;0;0;0
2020-09-03 08:15:00;35;34;43;83;10;12;26;0;0;0
2020-09-03 08:30:00;36;32;53;49;7;14;16;0;0;0
2020-09-03 08:45:00;37;34;36;58;14;15;30;0;0;0
2020-09-03 09:00:00;48;51;28;44;8;16;26;0;0;0
2020-09-03 09:15:00;48;27;22;33;7;17;20;0;0;0
2020-09-03 09:30:00;52;30;34;54;17;12;28;0;0;0
2020-09-03 09:45:00;44;34;34;40;18;12;88;0;0;0
2020-09-03 10:00:00;51;38;26;45;15;17;57;0;0;0
2020-09-03 10:15:00;55;27;22;55;10;32;51;0;0;0
2020-09-03 10:30:00;39;46;26;45;12;20;87;9;0;0
2020-09-03 10:45:00;74;27;22;26;26;15;52;2;0;0
2020-09-03 11:00:00;51;22;21;42;12;26;76;0;0;0
2020-09-03 11:15:00;63;29;23;50;16;22;69;0;0;0
2020-09-03 11:30:00;41;19;21;54;7;20;60;0;0;0
2020-09-03 11:45:00;57;25;21;43;13;25;59;0;3;0
2020-09-03 12:00:00;55;23;20;44;12;23;55;0;0;0
2020-09-03 12:15:00;59;18;20;47;8;22;53;0;0;0
2020-09-03 12:30:00;36;19;31;50;18;26;46;0;0;0
2020-09-03 12:45:00;45;33;32;52;13;35;45;0;0;0
2020-09-03 13:00:00;58;29;37;46;15;34;51;0;0;0
2020-09-03 13:15:00;59;50;69;71;12;31;37;0;0;0
2020-09-03 13:30:00;93;65;75;80;24;31;55;0;0;0
2020-09-03 13:45:00;87;86;102;83;14;46;57;0;0;0
2020-09-03 14:00:00;95;53;63;136;14;43;54;0;0;0
2020-09-03 14:15:00;69;37;44;209;24;27;56;0;0;0
2020-09-03 14:30:00;93;49;26;124;15;20;45;1;1;0
2020-09-03 14:45:00;75;33;22;90;22;32;58;0;0;0
2020-09-03 15:00:00;71;29;26;92;19;38;49;0;0;0
2020-09-03 15:15:00;98;49;42;126;17;31;51;0;0;0
2020-09-03 15:30:00;71;28;37;117;19;23;49;0;1;0
2020-09-03 15:45:00;68;26;30;82;14;21;40;0;0;0
2020-09-03 16:00:00;76;31;38;93;8;26;73;0;0;0
2020-09-03 16:15:00;72;31;37;86;7;26;54;0;0;0
2020-09-03 16:30:00;67;40;29;104;16;26;53;0;0;0
2020-09-03 16:45:00;94;34;30;74;10;26;65;0;0;0
2020-09-03 17:00:00;60;33;32;73;11;29;62;0;0;0
2020-09-03 17:15:00;75;25;37;76;14;20;84;0;0;0
2020-09-03 17:30:00;77;27;29;67;12;30;110;0;0;0
2020-09-03 17:45:00;79;37;44;97;10;27;52;0;0;0
2020-09-03 18:00:00;71;28;28;60;4;23;53;0;0;0
2020-09-03 18:15:00;58;27;34;59;10;16;44;0;0;0
2020-09-03 18:30:00;55;22;16;61;15;13;37;1;0;0
2020-09-03 18:45:00;46;19;16;41;4;18;59;0;1;0
2020-09-03 19:00:00;51;22;16;39;8;16;41;0;0;0
2020-09-03 19:15:00;45;16;14;31;8;21;47;0;0;0
2020-09-03 19:30:00;19;23;84;25;9;14;49;0;0;0
2020-09-03 19:45:00;31;7;6;35;10;16;45;0;0;0
2020-09-03 20:00:00;31;14;17;28;9;15;28;0;1;0
2020-09-03 20:15:00;33;23;12;35;7;15;36;0;0;0
2020-09-03 20:30:00;33;15;61;30;11;21;14;0;0;0
2020-09-03 20:45:00;24;20;20;30;3;19;22;0;0;0
2020-09-03 21:00:00;33;40;57;34;4;26;35;1;0;0
2020-09-03 21:15:00;39;52;61;36;9;29;25;0;0;0
2020-09-03 21:30:00;59;38;49;53;18;21;23;0;0;0
2020-09-03 21:45:00;49;23;33;179;49;29;29;0;0;0
2020-09-03 22:00:00;36;11;18;189;35;12;21;0;0;0
2020-09-03 22:15:00;12;4;5;39;14;12;18;0;0;0
2020-09-03 22:30:00;14;7;5;20;3;11;15;0;0;0
2020-09-03 22:45:00;11;6;5;17;7;15;15;0;0;0
2020-09-03 23:00:00;7;4;5;12;10;6;7;0;0;0
2020-09-03 23:15:00;5;2;0;9;5;8;5;0;0;0
2020-09-03 23:30:00;3;4;2;18;7;5;6;0;0;0
2020-09-03 23:45:00;10;7;2;7;6;5;4;0;0;0
