DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-09-01 00:00:00;4;12;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 00:15:00;12;14;0;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 00:30:00;8;7;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 00:45:00;16;12;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 01:00:00;8;6;1;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 01:15:00;10;9;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 01:30:00;7;7;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 01:45:00;8;10;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 02:00:00;6;2;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 02:15:00;4;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 02:30:00;4;4;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 02:45:00;9;3;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 03:00:00;7;9;0;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 03:15:00;6;4;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 03:30:00;3;3;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 03:45:00;6;6;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 04:00:00;4;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 04:15:00;17;9;0;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 04:30:00;20;12;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 04:45:00;30;27;0;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01 05:00:00;63;62;0;15;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
