DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-03-02 00:00:00;4;3;3;4;11;2;3;5;0;0;0;0;0;0;0
2020-03-02 00:15:00;8;0;0;3;12;0;3;3;0;0;0;0;0;0;0
2020-03-02 00:30:00;6;2;0;2;9;0;2;4;0;0;0;0;0;0;0
2020-03-02 00:45:00;2;0;0;7;6;0;2;4;0;0;0;0;0;0;0
2020-03-02 01:00:00;2;1;1;5;3;0;1;6;0;0;0;0;0;0;0
2020-03-02 01:15:00;5;1;1;3;5;0;3;5;0;0;0;0;0;0;0
2020-03-02 01:30:00;4;0;4;3;4;2;1;8;0;0;3;0;0;0;0
2020-03-02 01:45:00;3;1;7;0;3;3;2;6;0;0;1;0;0;0;0
2020-03-02 02:00:00;4;0;5;0;2;2;4;4;0;0;0;0;0;0;0
2020-03-02 02:15:00;2;0;5;1;1;1;5;5;0;0;0;0;0;0;0
2020-03-02 02:30:00;4;3;6;5;4;0;0;10;0;0;0;0;0;0;0
2020-03-02 02:45:00;4;0;3;1;2;0;0;3;0;0;0;0;0;0;0
2020-03-02 03:00:00;5;0;2;3;3;0;3;4;0;0;0;0;0;0;0
2020-03-02 03:15:00;2;0;3;4;4;0;0;5;0;0;0;0;0;0;0
2020-03-02 03:30:00;3;2;3;4;5;0;2;7;0;0;0;0;0;0;0
2020-03-02 03:45:00;2;5;3;7;4;2;1;13;0;0;0;0;0;0;0
2020-03-02 04:00:00;6;2;2;4;6;0;1;6;0;0;0;0;0;0;0
2020-03-02 04:15:00;7;2;3;5;5;2;2;9;0;0;0;0;0;0;0
2020-03-02 04:30:00;13;6;5;5;7;2;5;13;0;0;0;0;0;0;0
2020-03-02 04:45:00;20;3;7;6;10;0;1;12;0;0;0;0;0;0;0
2020-03-02 05:00:00;25;4;5;6;12;0;8;14;0;0;0;0;0;0;0
2020-03-02 05:15:00;42;14;8;12;19;2;16;21;0;0;0;0;0;0;0
2020-03-02 05:30:00;82;23;15;21;25;0;27;28;0;2;1;0;0;0;0
2020-03-02 05:45:00;107;37;25;44;17;1;24;41;0;0;0;0;0;1;0
2020-03-02 06:00:00;101;32;11;47;30;2;27;30;0;0;1;0;0;0;0
2020-03-02 06:15:00;110;31;19;45;41;3;25;35;0;0;1;0;0;2;0
2020-03-02 06:30:00;119;50;16;64;49;1;30;25;0;0;0;0;0;0;0
2020-03-02 06:45:00;148;46;28;85;47;3;50;29;0;0;0;0;0;0;0
2020-03-02 07:00:00;163;36;37;59;43;7;51;30;0;0;1;0;0;0;0
2020-03-02 07:15:00;163;28;52;51;42;8;60;40;0;0;1;0;0;0;0
2020-03-02 07:30:00;172;31;69;59;48;13;52;39;0;2;2;0;0;0;0
2020-03-02 07:45:00;174;24;58;57;47;14;72;38;0;0;0;0;0;0;0
2020-03-02 08:00:00;184;37;37;50;48;12;75;44;0;0;3;0;0;0;0
2020-03-02 08:15:00;168;25;44;47;60;5;57;44;0;0;4;0;0;0;0
2020-03-02 08:30:00;143;26;43;48;60;3;50;45;0;2;0;0;0;0;0
2020-03-02 08:45:00;143;20;43;48;59;13;47;45;0;0;0;0;0;1;0
2020-03-02 09:00:00;134;14;49;43;61;6;48;49;0;0;0;7;0;0;0
2020-03-02 09:15:00;142;6;39;42;47;10;42;44;0;0;0;0;0;0;0
2020-03-02 09:30:00;137;13;43;51;69;9;62;35;0;0;0;15;0;0;0
2020-03-02 09:45:00;119;11;45;38;56;8;46;44;0;0;0;0;0;0;0
2020-03-02 10:00:00;127;10;43;60;65;8;31;39;0;0;0;0;1;0;0
2020-03-02 10:15:00;97;9;54;57;65;10;42;37;0;0;1;0;0;0;0
2020-03-02 10:30:00;108;9;45;40;61;20;59;46;0;0;0;0;0;0;0
2020-03-02 10:45:00;107;7;48;42;74;20;59;45;0;0;1;0;0;1;0
2020-03-02 11:00:00;104;3;54;51;73;14;50;41;0;0;3;0;0;0;0
2020-03-02 11:15:00;97;7;51;56;87;10;54;45;0;0;0;0;0;0;0
2020-03-02 11:30:00;106;7;53;50;92;13;68;35;0;0;2;0;0;20;0
2020-03-02 11:45:00;98;13;41;44;74;10;49;30;0;0;2;0;0;1;0
2020-03-02 12:00:00;88;9;58;53;78;17;66;41;0;1;1;0;0;0;0
2020-03-02 12:15:00;95;5;40;56;102;14;43;34;0;4;0;0;0;0;0
2020-03-02 12:30:00;109;7;43;54;90;14;66;42;0;6;1;0;0;0;0
2020-03-02 12:45:00;95;14;34;37;94;11;54;35;0;0;2;0;0;2;0
2020-03-02 13:00:00;89;6;53;39;103;13;47;41;0;0;0;0;0;0;0
2020-03-02 13:15:00;105;10;46;44;130;9;58;40;0;0;2;0;0;1;0
2020-03-02 13:30:00;112;13;45;36;83;8;54;44;0;1;5;0;0;6;0
2020-03-02 13:45:00;105;17;47;40;79;15;52;46;0;1;0;0;0;0;0
2020-03-02 14:00:00;87;8;47;47;96;10;63;48;0;2;0;2;0;0;0
2020-03-02 14:15:00;99;5;53;48;104;19;48;34;0;0;2;0;0;9;2
2020-03-02 14:30:00;82;5;64;38;93;8;51;46;0;0;0;0;0;0;0
2020-03-02 14:45:00;115;8;47;37;119;7;52;25;0;0;2;0;0;37;1
2020-03-02 15:00:00;84;6;56;31;121;19;53;34;0;0;0;0;0;0;0
2020-03-02 15:15:00;99;4;60;48;105;9;63;42;0;0;1;0;0;0;0
2020-03-02 15:30:00;77;7;89;61;110;9;76;46;0;0;2;0;0;1;0
2020-03-02 15:45:00;97;8;79;48;140;12;59;48;0;0;1;0;0;1;0
2020-03-02 16:00:00;85;7;93;57;149;12;87;52;0;0;0;0;0;0;0
2020-03-02 16:15:00;86;13;71;46;162;16;93;46;0;0;0;0;0;0;0
2020-03-02 16:30:00;132;6;88;60;144;12;62;52;0;0;1;1;0;0;0
2020-03-02 16:45:00;83;8;82;45;156;12;67;52;0;0;0;0;2;0;0
2020-03-02 17:00:00;107;16;74;41;144;14;68;54;0;1;2;3;0;3;0
