DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-01-16 00:00:00;1;0;0;1;3
2020-01-16 00:15:00;4;2;4;5;0
2020-01-16 00:30:00;3;1;2;2;0
2020-01-16 00:45:00;7;0;0;1;0
2020-01-16 01:00:00;3;1;2;4;1
2020-01-16 01:15:00;0;0;0;0;0
2020-01-16 01:30:00;1;0;0;0;1
2020-01-16 01:45:00;0;0;0;1;0
2020-01-16 02:00:00;2;0;0;0;0
2020-01-16 02:15:00;0;0;1;0;0
2020-01-16 02:30:00;1;0;0;1;1
2020-01-16 02:45:00;0;0;0;0;0
2020-01-16 03:00:00;1;0;0;0;2
2020-01-16 03:15:00;0;0;0;0;1
2020-01-16 03:30:00;1;0;0;0;0
2020-01-16 03:45:00;0;0;0;0;3
2020-01-16 04:00:00;0;0;0;5;0
2020-01-16 04:15:00;1;0;0;0;1
2020-01-16 04:30:00;0;1;0;0;3
2020-01-16 04:45:00;1;0;1;1;2
2020-01-16 05:00:00;1;0;3;4;6
2020-01-16 05:15:00;1;0;2;3;4
2020-01-16 05:30:00;8;2;1;11;7
2020-01-16 05:45:00;22;0;3;11;14
2020-01-16 06:00:00;19;4;4;10;21
2020-01-16 06:15:00;20;2;6;15;22
2020-01-16 06:30:00;31;6;4;20;40
2020-01-16 06:45:00;45;3;4;23;60
2020-01-16 07:00:00;56;7;12;24;66
2020-01-16 07:15:00;52;6;10;35;105
2020-01-16 07:30:00;70;26;17;42;155
2020-01-16 07:45:00;82;17;28;68;99
2020-01-16 08:00:00;81;20;14;40;53
2020-01-16 08:15:00;60;21;15;46;68
2020-01-16 08:30:00;62;23;14;27;78
2020-01-16 08:45:00;37;9;14;26;52
2020-01-16 09:00:00;31;9;20;14;35
2020-01-16 09:15:00;65;15;22;32;49
2020-01-16 09:30:00;72;20;18;24;83
2020-01-16 09:45:00;86;17;19;41;69
2020-01-16 10:00:00;79;21;12;26;61
2020-01-16 10:15:00;42;24;13;29;57
2020-01-16 10:30:00;52;15;20;32;68
2020-01-16 10:45:00;41;15;29;37;59
2020-01-16 11:00:00;38;8;11;31;54
2020-01-16 11:15:00;43;18;22;36;52
2020-01-16 11:30:00;43;9;23;35;72
2020-01-16 11:45:00;40;16;23;30;59
2020-01-16 12:00:00;45;10;23;34;65
2020-01-16 12:15:00;51;6;21;30;65
2020-01-16 12:30:00;45;9;22;34;52
2020-01-16 12:45:00;51;7;19;34;70
2020-01-16 13:00:00;56;6;18;26;74
2020-01-16 13:15:00;54;9;14;24;69
2020-01-16 13:30:00;52;14;21;26;62
2020-01-16 13:45:00;71;10;17;34;63
2020-01-16 14:00:00;55;10;19;29;61
2020-01-16 14:15:00;50;13;27;49;91
2020-01-16 14:30:00;48;11;19;35;75
2020-01-16 14:45:00;65;15;19;26;76
2020-01-16 15:00:00;53;14;22;46;90
2020-01-16 15:15:00;72;15;25;41;76
2020-01-16 15:30:00;71;15;31;45;109
2020-01-16 15:45:00;64;13;18;32;111
2020-01-16 16:00:00;101;19;26;43;105
2020-01-16 16:15:00;104;9;29;40;129
2020-01-16 16:30:00;83;16;20;54;126
2020-01-16 16:45:00;86;18;25;43;109
2020-01-16 17:00:00;74;12;20;35;92
2020-01-16 17:15:00;73;12;28;48;99
2020-01-16 17:30:00;70;12;23;55;103
2020-01-16 17:45:00;41;9;18;45;87
2020-01-16 18:00:00;51;9;27;34;98
2020-01-16 18:15:00;60;10;31;45;79
2020-01-16 18:30:00;38;7;22;29;69
2020-01-16 18:45:00;50;16;15;30;80
2020-01-16 19:00:00;48;38;20;36;65
2020-01-16 19:15:00;52;16;13;27;57
2020-01-16 19:30:00;49;29;15;32;47
2020-01-16 19:45:00;31;5;6;15;55
2020-01-16 20:00:00;23;5;10;13;33
2020-01-16 20:15:00;31;2;8;11;25
2020-01-16 20:30:00;31;2;4;19;36
2020-01-16 20:45:00;9;0;2;7;21
2020-01-16 21:00:00;34;3;7;13;16
2020-01-16 21:15:00;24;2;6;10;31
2020-01-16 21:30:00;38;0;8;10;16
2020-01-16 21:45:00;24;5;7;8;19
2020-01-16 22:00:00;18;3;17;18;48
2020-01-16 22:15:00;26;3;18;17;89
2020-01-16 22:30:00;17;0;3;10;17
2020-01-16 22:45:00;15;2;4;5;24
2020-01-16 23:00:00;19;3;8;11;6
2020-01-16 23:15:00;7;0;2;3;7
2020-01-16 23:30:00;12;0;3;3;10
2020-01-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
