DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-07-10 00:00:00;7;0;7;0;0;0
2020-07-10 00:15:00;11;0;3;0;0;0
2020-07-10 00:30:00;8;0;9;0;0;0
2020-07-10 00:45:00;4;0;4;0;0;0
2020-07-10 01:00:00;6;1;5;1;0;0
2020-07-10 01:15:00;2;0;3;0;0;0
2020-07-10 01:30:00;7;0;6;1;0;0
2020-07-10 01:45:00;5;0;4;0;0;0
2020-07-10 02:00:00;5;0;6;1;0;0
2020-07-10 02:15:00;2;1;8;0;0;0
2020-07-10 02:30:00;5;0;1;0;0;0
2020-07-10 02:45:00;4;0;2;0;0;0
2020-07-10 03:00:00;5;0;4;0;0;0
2020-07-10 03:15:00;3;1;7;0;0;0
2020-07-10 03:30:00;4;1;4;1;0;0
2020-07-10 03:45:00;5;0;7;0;0;0
2020-07-10 04:00:00;2;0;8;0;0;0
2020-07-10 04:15:00;4;1;6;0;0;0
2020-07-10 04:30:00;6;1;12;0;0;0
2020-07-10 04:45:00;8;0;22;0;0;0
2020-07-10 05:00:00;17;10;69;0;3;0
2020-07-10 05:15:00;39;25;137;1;12;9
2020-07-10 05:30:00;47;35;161;8;11;8
2020-07-10 05:45:00;101;20;108;70;15;6
2020-07-10 06:00:00;102;14;86;71;7;12
2020-07-10 06:15:00;54;14;113;21;12;6
2020-07-10 06:30:00;56;18;134;10;9;5
2020-07-10 06:45:00;52;13;123;4;8;12
2020-07-10 07:00:00;54;7;114;0;4;12
2020-07-10 07:15:00;60;5;113;0;8;15
2020-07-10 07:30:00;84;3;113;1;6;6
2020-07-10 07:45:00;70;6;96;0;0;1
2020-07-10 08:00:00;72;4;86;2;3;2
2020-07-10 08:15:00;51;3;90;1;1;0
2020-07-10 08:30:00;50;3;72;1;0;1
2020-07-10 08:45:00;63;2;61;0;0;8
2020-07-10 09:00:00;60;2;66;2;2;0
2020-07-10 09:15:00;50;1;70;1;0;1
2020-07-10 09:30:00;58;3;66;1;0;0
2020-07-10 09:45:00;54;2;64;3;0;0
2020-07-10 10:00:00;42;0;58;3;5;3
2020-07-10 10:15:00;57;0;53;1;0;4
2020-07-10 10:30:00;74;2;54;1;5;0
2020-07-10 10:45:00;50;0;61;2;0;0
2020-07-10 11:00:00;66;2;48;8;0;5
2020-07-10 11:15:00;62;0;55;2;2;0
2020-07-10 11:30:00;68;3;48;8;2;10
2020-07-10 11:45:00;77;2;80;10;4;10
2020-07-10 12:00:00;82;2;71;18;7;6
2020-07-10 12:15:00;93;4;53;14;5;1
2020-07-10 12:30:00;90;2;67;13;3;7
2020-07-10 12:45:00;62;6;66;10;8;5
2020-07-10 13:00:00;92;9;87;13;4;19
2020-07-10 13:15:00;116;22;124;8;18;14
2020-07-10 13:30:00;103;30;174;14;6;32
2020-07-10 13:45:00;88;42;179;20;9;15
2020-07-10 14:00:00;124;26;142;61;24;17
2020-07-10 14:15:00;166;9;94;94;27;18
2020-07-10 14:30:00;134;3;62;29;14;5
2020-07-10 14:45:00;97;1;62;26;1;15
2020-07-10 15:00:00;114;2;53;24;8;2
2020-07-10 15:15:00;117;1;72;23;10;4
2020-07-10 15:30:00;91;2;54;7;3;3
2020-07-10 15:45:00;91;0;58;6;1;3
2020-07-10 16:00:00;72;0;52;7;4;0
2020-07-10 16:15:00;90;1;54;4;9;2
2020-07-10 16:30:00;58;0;55;6;2;2
2020-07-10 16:45:00;53;1;57;2;0;0
2020-07-10 17:00:00;77;0;44;3;0;0
2020-07-10 17:15:00;71;0;55;2;0;0
2020-07-10 17:30:00;55;3;42;9;0;0
2020-07-10 17:45:00;52;0;50;2;0;0
2020-07-10 18:00:00;64;2;43;2;0;0
2020-07-10 18:15:00;54;0;53;2;0;3
2020-07-10 18:30:00;40;0;54;1;4;0
2020-07-10 18:45:00;44;0;51;2;0;0
2020-07-10 19:00:00;36;0;39;2;0;0
2020-07-10 19:15:00;39;1;32;1;0;0
2020-07-10 19:30:00;35;0;37;1;0;7
2020-07-10 19:45:00;44;0;40;0;0;0
2020-07-10 20:00:00;33;0;34;5;0;1
2020-07-10 20:15:00;26;0;30;1;0;0
2020-07-10 20:30:00;29;1;34;0;1;0
2020-07-10 20:45:00;23;7;47;3;0;1
2020-07-10 21:00:00;33;10;107;2;10;3
2020-07-10 21:15:00;41;27;157;6;9;8
2020-07-10 21:30:00;38;14;124;23;6;8
2020-07-10 21:45:00;69;6;72;107;3;10
2020-07-10 22:00:00;121;1;35;128;12;28
2020-07-10 22:15:00;42;1;24;32;0;1
2020-07-10 22:30:00;24;0;16;12;7;0
2020-07-10 22:45:00;21;1;16;2;0;0
2020-07-10 23:00:00;19;0;15;3;0;0
2020-07-10 23:15:00;23;0;16;1;0;0
2020-07-10 23:30:00;16;0;15;2;0;0
2020-07-10 23:45:00;16;0;9;0;0;0
