DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-07-17 00:00:00;9;0;9;0;0;0
2020-07-17 00:15:00;4;0;7;1;0;0
2020-07-17 00:30:00;9;0;3;0;0;0
2020-07-17 00:45:00;3;0;6;0;0;0
2020-07-17 01:00:00;5;0;3;2;0;0
2020-07-17 01:15:00;6;0;11;0;0;0
2020-07-17 01:30:00;3;2;6;1;0;0
2020-07-17 01:45:00;5;0;6;0;0;0
2020-07-17 02:00:00;3;0;5;1;0;0
2020-07-17 02:15:00;6;0;7;0;0;0
2020-07-17 02:30:00;5;1;7;0;0;0
2020-07-17 02:45:00;8;0;2;1;0;0
2020-07-17 03:00:00;6;0;4;0;0;0
2020-07-17 03:15:00;6;2;3;0;0;0
2020-07-17 03:30:00;2;0;5;0;0;0
2020-07-17 03:45:00;4;0;4;0;0;0
2020-07-17 04:00:00;10;0;8;0;0;0
2020-07-17 04:15:00;7;0;6;0;0;0
2020-07-17 04:30:00;3;1;13;1;0;0
2020-07-17 04:45:00;14;6;35;0;0;0
2020-07-17 05:00:00;14;17;91;0;3;6
2020-07-17 05:15:00;51;41;213;4;6;8
2020-07-17 05:30:00;61;43;209;12;8;17
2020-07-17 05:45:00;110;18;116;77;16;5
2020-07-17 06:00:00;97;13;95;72;8;23
2020-07-17 06:15:00;60;17;99;18;9;2
2020-07-17 06:30:00;66;16;117;9;4;4
2020-07-17 06:45:00;56;10;128;3;5;7
2020-07-17 07:00:00;68;10;115;0;11;8
2020-07-17 07:15:00;68;4;106;2;1;6
2020-07-17 07:30:00;87;5;104;0;3;13
2020-07-17 07:45:00;72;5;98;0;3;4
2020-07-17 08:00:00;54;3;72;2;0;5
2020-07-17 08:15:00;49;2;88;0;1;0
2020-07-17 08:30:00;42;5;62;2;2;1
2020-07-17 08:45:00;61;3;75;7;1;1
2020-07-17 09:00:00;52;0;69;2;3;0
2020-07-17 09:15:00;50;1;61;1;1;4
2020-07-17 09:30:00;41;2;59;1;0;0
2020-07-17 09:45:00;44;0;71;2;2;0
2020-07-17 10:00:00;58;3;63;2;3;0
2020-07-17 10:15:00;51;1;59;4;2;0
2020-07-17 10:30:00;58;0;59;4;2;0
2020-07-17 10:45:00;74;1;61;0;0;3
2020-07-17 11:00:00;62;0;65;7;2;1
2020-07-17 11:15:00;58;0;50;1;4;0
2020-07-17 11:30:00;77;0;53;7;1;13
2020-07-17 11:45:00;62;3;45;11;25;4
2020-07-17 12:00:00;102;1;61;18;16;16
2020-07-17 12:15:00;81;7;64;15;8;7
2020-07-17 12:30:00;82;1;67;15;5;4
2020-07-17 12:45:00;71;2;72;10;1;17
2020-07-17 13:00:00;89;7;80;12;4;12
2020-07-17 13:15:00;93;19;122;10;21;19
2020-07-17 13:30:00;113;33;145;7;13;16
2020-07-17 13:45:00;114;26;127;22;23;34
2020-07-17 14:00:00;132;7;102;83;16;32
2020-07-17 14:15:00;138;4;105;117;14;55
2020-07-17 14:30:00;130;1;76;87;5;5
2020-07-17 14:45:00;104;2;63;28;10;7
2020-07-17 15:00:00;95;1;61;36;13;7
2020-07-17 15:15:00;113;5;69;14;11;5
2020-07-17 15:30:00;86;1;61;15;3;1
2020-07-17 15:45:00;79;0;61;8;3;2
2020-07-17 16:00:00;72;0;48;3;0;2
2020-07-17 16:15:00;76;2;62;3;2;1
2020-07-17 16:30:00;63;1;46;6;0;0
2020-07-17 16:45:00;69;2;51;3;2;12
2020-07-17 17:00:00;77;2;57;6;0;0
2020-07-17 17:15:00;65;2;60;3;0;1
2020-07-17 17:30:00;67;1;56;3;2;0
2020-07-17 17:45:00;48;0;45;2;0;1
2020-07-17 18:00:00;55;0;47;1;0;3
2020-07-17 18:15:00;59;0;61;2;0;0
2020-07-17 18:30:00;57;1;35;1;0;0
2020-07-17 18:45:00;29;0;51;0;0;0
2020-07-17 19:00:00;40;0;44;1;0;0
2020-07-17 19:15:00;23;0;39;1;0;1
2020-07-17 19:30:00;38;0;34;0;0;0
2020-07-17 19:45:00;31;0;46;2;0;13
2020-07-17 20:00:00;37;0;30;1;0;0
2020-07-17 20:15:00;35;2;36;0;0;0
2020-07-17 20:30:00;30;3;35;3;1;0
2020-07-17 20:45:00;34;2;54;3;1;1
2020-07-17 21:00:00;50;6;113;1;6;3
2020-07-17 21:15:00;46;23;142;7;10;9
2020-07-17 21:30:00;49;16;102;24;13;11
2020-07-17 21:45:00;61;2;65;77;10;6
2020-07-17 22:00:00;95;5;35;69;16;8
2020-07-17 22:15:00;39;0;25;19;0;16
2020-07-17 22:30:00;22;0;18;9;9;1
2020-07-17 22:45:00;24;0;17;0;0;1
2020-07-17 23:00:00;24;1;21;2;0;0
2020-07-17 23:15:00;15;1;14;2;0;0
2020-07-17 23:30:00;17;0;15;1;0;0
2020-07-17 23:45:00;22;0;10;2;0;0
