DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-01-02 00:00:00;9;10;3;0;0;0;0;7;9;4;0;10;8;1;0;0;0
2020-01-02 00:15:00;5;8;4;0;0;0;0;8;6;1;0;6;4;2;0;0;0
2020-01-02 00:30:00;3;6;2;1;0;0;0;4;2;1;0;5;61;1;0;0;0
2020-01-02 00:45:00;3;7;3;1;1;0;0;3;6;5;0;4;4;2;0;1;0
2020-01-02 01:00:00;6;8;3;0;0;0;0;5;3;4;1;7;3;0;1;0;0
2020-01-02 01:15:00;8;3;0;0;0;0;0;1;3;2;1;1;4;4;2;0;0
2020-01-02 01:30:00;5;5;2;1;0;0;0;8;4;2;0;2;4;3;0;0;0
2020-01-02 01:45:00;4;4;2;0;0;0;0;1;4;3;0;4;4;1;0;0;0
2020-01-02 02:00:00;12;9;1;0;0;0;0;1;1;1;0;4;5;1;0;0;0
2020-01-02 02:15:00;12;5;0;0;0;0;0;2;2;4;0;1;3;1;2;0;0
2020-01-02 02:30:00;6;6;0;0;0;0;0;4;3;0;0;1;0;0;0;0;0
2020-01-02 02:45:00;7;8;1;0;0;0;0;3;1;3;1;5;3;1;0;0;0
2020-01-02 03:00:00;3;4;0;0;0;0;0;1;3;2;0;4;4;2;0;1;0
2020-01-02 03:15:00;5;4;2;0;1;0;0;6;5;1;3;3;4;1;0;0;0
2020-01-02 03:30:00;6;5;0;0;0;0;0;2;2;1;1;3;2;0;0;0;0
2020-01-02 03:45:00;5;7;7;0;0;0;0;3;3;2;0;1;5;1;0;0;0
2020-01-02 04:00:00;8;3;2;0;0;0;0;10;4;2;0;0;5;0;0;7;0
2020-01-02 04:15:00;5;5;4;2;1;2;1;8;5;1;1;2;1;1;2;3;0
2020-01-02 04:30:00;14;11;5;2;0;1;3;5;5;2;1;1;3;0;2;1;0
2020-01-02 04:45:00;9;11;1;0;0;0;0;2;10;4;0;4;7;1;0;1;0
2020-01-02 05:00:00;13;9;4;3;0;0;0;4;11;8;5;6;9;3;8;1;0
2020-01-02 05:15:00;16;22;7;14;2;0;2;15;11;11;4;10;16;9;0;9;0
2020-01-02 05:30:00;24;34;32;19;5;1;1;23;18;12;5;18;16;8;5;11;0
2020-01-02 05:45:00;25;27;30;3;9;8;0;17;22;3;5;20;16;4;12;5;0
2020-01-02 06:00:00;32;23;16;1;1;1;0;19;25;12;5;19;10;3;0;0;0
2020-01-02 06:15:00;28;25;20;2;1;0;0;12;15;6;4;14;11;4;6;2;0
2020-01-02 06:30:00;33;37;30;3;0;0;1;39;30;8;6;20;28;15;2;5;0
2020-01-02 06:45:00;51;33;24;1;0;1;0;27;16;14;6;22;27;15;13;4;0
2020-01-02 07:00:00;45;38;19;8;0;0;2;21;26;11;10;30;39;24;3;14;0
2020-01-02 07:15:00;58;45;40;6;0;1;0;31;40;20;13;26;32;12;9;10;0
2020-01-02 07:30:00;42;59;38;1;0;1;1;36;37;16;10;16;35;18;11;10;0
2020-01-02 07:45:00;67;52;49;5;0;0;0;77;38;22;17;25;28;17;13;8;0
2020-01-02 08:00:00;46;31;35;2;1;0;1;29;34;18;9;33;33;14;6;4;0
2020-01-02 08:15:00;54;43;45;1;1;1;1;36;47;26;15;33;25;17;12;7;0
2020-01-02 08:30:00;50;61;58;5;0;1;1;34;34;22;16;31;40;24;10;8;0
2020-01-02 08:45:00;47;61;56;4;0;3;0;43;47;20;17;45;35;24;16;9;0
2020-01-02 09:00:00;76;60;42;11;0;5;1;41;44;18;12;32;34;20;5;14;0
2020-01-02 09:15:00;72;67;43;8;0;1;4;45;47;17;13;36;39;22;7;17;0
2020-01-02 09:30:00;70;73;55;10;1;0;2;42;52;26;17;42;36;13;12;13;0
2020-01-02 09:45:00;69;69;57;18;0;4;1;52;51;33;24;52;42;37;22;18;0
2020-01-02 10:00:00;73;73;59;16;1;3;5;129;68;35;21;55;36;35;14;16;0
2020-01-02 10:15:00;72;76;65;8;0;3;3;57;54;34;18;76;48;34;11;13;0
2020-01-02 10:30:00;91;90;64;9;0;1;4;48;58;39;23;59;42;34;20;9;0
2020-01-02 10:45:00;84;68;69;6;0;1;5;65;65;41;29;55;37;33;113;15;0
2020-01-02 11:00:00;72;81;57;8;1;3;6;79;76;39;36;61;58;36;10;19;0
2020-01-02 11:15:00;103;73;66;15;2;3;5;71;89;39;25;65;39;31;5;21;0
2020-01-02 11:30:00;87;83;65;22;1;4;8;70;70;36;28;66;53;52;16;26;0
2020-01-02 11:45:00;98;75;65;18;4;10;11;57;82;36;29;81;55;41;4;24;0
2020-01-02 12:00:00;89;88;72;21;14;11;13;81;111;48;44;65;61;42;9;24;0
2020-01-02 12:15:00;92;79;63;17;7;7;17;86;82;38;27;72;46;39;11;16;0
2020-01-02 12:30:00;76;81;50;15;5;12;11;72;74;42;26;76;53;40;8;19;0
2020-01-02 12:45:00;103;71;75;15;2;7;10;63;87;35;14;61;56;42;19;24;0
2020-01-02 13:00:00;93;83;80;17;3;6;15;75;76;33;25;77;58;49;13;25;0
2020-01-02 13:15:00;75;76;61;15;4;10;12;77;87;43;25;67;48;47;28;26;0
2020-01-02 13:30:00;102;79;75;16;6;9;8;113;93;46;32;89;67;36;8;27;0
2020-01-02 13:45:00;102;85;76;16;2;11;7;72;82;47;38;71;56;47;19;25;0
2020-01-02 14:00:00;92;108;84;25;0;11;7;66;71;42;39;65;58;45;9;46;0
2020-01-02 14:15:00;84;95;67;23;2;10;7;117;81;52;39;78;64;53;24;37;0
2020-01-02 14:30:00;104;95;86;35;2;6;18;82;85;51;38;86;81;60;19;32;0
2020-01-02 14:45:00;91;81;70;37;4;5;11;119;103;43;26;87;60;49;21;33;0
2020-01-02 15:00:00;101;81;74;29;3;8;10;59;80;47;34;72;72;57;27;29;0
2020-01-02 15:15:00;101;87;67;17;4;9;7;84;87;55;44;76;59;55;7;32;0
2020-01-02 15:30:00;99;73;78;21;3;7;15;148;101;44;31;82;55;58;21;31;0
2020-01-02 15:45:00;85;83;78;24;3;10;7;160;97;47;36;80;55;51;10;32;0
2020-01-02 16:00:00;112;78;52;15;4;15;15;172;84;43;38;65;60;56;70;25;0
2020-01-02 16:15:00;84;79;81;16;7;20;16;79;88;40;28;80;58;54;12;28;0
2020-01-02 16:30:00;66;74;75;17;15;21;17;86;91;47;30;63;66;53;16;28;0
2020-01-02 16:45:00;72;73;80;21;20;25;17;105;105;53;49;77;57;50;21;18;0
2020-01-02 17:00:00;91;68;64;15;10;25;21;142;134;54;37;86;65;56;46;26;0
2020-01-02 17:15:00;92;86;67;10;3;11;8;96;95;45;28;69;50;40;12;18;0
2020-01-02 17:30:00;92;83;64;11;1;8;7;64;83;36;24;64;62;52;6;23;0
2020-01-02 17:45:00;69;80;54;12;2;7;11;62;79;35;28;68;54;42;40;24;0
2020-01-02 18:00:00;73;66;52;15;0;7;7;75;103;30;20;75;64;35;45;20;0
2020-01-02 18:15:00;58;71;60;11;5;13;10;75;76;29;18;56;59;57;6;15;0
2020-01-02 18:30:00;70;72;54;10;0;10;10;59;77;19;16;42;55;39;20;11;0
2020-01-02 18:45:00;49;81;63;8;1;9;8;58;60;26;16;52;50;45;8;9;0
2020-01-02 19:00:00;58;62;45;10;7;15;7;45;60;18;14;45;41;37;3;6;0
2020-01-02 19:15:00;72;64;37;20;2;5;6;51;56;29;14;54;38;32;1;17;0
2020-01-02 19:30:00;42;51;34;12;6;11;6;62;39;14;8;32;44;27;6;12;0
2020-01-02 19:45:00;30;56;48;13;10;10;9;75;60;20;12;39;34;27;13;13;0
2020-01-02 20:00:00;52;46;39;8;1;1;5;38;40;20;9;33;27;16;114;7;0
2020-01-02 20:15:00;41;45;29;5;3;1;4;48;60;21;9;25;33;26;25;7;0
2020-01-02 20:30:00;32;60;24;3;2;4;4;46;39;18;7;15;30;12;5;6;0
2020-01-02 20:45:00;26;41;25;5;4;5;4;32;34;12;5;21;26;17;6;4;0
2020-01-02 21:00:00;24;31;21;6;0;3;2;34;32;11;8;16;28;15;6;7;0
2020-01-02 21:15:00;35;35;18;8;3;4;2;18;29;7;4;20;26;22;21;5;0
2020-01-02 21:30:00;30;35;20;10;6;6;7;29;24;16;7;18;23;12;1;6;0
2020-01-02 21:45:00;30;31;22;6;3;3;4;34;32;9;7;18;19;9;6;6;0
2020-01-02 22:00:00;27;29;18;2;2;6;5;19;25;13;4;19;21;17;3;5;0
2020-01-02 22:15:00;25;27;15;2;1;2;7;29;41;20;3;8;14;13;2;5;0
2020-01-02 22:30:00;31;32;14;2;0;0;2;16;27;4;3;14;25;12;5;4;0
2020-01-02 22:45:00;16;25;16;3;0;0;2;23;20;8;1;14;22;12;0;3;0
2020-01-02 23:00:00;19;20;7;1;1;6;1;21;21;12;4;18;14;8;13;3;0
2020-01-02 23:15:00;14;21;7;2;1;1;0;15;14;6;4;12;10;5;8;3;0
2020-01-02 23:30:00;8;17;6;1;1;9;2;10;12;7;3;13;8;4;0;1;0
2020-01-02 23:45:00;15;20;4;1;0;0;2;13;18;2;2;7;12;6;3;3;0
