DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-12-24 00:00:00;1;0;0;0;1
2020-12-24 00:15:00;2;4;0;0;1
2020-12-24 00:30:00;1;0;0;0;0
2020-12-24 00:45:00;1;1;0;0;0
2020-12-24 01:00:00;1;1;0;1;0
2020-12-24 01:15:00;2;2;0;0;3
2020-12-24 01:30:00;1;0;0;0;1
2020-12-24 01:45:00;0;2;0;0;2
2020-12-24 02:00:00;1;0;1;1;1
2020-12-24 02:15:00;2;0;0;0;0
2020-12-24 02:30:00;2;2;0;0;2
2020-12-24 02:45:00;1;0;0;0;0
2020-12-24 03:00:00;2;1;0;0;2
2020-12-24 03:15:00;0;0;0;0;0
2020-12-24 03:30:00;2;2;0;0;1
2020-12-24 03:45:00;3;3;1;1;2
2020-12-24 04:00:00;0;0;0;0;0
2020-12-24 04:15:00;0;0;1;1;3
2020-12-24 04:30:00;1;0;0;1;4
2020-12-24 04:45:00;4;2;0;0;2
2020-12-24 05:00:00;3;1;1;0;3
2020-12-24 05:15:00;4;5;0;0;5
2020-12-24 05:30:00;10;3;0;1;4
2020-12-24 05:45:00;14;5;0;0;2
2020-12-24 06:00:00;7;4;0;1;10
2020-12-24 06:15:00;10;5;1;4;13
2020-12-24 06:30:00;9;2;1;1;9
2020-12-24 06:45:00;12;5;0;0;10
2020-12-24 07:00:00;4;2;0;2;12
2020-12-24 07:15:00;20;7;0;5;16
2020-12-24 07:30:00;22;14;5;3;11
2020-12-24 07:45:00;24;16;2;4;23
2020-12-24 08:00:00;15;12;1;2;16
2020-12-24 08:15:00;18;11;0;5;18
2020-12-24 08:30:00;20;11;3;4;25
2020-12-24 08:45:00;26;9;4;1;14
2020-12-24 09:00:00;22;12;1;4;30
2020-12-24 09:15:00;35;11;6;6;30
2020-12-24 09:30:00;36;6;1;6;33
2020-12-24 09:45:00;28;10;6;3;34
2020-12-24 10:00:00;33;14;4;7;36
2020-12-24 10:15:00;24;9;1;7;42
2020-12-24 10:30:00;41;15;3;7;49
2020-12-24 10:45:00;33;14;0;6;58
2020-12-24 11:00:00;28;13;5;8;41
2020-12-24 11:15:00;42;16;5;11;64
2020-12-24 11:30:00;29;14;4;10;51
2020-12-24 11:45:00;41;17;9;11;57
2020-12-24 12:00:00;35;21;6;6;43
2020-12-24 12:15:00;49;17;7;11;49
2020-12-24 12:30:00;23;11;4;10;26
2020-12-24 12:45:00;37;19;6;10;46
2020-12-24 13:00:00;45;12;4;7;43
2020-12-24 13:15:00;29;17;3;7;36
2020-12-24 13:30:00;42;15;2;6;45
2020-12-24 13:45:00;30;9;4;10;37
2020-12-24 14:00:00;21;12;3;5;42
2020-12-24 14:15:00;38;17;7;13;56
2020-12-24 14:30:00;28;16;6;8;39
2020-12-24 14:45:00;21;10;4;6;32
2020-12-24 15:00:00;19;5;4;3;21
2020-12-24 15:15:00;17;9;5;10;37
2020-12-24 15:30:00;22;4;6;8;26
2020-12-24 15:45:00;29;5;2;7;25
2020-12-24 16:00:00;27;9;1;9;27
2020-12-24 16:15:00;24;9;3;11;29
2020-12-24 16:30:00;19;8;3;12;25
2020-12-24 16:45:00;34;10;5;8;24
2020-12-24 17:00:00;10;4;4;5;25
2020-12-24 17:15:00;9;10;4;5;20
2020-12-24 17:30:00;5;8;2;5;16
2020-12-24 17:45:00;8;3;2;9;12
2020-12-24 18:00:00;6;4;2;1;7
2020-12-24 18:15:00;16;7;3;11;17
2020-12-24 18:30:00;6;3;0;11;15
2020-12-24 18:45:00;8;4;0;2;10
2020-12-24 19:00:00;6;1;2;2;7
2020-12-24 19:15:00;12;6;11;13;15
2020-12-24 19:30:00;12;9;4;7;8
2020-12-24 19:45:00;16;5;2;5;9
2020-12-24 20:00:00;12;9;2;5;16
2020-12-24 20:15:00;25;9;5;8;22
2020-12-24 20:30:00;31;9;5;8;30
2020-12-24 20:45:00;39;15;7;7;30
2020-12-24 21:00:00;10;4;3;3;6
2020-12-24 21:15:00;1;0;0;0;0
2020-12-24 21:30:00;1;0;0;0;3
2020-12-24 21:45:00;1;4;1;4;4
2020-12-24 22:00:00;1;0;0;0;1
2020-12-24 22:15:00;1;0;0;0;0
2020-12-24 22:30:00;1;1;0;0;0
2020-12-24 22:45:00;0;1;0;1;1
2020-12-24 23:00:00;0;0;0;0;1
2020-12-24 23:15:00;1;1;0;0;0
2020-12-24 23:30:00;0;0;0;0;1
2020-12-24 23:45:00;0;0;0;1;1
