DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-04-24 00:00:00;2;1;1;2;0;0;0;0
2020-04-24 00:15:00;5;0;1;2;0;0;0;0
2020-04-24 00:30:00;0;2;1;0;0;0;0;0
2020-04-24 00:45:00;0;3;0;0;0;0;0;0
2020-04-24 01:00:00;3;1;0;0;0;0;0;0
2020-04-24 01:15:00;2;2;0;0;0;0;0;0
2020-04-24 01:30:00;5;2;1;0;0;0;0;0
2020-04-24 01:45:00;1;0;0;0;0;0;0;0
2020-04-24 02:00:00;2;0;0;0;0;0;0;0
2020-04-24 02:15:00;2;0;2;1;0;0;0;0
2020-04-24 02:30:00;1;1;0;0;0;0;0;0
2020-04-24 02:45:00;2;0;2;1;0;0;0;0
2020-04-24 03:00:00;1;1;1;0;0;0;0;0
2020-04-24 03:15:00;1;0;0;0;0;0;0;0
2020-04-24 03:30:00;3;0;0;0;0;0;0;0
2020-04-24 03:45:00;0;0;0;1;0;0;0;0
2020-04-24 04:00:00;2;1;1;1;0;0;0;0
2020-04-24 04:15:00;2;2;1;0;0;0;0;0
2020-04-24 04:30:00;2;1;0;1;0;0;0;0
2020-04-24 04:45:00;6;1;0;1;0;0;0;0
2020-04-24 05:00:00;5;4;0;0;0;0;0;0
2020-04-24 05:15:00;4;2;0;1;0;0;0;0
2020-04-24 05:30:00;7;10;0;1;0;0;0;0
2020-04-24 05:45:00;16;13;0;0;0;0;0;0
2020-04-24 06:00:00;12;24;0;0;0;0;0;0
2020-04-24 06:15:00;21;19;3;1;0;0;0;0
2020-04-24 06:30:00;35;20;0;1;0;0;0;0
2020-04-24 06:45:00;21;34;1;2;0;0;0;0
2020-04-24 07:00:00;24;24;4;1;0;0;0;0
2020-04-24 07:15:00;32;22;0;0;0;0;0;0
2020-04-24 07:30:00;35;24;2;1;0;0;0;0
2020-04-24 07:45:00;38;43;1;1;0;0;0;0
2020-04-24 08:00:00;31;28;1;0;0;0;0;0
2020-04-24 08:15:00;35;40;1;1;0;0;0;0
2020-04-24 08:30:00;12;24;1;0;0;0;0;0
2020-04-24 08:45:00;29;35;2;2;0;0;0;0
2020-04-24 09:00:00;42;39;1;1;0;0;0;0
2020-04-24 09:15:00;22;27;2;3;0;0;0;0
2020-04-24 09:30:00;26;30;1;0;0;0;0;0
2020-04-24 09:45:00;32;35;2;0;0;0;0;0
2020-04-24 10:00:00;32;35;3;1;0;0;0;0
2020-04-24 10:15:00;49;28;0;0;0;0;0;0
2020-04-24 10:30:00;37;33;1;1;0;0;0;0
2020-04-24 10:45:00;42;41;4;2;0;0;0;0
2020-04-24 11:00:00;69;50;3;4;0;0;4;0
2020-04-24 11:15:00;28;31;2;4;0;0;0;0
2020-04-24 11:30:00;40;42;0;1;0;0;0;0
2020-04-24 11:45:00;46;47;1;0;0;0;0;0
2020-04-24 12:00:00;56;38;1;1;0;0;0;0
2020-04-24 12:15:00;45;46;3;2;0;0;0;0
2020-04-24 12:30:00;36;41;4;1;0;0;0;0
2020-04-24 12:45:00;33;38;1;3;0;0;0;0
2020-04-24 13:00:00;52;42;2;1;0;0;0;0
2020-04-24 13:15:00;73;34;0;3;0;0;0;0
2020-04-24 13:30:00;58;70;2;1;0;0;4;0
2020-04-24 13:45:00;39;55;1;1;0;0;0;0
2020-04-24 14:00:00;56;32;2;0;0;0;0;0
2020-04-24 14:15:00;59;56;3;0;0;0;0;0
2020-04-24 14:30:00;51;40;1;2;0;0;0;0
2020-04-24 14:45:00;49;30;2;1;0;0;0;0
2020-04-24 15:00:00;44;44;1;1;0;0;0;0
2020-04-24 15:15:00;37;34;3;2;0;0;0;0
2020-04-24 15:30:00;43;36;2;1;0;0;0;0
2020-04-24 15:45:00;54;40;0;0;0;0;0;0
2020-04-24 16:00:00;75;65;3;1;0;0;1;0
2020-04-24 16:15:00;47;46;1;0;0;0;0;0
2020-04-24 16:30:00;51;34;7;3;0;0;0;0
2020-04-24 16:45:00;46;37;3;0;0;0;0;0
2020-04-24 17:00:00;53;45;0;0;0;0;1;0
2020-04-24 17:15:00;36;51;1;1;0;0;0;0
2020-04-24 17:30:00;39;45;2;0;0;0;0;0
2020-04-24 17:45:00;25;46;0;0;0;0;0;0
2020-04-24 18:00:00;44;39;2;2;0;0;0;0
2020-04-24 18:15:00;57;42;1;3;0;0;6;3
2020-04-24 18:30:00;38;34;0;0;0;0;0;0
2020-04-24 18:45:00;29;37;3;0;0;0;0;0
2020-04-24 19:00:00;59;43;1;1;0;0;0;0
2020-04-24 19:15:00;33;37;2;2;0;0;0;0
2020-04-24 19:30:00;37;36;0;0;0;0;0;0
2020-04-24 19:45:00;23;26;3;0;0;0;0;0
2020-04-24 20:00:00;32;33;5;1;0;0;0;0
2020-04-24 20:15:00;19;22;0;1;0;0;0;0
2020-04-24 20:30:00;21;9;0;0;0;0;0;0
2020-04-24 20:45:00;12;14;3;0;0;0;0;0
2020-04-24 21:00:00;13;7;1;2;0;0;0;0
2020-04-24 21:15:00;6;11;3;2;0;0;0;0
2020-04-24 21:30:00;16;13;1;0;0;0;0;0
2020-04-24 21:45:00;6;4;0;0;0;0;0;0
2020-04-24 22:00:00;4;6;0;0;0;0;0;0
2020-04-24 22:15:00;4;5;3;2;0;0;0;0
2020-04-24 22:30:00;9;6;1;0;0;0;0;0
2020-04-24 22:45:00;8;5;1;0;0;0;0;0
2020-04-24 23:00:00;7;2;0;2;0;0;0;0
2020-04-24 23:15:00;4;3;2;0;0;0;0;0
2020-04-24 23:30:00;2;5;0;0;0;0;0;0
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
