DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-10-19 00:00:00;65;64;63;63;7;0;0;0;0;0;0;0;0
2020-10-19 00:15:00;80;79;79;79;6;0;0;0;0;0;0;0;0
2020-10-19 00:30:00;62;62;62;62;5;0;0;0;0;0;0;0;0
2020-10-19 00:45:00;85;85;85;85;2;0;0;0;0;0;0;0;0
2020-10-19 01:00:00;87;87;87;87;1;0;0;0;0;0;0;0;0
2020-10-19 01:15:00;181;181;181;181;4;0;0;0;0;0;0;0;0
2020-10-19 01:30:00;138;138;138;138;1;0;0;0;0;0;0;0;0
2020-10-19 01:45:00;141;140;139;139;0;0;1;1;0;0;0;0;0
2020-10-19 02:00:00;282;282;280;282;2;0;0;0;0;0;0;0;0
2020-10-19 02:15:00;385;383;384;384;0;1;0;0;0;0;0;0;0
2020-10-19 02:30:00;326;325;324;324;2;0;0;1;0;0;0;0;0
2020-10-19 02:45:00;253;253;253;253;2;1;1;1;0;0;0;0;0
2020-10-19 03:00:00;161;162;163;163;1;0;0;0;0;0;0;0;0
2020-10-19 03:15:00;279;281;279;279;1;0;0;0;0;0;0;0;0
2020-10-19 03:30:00;296;296;295;296;2;0;0;0;0;0;0;0;0
2020-10-19 03:45:00;250;250;249;250;0;1;0;1;0;0;0;0;0
2020-10-19 04:00:00;150;149;149;149;2;0;0;1;0;0;0;0;0
2020-10-19 04:15:00;189;191;191;191;1;0;1;1;0;0;0;0;0
2020-10-19 04:30:00;0;0;0;0;10;0;0;1;0;0;0;0;0
2020-10-19 04:45:00;61;61;61;61;15;1;0;2;0;0;0;0;0
2020-10-19 05:00:00;182;180;180;180;66;3;0;1;0;0;0;0;0
2020-10-19 05:15:00;170;170;172;172;126;1;0;4;0;0;0;0;0
2020-10-19 05:30:00;398;398;396;396;106;2;1;4;0;0;0;0;0
2020-10-19 05:45:00;212;212;211;212;97;7;0;3;0;0;0;0;0
2020-10-19 06:00:00;265;263;264;263;84;9;5;11;0;0;0;0;0
2020-10-19 06:15:00;321;321;321;321;109;7;8;12;0;0;0;0;0
2020-10-19 06:30:00;260;260;256;258;140;11;4;8;4;3;2;0;0
2020-10-19 06:45:00;195;196;195;195;149;21;6;7;11;0;2;4;0
2020-10-19 07:00:00;130;130;129;130;127;20;6;13;0;0;0;0;0
2020-10-19 07:15:00;126;126;125;125;150;17;12;12;13;0;0;0;0
2020-10-19 07:30:00;74;74;74;74;146;18;12;16;3;0;5;62;0
2020-10-19 07:45:00;10;10;10;10;117;41;7;17;3;0;1;2;0
2020-10-19 08:00:00;133;133;134;134;111;28;14;19;8;0;0;0;0
2020-10-19 08:15:00;115;115;115;115;99;31;21;25;0;0;7;0;0
2020-10-19 08:30:00;125;125;126;126;94;26;22;31;8;2;2;1;0
2020-10-19 08:45:00;78;78;79;79;84;20;19;19;7;2;1;0;0
2020-10-19 09:00:00;201;200;200;200;77;25;12;22;2;0;1;2;0
2020-10-19 09:15:00;134;135;132;132;63;20;12;33;1;0;0;0;0
2020-10-19 09:30:00;114;114;114;114;75;28;21;33;0;0;0;0;0
2020-10-19 09:45:00;71;70;70;70;65;17;14;29;6;0;7;0;0
2020-10-19 10:00:00;172;172;170;171;52;24;24;24;0;0;4;0;0
2020-10-19 10:15:00;129;128;128;128;51;24;19;25;16;4;3;0;0
2020-10-19 10:30:00;91;91;91;91;66;23;24;36;3;0;1;2;0
2020-10-19 10:45:00;55;55;55;55;67;18;24;33;0;0;4;0;0
2020-10-19 11:00:00;167;166;166;166;63;24;37;39;0;0;12;0;0
2020-10-19 11:15:00;121;121;121;121;62;23;29;39;16;1;14;0;0
2020-10-19 11:30:00;226;225;224;224;63;10;32;43;10;0;5;0;0
2020-10-19 11:45:00;274;270;270;270;57;16;33;29;3;0;2;0;0
2020-10-19 12:00:00;73;72;72;72;64;23;19;22;9;0;5;2;0
2020-10-19 12:15:00;78;78;78;78;54;18;19;40;12;0;7;3;1
2020-10-19 12:30:00;291;289;288;289;59;18;19;32;9;4;1;0;5
2020-10-19 12:45:00;179;179;179;179;56;16;30;28;12;0;6;0;0
2020-10-19 13:00:00;223;224;224;224;82;18;23;28;14;0;17;0;0
2020-10-19 13:15:00;323;323;321;321;105;15;25;37;7;1;2;0;0
2020-10-19 13:30:00;192;190;187;187;114;20;22;32;8;0;1;0;0
2020-10-19 13:45:00;242;242;239;239;96;15;26;28;2;0;4;0;0
2020-10-19 14:00:00;125;125;123;123;74;13;23;32;0;0;4;0;0
2020-10-19 14:15:00;243;242;241;241;67;14;24;23;4;0;22;0;0
2020-10-19 14:30:00;486;486;483;483;66;25;21;30;12;3;3;0;0
2020-10-19 14:45:00;143;143;143;143;79;17;32;45;13;17;13;2;0
2020-10-19 15:00:00;426;425;423;424;61;19;21;26;6;0;3;1;0
2020-10-19 15:15:00;250;251;250;250;75;24;31;27;6;2;1;0;0
2020-10-19 15:30:00;283;282;281;282;73;15;39;36;9;0;36;0;0
2020-10-19 15:45:00;174;174;174;173;85;25;34;32;7;1;5;0;0
2020-10-19 16:00:00;244;245;243;243;96;21;38;41;11;36;2;0;0
2020-10-19 16:15:00;251;251;251;251;83;17;28;39;5;0;1;0;1
2020-10-19 16:30:00;19;19;19;19;81;22;42;39;10;0;0;0;0
2020-10-19 16:45:00;2;2;2;2;86;27;33;30;45;0;7;0;1
2020-10-19 17:00:00;0;0;0;0;101;19;47;40;10;0;17;2;0
2020-10-19 17:15:00;0;0;0;0;78;18;36;34;4;0;26;36;0
2020-10-19 17:30:00;0;0;0;0;65;49;34;37;21;0;40;4;0
2020-10-19 17:45:00;0;0;0;0;67;37;33;41;14;4;13;0;0
2020-10-19 18:00:00;0;0;0;0;81;26;40;40;0;2;18;0;0
2020-10-19 18:15:00;0;0;0;0;46;19;23;33;13;0;1;0;0
2020-10-19 18:30:00;0;0;0;0;50;18;31;30;7;0;4;0;0
2020-10-19 18:45:00;0;0;0;0;43;17;21;26;29;0;4;0;0
2020-10-19 19:00:00;0;0;0;0;41;11;15;25;8;0;4;0;0
2020-10-19 19:15:00;0;0;0;0;37;15;18;27;3;0;2;0;0
2020-10-19 19:30:00;0;0;0;0;25;10;18;23;20;0;3;0;0
2020-10-19 19:45:00;0;0;0;0;32;4;20;22;8;7;0;0;0
2020-10-19 20:00:00;0;0;0;0;33;1;10;15;0;0;0;0;0
2020-10-19 20:15:00;0;0;0;0;35;0;5;3;0;0;0;0;0
2020-10-19 20:30:00;0;0;0;0;19;3;2;4;1;0;0;0;0
2020-10-19 20:45:00;0;0;0;0;37;1;2;6;0;0;0;0;0
2020-10-19 21:00:00;0;0;0;0;82;2;16;19;1;0;0;0;0
2020-10-19 21:15:00;0;0;0;0;81;3;25;19;0;0;0;0;0
2020-10-19 21:30:00;0;0;0;0;53;1;4;5;0;0;0;0;0
2020-10-19 21:45:00;0;0;0;0;16;1;1;2;0;0;0;0;0
2020-10-19 22:00:00;0;0;0;0;20;1;3;3;0;0;0;0;0
2020-10-19 22:15:00;0;0;0;0;18;3;1;4;0;0;0;0;0
2020-10-19 22:30:00;0;0;0;0;16;1;1;1;0;0;0;0;0
2020-10-19 22:45:00;0;0;0;0;10;0;0;0;0;0;0;0;0
2020-10-19 23:00:00;0;0;0;0;11;0;0;0;0;0;0;0;0
2020-10-19 23:15:00;0;0;0;0;11;0;0;1;0;0;0;0;0
2020-10-19 23:30:00;0;0;0;0;11;1;0;1;0;0;0;0;0
2020-10-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
