DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-08-08 00:00:00;5;8;8;23;10;3;0;0;0;0;0;0;0
2019-08-08 00:15:00;7;6;9;15;10;1;0;0;0;0;0;0;0
2019-08-08 00:30:00;7;10;7;11;5;0;0;0;0;0;0;0;0
2019-08-08 00:45:00;1;4;8;11;6;2;0;0;0;0;0;0;0
2019-08-08 01:00:00;3;8;4;12;7;1;0;1;0;0;0;0;0
2019-08-08 01:15:00;0;2;5;4;2;1;0;0;0;0;0;0;0
2019-08-08 01:30:00;2;6;3;6;3;2;0;0;0;0;0;0;0
2019-08-08 01:45:00;1;1;1;8;4;0;0;0;0;0;0;0;0
2019-08-08 02:00:00;1;4;2;6;1;1;0;0;0;0;0;0;0
2019-08-08 02:15:00;5;6;1;2;7;0;0;0;0;0;0;0;0
2019-08-08 02:30:00;2;3;6;8;6;0;0;0;0;0;0;0;0
2019-08-08 02:45:00;1;3;2;3;1;1;0;0;0;0;0;0;0
2019-08-08 03:00:00;3;2;2;4;4;0;0;0;0;0;0;0;0
2019-08-08 03:15:00;3;2;2;5;5;1;0;0;0;0;0;0;0
2019-08-08 03:30:00;3;4;2;4;4;0;0;0;0;0;0;0;0
2019-08-08 03:45:00;3;9;0;5;2;0;0;0;0;0;0;0;0
2019-08-08 04:00:00;3;7;1;12;4;0;0;0;0;0;0;0;0
2019-08-08 04:15:00;3;11;5;12;6;1;0;0;0;0;0;0;0
2019-08-08 04:30:00;3;7;3;16;8;1;0;0;0;0;0;0;0
2019-08-08 04:45:00;4;13;7;28;25;0;0;0;0;0;0;0;0
2019-08-08 05:00:00;6;13;7;49;41;0;0;1;0;0;0;0;0
2019-08-08 05:15:00;8;19;4;83;81;2;0;0;0;0;0;0;0
2019-08-08 05:30:00;16;30;23;94;92;3;0;0;7;0;0;0;0
2019-08-08 05:45:00;42;70;21;72;88;4;0;0;2;0;0;0;0
2019-08-08 06:00:00;30;65;24;88;88;1;0;1;3;0;0;0;0
2019-08-08 06:15:00;18;38;25;105;109;2;0;1;6;0;0;0;0
2019-08-08 06:30:00;22;35;43;95;111;7;0;0;1;0;0;0;0
2019-08-08 06:45:00;25;47;40;122;120;8;0;0;1;0;0;0;0
2019-08-08 07:00:00;22;45;39;108;117;7;0;0;3;0;0;2;0
2019-08-08 07:15:00;39;81;56;118;114;8;0;0;3;0;0;0;0
2019-08-08 07:30:00;32;66;51;139;125;8;0;0;9;5;0;0;0
2019-08-08 07:45:00;39;80;59;120;120;15;0;1;3;0;0;1;0
2019-08-08 08:00:00;48;62;45;93;90;15;0;0;2;1;3;0;0
2019-08-08 08:15:00;49;59;54;106;101;12;0;0;0;0;0;0;0
2019-08-08 08:30:00;35;61;43;104;98;18;0;1;4;0;0;0;0
2019-08-08 08:45:00;50;82;53;103;106;14;0;0;3;3;0;1;0
2019-08-08 09:00:00;47;73;49;82;80;16;0;1;7;0;0;0;0
2019-08-08 09:15:00;44;73;54;89;88;25;0;0;0;0;0;1;0
2019-08-08 09:30:00;61;75;40;101;66;15;0;1;17;0;0;0;0
2019-08-08 09:45:00;45;70;46;90;73;14;0;1;10;0;0;0;0
2019-08-08 10:00:00;40;69;41;102;77;26;0;0;20;0;0;0;0
2019-08-08 10:15:00;46;69;52;101;96;26;0;0;10;0;0;0;0
2019-08-08 10:30:00;50;70;37;87;85;26;0;4;14;0;0;0;0
2019-08-08 10:45:00;51;84;50;98;78;25;0;1;11;2;0;0;1
2019-08-08 11:00:00;50;81;44;92;64;19;0;1;11;0;0;0;0
2019-08-08 11:15:00;60;68;47;99;83;25;0;1;8;0;0;1;0
2019-08-08 11:30:00;57;69;43;110;101;27;0;0;5;3;0;0;0
2019-08-08 11:45:00;50;63;45;105;89;29;0;1;12;0;7;0;0
2019-08-08 12:00:00;40;66;45;95;88;23;0;2;8;0;0;0;0
2019-08-08 12:15:00;48;82;53;106;90;17;0;2;0;0;0;0;1
2019-08-08 12:30:00;38;60;42;99;92;23;0;1;4;0;0;0;0
2019-08-08 12:45:00;38;60;48;91;65;19;0;0;19;7;0;0;0
2019-08-08 13:00:00;48;61;43;118;103;29;0;0;9;0;1;0;0
2019-08-08 13:15:00;61;64;48;105;109;16;0;1;2;0;16;14;0
2019-08-08 13:30:00;32;58;57;115;116;19;0;1;5;0;0;5;0
2019-08-08 13:45:00;43;82;68;111;103;25;0;1;2;0;0;0;0
2019-08-08 14:00:00;74;106;58;110;97;24;0;1;1;27;0;0;0
2019-08-08 14:15:00;87;118;64;91;74;20;0;0;2;0;0;6;0
2019-08-08 14:30:00;76;123;56;109;101;34;0;2;11;19;0;3;0
2019-08-08 14:45:00;93;144;66;112;90;14;0;1;3;0;0;0;0
2019-08-08 15:00:00;76;116;59;107;85;32;0;2;13;0;0;0;0
2019-08-08 15:15:00;70;104;68;102;96;26;0;0;4;1;0;0;0
2019-08-08 15:30:00;86;116;64;114;99;33;0;0;17;0;7;0;0
2019-08-08 15:45:00;88;126;59;143;110;28;0;0;0;0;0;0;0
2019-08-08 16:00:00;83;127;69;129;109;37;0;0;3;2;0;1;0
2019-08-08 16:15:00;85;106;66;111;107;37;0;1;21;1;0;0;0
2019-08-08 16:30:00;81;124;74;129;96;19;0;1;15;0;0;0;0
2019-08-08 16:45:00;85;127;68;134;122;37;0;1;23;0;0;0;4
2019-08-08 17:00:00;88;115;66;142;120;22;0;3;7;0;0;0;0
2019-08-08 17:15:00;95;112;73;136;110;28;0;1;0;0;0;1;0
2019-08-08 17:30:00;83;118;66;129;104;33;0;0;20;0;2;0;3
2019-08-08 17:45:00;78;102;67;136;120;38;0;0;0;0;0;8;0
2019-08-08 18:00:00;73;84;54;138;118;21;0;1;3;1;0;0;0
2019-08-08 18:15:00;53;74;55;104;98;22;0;3;6;9;0;1;0
2019-08-08 18:30:00;62;76;50;107;69;22;0;0;5;0;0;0;0
2019-08-08 18:45:00;52;72;53;112;87;23;0;0;3;0;0;0;1
2019-08-08 19:00:00;51;74;54;114;81;16;0;0;5;0;0;2;0
2019-08-08 19:15:00;47;56;42;76;62;21;0;1;14;0;0;0;1
2019-08-08 19:30:00;45;63;40;75;49;15;0;0;4;0;0;0;0
2019-08-08 19:45:00;34;45;45;74;54;9;0;2;4;0;0;0;0
2019-08-08 20:00:00;34;45;37;72;62;11;0;0;1;4;0;0;0
2019-08-08 20:15:00;25;46;37;61;52;16;0;0;8;0;12;0;0
2019-08-08 20:30:00;32;37;31;76;57;9;0;0;0;0;0;0;0
2019-08-08 20:45:00;30;41;24;68;48;6;0;0;0;0;0;0;0
2019-08-08 21:00:00;24;40;28;67;60;8;0;0;16;0;0;0;0
2019-08-08 21:15:00;19;34;26;72;67;13;0;0;2;2;0;0;0
2019-08-08 21:30:00;25;46;23;57;42;11;0;0;0;0;0;0;0
2019-08-08 21:45:00;28;42;23;48;38;6;0;0;0;0;0;0;0
2019-08-08 22:00:00;24;62;16;66;33;8;0;1;20;0;0;2;0
2019-08-08 22:15:00;18;39;27;45;32;5;0;2;10;13;1;0;0
2019-08-08 22:30:00;18;26;21;39;27;1;0;0;2;0;0;0;0
2019-08-08 22:45:00;13;20;13;34;25;4;0;0;0;0;0;0;0
2019-08-08 23:00:00;8;18;19;25;16;6;0;0;0;0;0;0;0
2019-08-08 23:15:00;11;22;18;33;19;2;0;1;0;0;0;0;0
2019-08-08 23:30:00;9;14;10;25;13;6;0;0;0;0;0;0;0
2019-08-08 23:45:00;8;12;17;28;19;3;0;0;0;0;0;0;0
