DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2019-08-23 00:00:00;17;11;0;6;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 00:15:00;10;9;0;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 00:30:00;16;8;0;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 00:45:00;12;13;0;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 01:00:00;8;6;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 01:15:00;13;6;0;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 01:30:00;9;5;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 01:45:00;5;2;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 02:00:00;6;3;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 02:15:00;8;8;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 02:30:00;9;10;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 02:45:00;7;3;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 03:00:00;8;7;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 03:15:00;7;5;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 03:30:00;9;7;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 03:45:00;2;4;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 04:00:00;9;4;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 04:15:00;12;9;0;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 04:30:00;15;14;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 04:45:00;21;7;0;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 05:00:00;29;22;0;13;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-23 05:15:00;58;44;0;11;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
