DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-08-13 00:00:00;1;6;2;3;2;2;1;0;5;5;1;0;2;0;0;0;0;0;0;0;0
2019-08-13 00:15:00;3;12;7;0;4;9;2;0;3;9;0;0;4;3;1;0;0;0;0;0;0
2019-08-13 00:30:00;2;8;2;1;0;2;0;1;5;3;2;1;0;1;0;0;0;0;0;0;0
2019-08-13 00:45:00;5;4;3;0;2;3;0;0;2;7;2;0;0;2;1;0;0;0;0;0;0
2019-08-13 01:00:00;2;10;4;0;0;0;0;0;8;5;1;1;0;0;2;0;0;0;0;0;0
2019-08-13 01:15:00;1;6;2;3;7;2;0;0;3;2;1;0;2;2;0;0;0;0;0;0;0
2019-08-13 01:30:00;3;6;1;0;2;1;0;0;2;1;1;0;2;2;1;0;0;0;0;0;0
2019-08-13 01:45:00;1;4;1;0;1;0;0;0;4;5;0;0;1;3;1;0;0;0;0;0;0
2019-08-13 02:00:00;2;3;1;2;0;1;0;0;2;4;1;1;1;3;0;0;0;15;0;0;0
2019-08-13 02:15:00;1;5;0;0;0;0;0;0;5;0;0;0;1;1;0;0;0;0;0;0;0
2019-08-13 02:30:00;2;3;0;0;0;0;0;1;4;2;2;0;1;0;0;0;0;0;0;0;0
2019-08-13 02:45:00;4;3;2;2;0;3;0;0;1;4;0;0;4;1;0;0;0;0;0;0;0
2019-08-13 03:00:00;6;0;0;0;1;1;0;0;5;3;0;0;1;1;0;0;0;0;0;0;0
2019-08-13 03:15:00;3;5;4;1;0;0;2;0;1;4;1;0;1;4;0;0;0;0;0;0;0
2019-08-13 03:30:00;1;4;0;2;0;2;0;0;3;2;1;0;2;1;0;0;0;0;0;0;0
2019-08-13 03:45:00;3;7;0;1;1;2;0;1;0;2;0;0;1;1;1;0;0;0;0;0;0
2019-08-13 04:00:00;3;7;0;0;0;0;1;0;2;1;1;0;3;4;3;0;0;0;0;0;0
2019-08-13 04:15:00;4;3;1;0;0;0;0;0;3;1;0;0;4;3;1;0;0;0;0;0;0
2019-08-13 04:30:00;3;12;3;1;2;3;1;0;9;6;1;2;0;1;2;0;0;0;0;0;0
2019-08-13 04:45:00;3;7;3;1;0;1;1;1;5;6;0;1;3;5;0;0;0;0;0;0;0
2019-08-13 05:00:00;4;9;2;0;5;4;0;1;9;8;1;0;3;5;0;1;0;0;0;0;0
2019-08-13 05:15:00;6;21;4;3;0;6;0;0;13;9;5;1;6;5;5;2;0;0;0;0;0
2019-08-13 05:30:00;30;22;6;9;3;21;4;1;17;24;5;0;9;11;6;0;0;0;0;0;0
2019-08-13 05:45:00;44;41;12;3;4;25;3;1;15;28;8;0;18;9;10;0;0;0;0;0;0
2019-08-13 06:00:00;38;44;20;2;11;30;3;0;26;30;2;4;18;13;12;0;0;0;0;0;0
2019-08-13 06:15:00;50;41;26;6;15;26;5;1;30;45;7;3;22;13;14;0;0;0;0;0;0
2019-08-13 06:30:00;64;38;25;5;13;34;16;3;28;44;13;6;20;12;14;0;0;0;1;0;0
2019-08-13 06:45:00;69;45;30;4;12;51;5;2;46;58;11;6;25;16;10;0;0;0;0;0;0
2019-08-13 07:00:00;139;38;32;10;18;45;5;1;30;32;16;5;30;14;20;0;0;0;0;2;0
2019-08-13 07:15:00;65;62;42;5;20;52;8;0;41;50;16;11;49;24;17;0;0;1;0;0;0
2019-08-13 07:30:00;57;65;47;4;27;49;10;3;44;51;16;6;42;22;22;0;5;0;0;0;0
2019-08-13 07:45:00;66;49;51;10;38;54;13;3;37;51;19;7;28;21;22;0;0;3;0;0;0
2019-08-13 08:00:00;63;47;33;8;28;47;11;4;46;44;21;9;24;15;10;0;0;1;0;0;0
2019-08-13 08:15:00;63;46;42;12;21;48;7;0;48;38;17;9;42;20;18;0;0;0;0;0;0
2019-08-13 08:30:00;36;60;38;5;27;34;12;6;43;40;18;9;28;21;18;0;0;3;0;0;0
2019-08-13 08:45:00;58;65;50;25;28;41;14;7;41;39;16;5;46;24;17;0;0;0;0;0;0
2019-08-13 09:00:00;39;60;29;11;25;26;13;1;53;44;21;11;36;18;24;2;0;0;0;0;0
2019-08-13 09:15:00;35;70;37;15;32;30;15;3;39;41;9;20;49;25;23;0;0;1;1;0;0
2019-08-13 09:30:00;39;65;37;11;37;49;16;4;38;33;18;25;37;22;23;0;0;0;0;0;0
2019-08-13 09:45:00;24;90;72;16;31;45;10;9;52;32;20;10;50;29;29;0;0;0;0;4;0
2019-08-13 10:00:00;26;83;52;19;36;32;14;4;45;49;14;10;51;24;19;5;0;2;0;0;0
2019-08-13 10:15:00;26;64;54;21;23;34;20;9;59;44;18;32;41;33;21;0;0;0;0;0;0
2019-08-13 10:30:00;27;76;56;9;35;38;9;5;54;44;10;31;45;28;26;0;0;1;0;0;0
2019-08-13 10:45:00;35;69;57;13;37;31;11;4;55;51;26;15;51;31;28;0;0;0;0;0;0
2019-08-13 11:00:00;31;76;61;16;50;45;23;8;53;50;16;18;53;30;23;0;0;0;0;0;0
2019-08-13 11:15:00;30;74;30;17;41;52;12;7;58;51;16;29;53;26;20;0;0;0;2;0;0
2019-08-13 11:30:00;28;71;52;16;41;38;16;10;57;76;19;28;50;18;17;0;0;0;0;0;0
2019-08-13 11:45:00;37;74;51;17;38;36;10;9;64;50;23;24;56;32;40;10;0;3;0;0;0
2019-08-13 12:00:00;41;86;56;15;47;40;16;8;56;61;33;24;58;42;30;0;0;0;0;0;0
2019-08-13 12:15:00;42;72;56;17;48;45;12;5;53;63;28;23;56;27;31;7;0;1;0;0;0
2019-08-13 12:30:00;28;85;60;20;29;47;20;10;59;70;22;25;59;22;27;0;0;0;1;0;0
2019-08-13 12:45:00;35;77;56;19;34;36;12;14;60;59;13;30;54;29;21;0;0;2;0;1;0
2019-08-13 13:00:00;28;75;48;25;34;33;11;6;48;39;22;31;34;33;14;0;0;1;0;0;0
2019-08-13 13:15:00;40;87;46;16;44;47;9;13;60;73;23;28;48;29;14;0;0;0;1;0;0
2019-08-13 13:30:00;29;80;57;10;34;26;7;9;56;69;22;32;57;30;22;0;0;0;0;0;0
2019-08-13 13:45:00;32;71;44;20;32;42;14;8;50;51;25;30;45;36;21;0;0;1;0;0;0
