DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-03-30 00:00:00;5;4;2;2;0;0;0;0;0;0;0;0
2020-03-30 00:15:00;6;2;4;0;0;0;0;0;0;0;0;0
2020-03-30 00:30:00;1;2;3;1;0;0;0;0;0;0;0;0
2020-03-30 00:45:00;6;2;1;1;0;0;0;0;0;0;0;0
2020-03-30 01:00:00;2;1;3;3;0;0;0;0;0;0;0;0
2020-03-30 01:15:00;3;0;1;1;0;0;0;0;0;0;0;0
2020-03-30 01:30:00;7;3;2;2;0;0;0;0;0;0;0;0
2020-03-30 01:45:00;3;0;3;2;0;0;0;0;0;0;0;0
2020-03-30 02:00:00;2;0;3;3;0;0;0;0;0;0;0;0
2020-03-30 02:15:00;4;1;5;1;0;0;0;0;0;0;0;0
2020-03-30 02:30:00;1;0;2;1;0;0;0;0;0;0;0;0
2020-03-30 02:45:00;4;1;7;1;0;0;0;0;0;0;0;0
2020-03-30 03:00:00;3;2;2;1;0;0;0;0;0;0;0;0
2020-03-30 03:15:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-03-30 03:30:00;4;1;0;1;0;0;0;0;0;0;0;0
2020-03-30 03:45:00;3;2;1;2;0;0;0;0;0;0;0;0
2020-03-30 04:00:00;1;0;2;2;0;0;0;0;0;0;0;0
2020-03-30 04:15:00;6;1;7;3;0;0;0;0;0;0;0;0
2020-03-30 04:30:00;11;1;7;4;0;0;0;0;0;0;0;0
2020-03-30 04:45:00;13;1;12;13;0;0;0;0;0;0;0;0
2020-03-30 05:00:00;11;3;12;14;0;0;0;0;0;0;0;0
2020-03-30 05:15:00;22;7;13;22;0;0;0;0;0;0;0;0
2020-03-30 05:30:00;47;11;22;25;0;0;0;0;0;0;0;0
2020-03-30 05:45:00;67;29;28;31;0;0;0;0;0;0;0;0
2020-03-30 06:00:00;44;20;27;28;0;0;0;0;0;0;0;0
2020-03-30 06:15:00;58;22;35;50;0;0;0;0;0;0;0;0
2020-03-30 06:30:00;78;25;43;46;7;0;0;0;0;4;0;0
