DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-11-17 00:00:00;3;0;0;2;8;0;2;2;0;0;1;0;0;0;0
2020-11-17 00:15:00;4;1;1;2;5;0;1;4;0;0;0;0;0;0;0
2020-11-17 00:30:00;1;0;1;5;2;0;1;3;0;0;0;0;0;0;0
2020-11-17 00:45:00;9;1;2;2;3;1;1;3;0;0;0;0;0;0;0
2020-11-17 01:00:00;2;2;2;3;2;0;0;4;0;0;0;0;0;0;0
2020-11-17 01:15:00;1;0;3;1;1;0;1;3;0;0;0;0;0;0;0
2020-11-17 01:30:00;2;0;4;1;2;0;1;5;0;0;0;0;0;0;0
2020-11-17 01:45:00;0;1;5;2;3;0;1;8;0;0;0;0;0;0;0
2020-11-17 02:00:00;4;0;5;1;1;0;2;3;0;0;0;0;0;0;0
2020-11-17 02:15:00;2;0;2;0;2;0;4;5;0;0;0;0;0;0;0
2020-11-17 02:30:00;3;3;2;4;3;0;0;5;0;0;0;0;0;0;0
2020-11-17 02:45:00;2;0;2;2;2;0;2;4;0;0;0;0;0;0;0
2020-11-17 03:00:00;0;1;1;1;1;0;0;2;0;0;0;0;0;0;0
2020-11-17 03:15:00;6;0;5;4;2;0;2;6;0;0;0;0;0;0;0
2020-11-17 03:30:00;5;2;2;3;1;0;1;7;0;0;0;0;0;0;0
2020-11-17 03:45:00;2;0;0;3;5;0;0;3;0;0;0;0;0;0;0
2020-11-17 04:00:00;4;1;1;3;4;0;3;5;0;0;0;0;0;0;0
2020-11-17 04:15:00;6;0;3;3;4;0;1;3;0;0;0;0;0;0;0
2020-11-17 04:30:00;11;3;7;9;5;0;4;16;0;0;0;0;0;0;0
2020-11-17 04:45:00;12;3;1;2;14;1;6;3;0;0;0;0;0;0;0
2020-11-17 05:00:00;23;0;5;6;16;0;5;9;0;0;0;0;0;0;0
2020-11-17 05:15:00;48;8;6;13;15;0;12;17;0;4;3;0;0;6;0
2020-11-17 05:30:00;72;12;12;19;20;0;18;25;0;0;0;0;0;0;0
2020-11-17 05:45:00;89;20;17;28;20;5;27;31;0;0;0;0;0;0;0
2020-11-17 06:00:00;84;18;12;31;39;4;17;32;0;0;1;0;0;2;0
2020-11-17 06:15:00;86;19;19;25;44;5;18;26;0;0;1;0;0;0;0
2020-11-17 06:30:00;118;27;22;33;53;5;42;37;0;0;6;0;0;0;0
2020-11-17 06:45:00;143;37;32;59;48;2;37;46;0;0;3;0;0;1;0
2020-11-17 07:00:00;156;30;35;42;53;5;32;41;0;1;0;0;0;0;0
2020-11-17 07:15:00;194;20;35;23;44;6;33;31;0;0;10;26;0;38;0
2020-11-17 07:30:00;202;16;39;29;57;10;53;30;0;0;0;0;0;0;0
2020-11-17 07:45:00;182;26;36;33;60;10;69;46;0;0;0;0;0;0;0
2020-11-17 08:00:00;139;16;42;39;48;6;54;33;0;0;0;1;0;0;0
2020-11-17 08:15:00;159;13;31;23;51;6;30;35;0;0;1;0;0;0;0
2020-11-17 08:30:00;141;22;29;21;50;6;33;41;0;0;0;0;0;0;0
2020-11-17 08:45:00;110;11;29;29;41;6;47;33;0;0;2;0;0;0;0
2020-11-17 09:00:00;88;14;29;27;56;6;40;34;0;1;0;8;0;0;0
2020-11-17 09:15:00;115;10;34;18;48;13;46;37;0;0;0;0;0;0;0
2020-11-17 09:30:00;127;14;38;32;68;4;54;34;0;0;0;0;0;0;0
2020-11-17 09:45:00;99;12;35;29;82;8;43;38;0;0;0;4;0;0;0
2020-11-17 10:00:00;93;13;33;29;58;17;42;34;0;2;0;1;0;0;0
2020-11-17 10:15:00;117;6;38;30;70;9;48;26;0;1;1;1;0;0;0
