DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-04-28 00:00:00;8;4;3;4;5;1;1
2020-04-28 00:15:00;14;2;12;2;1;5;1
2020-04-28 00:30:00;6;3;5;0;2;1;4
2020-04-28 00:45:00;7;2;11;3;6;1;7
2020-04-28 01:00:00;5;0;5;1;0;3;3
2020-04-28 01:15:00;11;1;6;1;3;3;2
2020-04-28 01:30:00;4;0;8;1;2;2;1
2020-04-28 01:45:00;9;0;7;1;4;6;4
2020-04-28 02:00:00;4;4;9;1;0;3;4
2020-04-28 02:15:00;6;4;8;3;5;1;4
2020-04-28 02:30:00;4;0;5;1;1;4;3
2020-04-28 02:45:00;9;3;5;0;2;6;5
2020-04-28 03:00:00;7;2;4;1;3;8;2
2020-04-28 03:15:00;9;2;5;3;3;6;2
2020-04-28 03:30:00;7;1;6;2;6;5;3
2020-04-28 03:45:00;7;4;4;1;1;3;0
2020-04-28 04:00:00;3;2;4;2;5;9;11
2020-04-28 04:15:00;5;7;16;3;3;1;1
2020-04-28 04:30:00;8;6;11;7;2;0;2
2020-04-28 04:45:00;12;9;26;6;4;1;1
2020-04-28 05:00:00;22;16;49;10;0;1;1
2020-04-28 05:15:00;26;22;66;28;1;0;0
2020-04-28 05:30:00;32;12;90;46;1;0;0
2020-04-28 05:45:00;43;21;90;46;1;0;0
2020-04-28 06:00:00;46;19;72;27;5;0;3
2020-04-28 06:15:00;76;38;129;63;4;0;0
2020-04-28 06:30:00;83;43;135;71;6;0;0
2020-04-28 06:45:00;120;59;126;76;6;0;0
2020-04-28 07:00:00;118;58;134;69;8;1;0
2020-04-28 07:15:00;148;77;128;75;10;3;3
2020-04-28 07:30:00;136;79;150;88;11;0;0
2020-04-28 07:45:00;139;81;136;83;9;0;0
2020-04-28 08:00:00;113;76;124;53;9;0;1
2020-04-28 08:15:00;102;61;131;71;11;0;0
2020-04-28 08:30:00;90;64;106;58;9;0;0
2020-04-28 08:45:00;104;86;120;65;10;4;1
2020-04-28 09:00:00;105;59;126;54;11;2;0
2020-04-28 09:15:00;129;76;106;68;9;1;4
2020-04-28 09:30:00;101;80;113;70;8;2;3
2020-04-28 09:45:00;111;91;150;56;8;1;0
2020-04-28 10:00:00;105;72;118;54;6;1;3
2020-04-28 10:15:00;113;85;124;73;9;1;0
2020-04-28 10:30:00;106;89;135;76;11;0;1
2020-04-28 10:45:00;106;90;142;88;7;1;2
2020-04-28 11:00:00;113;80;138;71;10;3;3
2020-04-28 11:15:00;112;93;140;80;10;1;1
2020-04-28 11:30:00;118;86;142;74;9;1;0
2020-04-28 11:45:00;146;98;132;67;14;2;1
2020-04-28 12:00:00;125;81;148;69;7;5;2
2020-04-28 12:15:00;111;96;138;71;11;4;2
2020-04-28 12:30:00;114;75;137;66;7;1;1
2020-04-28 12:45:00;144;98;145;72;12;2;2
2020-04-28 13:00:00;122;85;150;88;3;5;5
2020-04-28 13:15:00;130;86;128;66;7;3;1
2020-04-28 13:30:00;124;91;156;83;9;0;2
2020-04-28 13:45:00;158;94;157;75;8;3;0
2020-04-28 14:00:00;149;115;140;72;8;2;3
2020-04-28 14:15:00;143;124;147;73;15;3;1
2020-04-28 14:30:00;144;116;145;91;10;3;1
2020-04-28 14:45:00;153;115;158;100;14;1;1
2020-04-28 15:00:00;146;96;160;106;7;3;2
2020-04-28 15:15:00;146;109;138;74;9;3;1
2020-04-28 15:30:00;136;111;147;77;9;4;2
2020-04-28 15:45:00;153;121;168;81;10;2;2
2020-04-28 16:00:00;149;122;161;100;10;3;5
2020-04-28 16:15:00;157;130;181;94;8;3;4
2020-04-28 16:30:00;173;127;155;94;13;1;2
2020-04-28 16:45:00;188;126;161;91;7;2;3
2020-04-28 17:00:00;163;114;169;104;8;7;3
2020-04-28 17:15:00;156;116;157;103;6;2;2
2020-04-28 17:30:00;133;100;147;66;12;7;4
2020-04-28 17:45:00;130;103;144;68;10;5;1
2020-04-28 18:00:00;138;98;118;60;5;4;3
2020-04-28 18:15:00;111;69;125;56;10;7;1
2020-04-28 18:30:00;105;74;109;61;5;2;2
2020-04-28 18:45:00;102;65;117;53;3;1;2
2020-04-28 19:00:00;97;70;114;47;7;5;2
2020-04-28 19:15:00;101;65;103;44;10;1;0
2020-04-28 19:30:00;76;49;84;41;6;0;1
2020-04-28 19:45:00;79;50;69;30;2;0;0
2020-04-28 20:00:00;51;31;86;27;3;0;0
2020-04-28 20:15:00;47;40;50;25;4;0;0
2020-04-28 20:30:00;34;28;56;19;5;0;1
2020-04-28 20:45:00;46;16;41;12;1;0;1
2020-04-28 21:00:00;21;15;41;19;0;2;3
2020-04-28 21:15:00;28;21;32;9;1;1;0
2020-04-28 21:30:00;33;21;37;13;3;1;1
2020-04-28 21:45:00;31;14;42;6;0;1;0
2020-04-28 22:00:00;46;34;26;12;8;0;1
2020-04-28 22:15:00;36;21;28;2;3;1;2
2020-04-28 22:30:00;21;14;18;5;0;0;1
2020-04-28 22:45:00;17;17;19;6;4;0;0
2020-04-28 23:00:00;18;7;18;5;0;1;2
2020-04-28 23:15:00;13;17;19;3;1;0;2
2020-04-28 23:30:00;18;7;11;1;2;1;1
