DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-12-03 00:00:00;12;12;0;0;1;1;22;19;0;0;0;1;0;0;0
2019-12-03 00:15:00;10;12;0;0;1;0;21;18;0;0;0;1;0;0;0
2019-12-03 00:30:00;13;16;0;0;0;1;12;12;0;0;0;1;0;0;0
2019-12-03 00:45:00;13;7;0;1;0;0;6;5;0;0;0;1;0;0;0
2019-12-03 01:00:00;15;4;0;0;0;0;13;11;0;0;0;0;2;0;0
2019-12-03 01:15:00;4;5;0;0;2;0;13;11;0;0;0;2;0;0;0
2019-12-03 01:30:00;2;2;0;0;0;0;6;6;0;0;0;0;0;0;0
2019-12-03 01:45:00;3;2;1;0;0;0;15;11;0;0;0;0;0;0;0
2019-12-03 02:00:00;0;3;0;0;0;0;10;10;0;0;0;0;0;0;0
2019-12-03 02:15:00;7;6;1;0;1;0;10;7;0;0;0;1;0;0;0
2019-12-03 02:30:00;5;3;0;0;0;0;9;8;0;0;0;0;0;0;0
2019-12-03 02:45:00;5;6;1;0;0;0;10;7;0;0;0;0;0;0;0
2019-12-03 03:00:00;8;6;0;0;0;0;13;11;0;0;0;0;0;0;0
2019-12-03 03:15:00;1;6;0;0;0;0;9;7;0;0;0;0;0;0;0
2019-12-03 03:30:00;11;2;0;0;0;0;15;13;0;0;0;0;0;0;0
2019-12-03 03:45:00;14;9;1;0;0;0;14;10;0;0;0;0;0;0;0
2019-12-03 04:00:00;2;4;0;0;0;0;17;16;0;0;0;0;0;0;0
2019-12-03 04:15:00;8;10;0;0;1;1;25;23;0;0;0;1;0;0;0
2019-12-03 04:30:00;21;14;0;0;0;0;19;18;0;0;0;0;0;0;0
2019-12-03 04:45:00;34;19;0;0;0;0;36;35;0;0;0;0;0;0;0
2019-12-03 05:00:00;88;57;0;1;1;0;53;60;0;0;0;1;0;0;0
2019-12-03 05:15:00;111;71;2;0;0;0;55;57;0;0;0;0;0;0;0
2019-12-03 05:30:00;130;72;0;1;1;1;59;70;0;0;0;1;0;0;0
2019-12-03 05:45:00;119;65;0;1;1;0;66;111;0;0;0;1;0;0;0
