DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-08-25 00:00:00;0;0;0;0;0;0;0;0;0
2020-08-25 00:15:00;2;0;1;0;0;0;0;0;0
2020-08-25 00:30:00;3;0;1;0;0;0;0;0;0
2020-08-25 00:45:00;1;1;2;0;0;0;0;0;0
2020-08-25 01:00:00;3;0;0;0;0;0;0;0;0
2020-08-25 01:15:00;1;0;1;0;0;0;0;0;0
2020-08-25 01:30:00;0;0;0;0;0;0;0;0;0
2020-08-25 01:45:00;1;0;1;0;0;0;0;0;0
2020-08-25 02:00:00;0;0;1;0;0;0;0;0;0
2020-08-25 02:15:00;0;0;0;0;0;0;0;0;0
2020-08-25 02:30:00;2;1;1;0;0;0;0;0;0
2020-08-25 02:45:00;0;0;0;0;0;0;0;0;0
2020-08-25 03:00:00;1;0;0;0;0;0;0;0;0
2020-08-25 03:15:00;0;0;0;0;0;0;0;0;0
2020-08-25 03:30:00;0;0;0;0;0;0;0;0;0
2020-08-25 03:45:00;0;0;0;0;0;0;0;0;0
2020-08-25 04:00:00;1;0;1;0;0;0;0;0;0
2020-08-25 04:15:00;0;0;0;0;0;0;0;0;0
2020-08-25 04:30:00;1;0;0;0;0;0;0;0;0
2020-08-25 04:45:00;0;0;0;0;0;0;0;0;0
2020-08-25 05:00:00;0;0;0;0;0;0;0;0;0
2020-08-25 05:15:00;0;1;3;0;0;0;0;0;0
2020-08-25 05:30:00;0;1;4;0;0;0;0;0;0
2020-08-25 05:45:00;0;1;2;0;0;0;0;0;0
2020-08-25 06:00:00;0;5;7;0;0;1;0;0;0
2020-08-25 06:15:00;0;2;4;1;0;0;1;0;0
2020-08-25 06:30:00;0;3;7;3;0;0;1;14;0
2020-08-25 06:45:00;1;4;11;0;1;0;0;0;0
2020-08-25 07:00:00;5;6;7;1;0;1;0;0;0
2020-08-25 07:15:00;5;3;11;6;0;0;2;0;0
2020-08-25 07:30:00;6;5;14;1;1;0;1;0;0
2020-08-25 07:45:00;5;4;4;4;0;1;0;3;0
2020-08-25 08:00:00;2;3;10;2;1;1;0;7;0
2020-08-25 08:15:00;2;6;9;2;0;2;0;0;0
2020-08-25 08:30:00;7;12;18;4;2;4;3;0;0
2020-08-25 08:45:00;14;11;14;8;3;0;1;1;0
2020-08-25 09:00:00;11;8;16;3;1;4;0;0;0
2020-08-25 09:15:00;17;8;14;4;3;3;2;0;1
2020-08-25 09:30:00;17;14;18;5;3;3;2;2;0
2020-08-25 09:45:00;16;14;12;5;8;2;0;1;0
2020-08-25 10:00:00;23;20;26;5;3;0;1;0;1
2020-08-25 10:15:00;21;22;16;8;7;2;0;19;6
2020-08-25 10:30:00;33;7;14;8;4;0;1;0;0
2020-08-25 10:45:00;34;18;26;6;4;2;2;0;0
2020-08-25 11:00:00;45;15;18;8;8;0;3;4;0
2020-08-25 11:15:00;36;14;20;2;5;1;1;0;4
2020-08-25 11:30:00;43;12;23;2;6;0;3;0;0
2020-08-25 11:45:00;54;9;18;4;12;0;1;2;11
2020-08-25 12:00:00;45;12;13;2;6;2;2;3;0
2020-08-25 12:15:00;52;16;21;3;3;1;6;0;0
2020-08-25 12:30:00;41;4;18;2;4;0;2;1;0
2020-08-25 12:45:00;42;12;11;4;2;0;3;0;0
2020-08-25 13:00:00;43;11;17;7;2;4;0;0;1
2020-08-25 13:15:00;48;15;19;0;5;0;2;1;0
2020-08-25 13:30:00;51;12;23;1;4;0;5;0;0
2020-08-25 13:45:00;46;10;18;9;11;2;5;1;29
2020-08-25 14:00:00;41;14;15;2;5;1;0;0;17
2020-08-25 14:15:00;43;13;17;2;1;2;2;0;0
2020-08-25 14:30:00;43;17;23;2;1;1;3;0;0
2020-08-25 14:45:00;57;24;16;3;4;1;4;7;2
2020-08-25 15:00:00;45;12;19;5;10;2;3;2;6
2020-08-25 15:15:00;68;18;28;6;5;2;1;0;8
2020-08-25 15:30:00;62;19;31;3;4;0;0;0;0
2020-08-25 15:45:00;52;18;24;2;3;2;3;1;0
2020-08-25 16:00:00;49;22;36;2;3;2;5;4;4
2020-08-25 16:15:00;69;11;24;3;0;0;3;0;0
2020-08-25 16:30:00;57;12;37;2;8;2;3;0;0
2020-08-25 16:45:00;53;15;39;3;2;4;6;2;0
2020-08-25 17:00:00;54;23;26;4;2;4;1;0;0
2020-08-25 17:15:00;79;11;29;2;5;2;4;3;3
2020-08-25 17:30:00;72;19;24;5;3;1;0;2;0
2020-08-25 17:45:00;69;14;29;3;8;0;2;0;22
2020-08-25 18:00:00;57;19;35;0;5;1;4;0;15
2020-08-25 18:15:00;52;15;22;3;11;0;1;2;0
2020-08-25 18:30:00;43;11;19;6;4;1;1;3;25
2020-08-25 18:45:00;58;9;20;3;5;1;1;3;1
2020-08-25 19:00:00;46;18;23;6;1;0;1;9;18
2020-08-25 19:15:00;43;21;17;1;0;1;4;0;0
2020-08-25 19:30:00;43;10;21;5;4;1;1;0;0
2020-08-25 19:45:00;38;5;12;2;0;0;3;0;1
2020-08-25 20:00:00;42;7;15;0;1;1;4;0;2
2020-08-25 20:15:00;26;9;16;3;6;2;4;1;0
2020-08-25 20:30:00;18;1;7;3;0;1;2;8;0
2020-08-25 20:45:00;16;5;15;1;0;0;2;1;0
2020-08-25 21:00:00;15;4;5;1;1;4;0;0;0
2020-08-25 21:15:00;21;3;3;0;1;0;0;0;4
2020-08-25 21:30:00;13;3;8;2;2;1;0;8;0
2020-08-25 21:45:00;5;3;4;2;1;1;0;0;1
2020-08-25 22:00:00;7;3;7;3;0;1;0;0;0
2020-08-25 22:15:00;13;2;3;4;0;1;0;0;0
2020-08-25 22:30:00;9;1;2;0;1;0;0;0;0
2020-08-25 22:45:00;10;0;4;0;0;0;0;0;0
2020-08-25 23:00:00;4;0;4;0;0;0;0;0;0
2020-08-25 23:15:00;6;0;0;0;0;0;0;0;0
2020-08-25 23:30:00;2;2;3;0;0;0;0;0;0
