DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-07-23 00:00:00;7;3;2;2;3;5;0;2
2020-07-23 00:15:00;9;4;2;2;2;8;0;1
2020-07-23 00:30:00;5;4;3;2;2;5;0;3
2020-07-23 00:45:00;0;0;0;1;0;2;0;3
2020-07-23 01:00:00;4;2;0;3;5;2;0;1
2020-07-23 01:15:00;3;2;2;1;1;4;0;2
2020-07-23 01:30:00;6;1;0;0;1;1;0;1
2020-07-23 01:45:00;2;2;1;2;3;3;0;0
2020-07-23 02:00:00;4;1;0;3;1;2;0;0
2020-07-23 02:15:00;1;2;1;0;0;1;0;0
2020-07-23 02:30:00;3;2;0;3;1;2;0;0
2020-07-23 02:45:00;2;0;0;0;0;0;0;1
2020-07-23 03:00:00;3;2;1;3;3;2;0;1
2020-07-23 03:15:00;1;3;2;3;4;1;0;0
2020-07-23 03:30:00;3;3;1;3;1;0;0;1
2020-07-23 03:45:00;3;0;0;0;0;1;0;2
2020-07-23 04:00:00;3;1;0;1;0;1;0;0
2020-07-23 04:15:00;4;1;3;3;2;2;0;1
2020-07-23 04:30:00;3;9;2;1;1;1;0;3
2020-07-23 04:45:00;5;10;6;1;4;4;0;4
2020-07-23 05:00:00;9;10;18;7;7;13;0;4
2020-07-23 05:15:00;20;33;54;1;3;17;0;15
2020-07-23 05:30:00;21;37;71;15;16;28;0;16
2020-07-23 05:45:00;40;27;58;40;18;17;0;25
2020-07-23 06:00:00;27;20;38;44;33;9;0;9
2020-07-23 06:15:00;31;30;60;28;20;20;0;31
2020-07-23 06:30:00;43;54;68;23;22;26;0;28
2020-07-23 06:45:00;56;49;76;17;22;22;0;36
2020-07-23 07:00:00;59;44;65;24;21;29;0;34
2020-07-23 07:15:00;71;64;68;30;41;26;0;39
2020-07-23 07:30:00;101;76;76;23;65;30;0;45
2020-07-23 07:45:00;85;53;72;27;51;55;0;68
2020-07-23 08:00:00;78;55;71;25;29;42;0;49
2020-07-23 08:15:00;61;52;66;29;59;32;0;43
2020-07-23 08:30:00;64;31;44;20;32;31;0;38
2020-07-23 08:45:00;60;54;43;30;29;35;0;49
2020-07-23 09:00:00;44;43;25;23;31;30;0;31
2020-07-23 09:15:00;48;35;19;24;39;23;0;34
2020-07-23 09:30:00;65;40;22;30;30;27;0;35
2020-07-23 09:45:00;66;46;33;24;49;35;0;31
2020-07-23 10:00:00;53;35;21;28;37;36;0;40
2020-07-23 10:15:00;66;46;24;28;38;24;0;36
2020-07-23 10:30:00;60;42;20;30;36;34;0;33
2020-07-23 10:45:00;66;48;38;35;38;37;0;52
2020-07-23 11:00:00;74;46;26;35;31;38;0;41
2020-07-23 11:15:00;64;47;25;37;31;36;0;51
2020-07-23 11:30:00;55;45;26;29;33;28;0;46
2020-07-23 11:45:00;58;44;26;32;41;34;0;51
2020-07-23 12:00:00;54;40;34;32;31;43;0;56
2020-07-23 12:15:00;54;39;22;34;65;35;0;43
