DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-07-09 00:00:00;5;4;3;2;1;1;0;5
2020-07-09 00:15:00;5;5;3;4;4;8;0;4
2020-07-09 00:30:00;3;0;2;4;2;3;0;1
2020-07-09 00:45:00;2;2;1;1;1;5;0;1
2020-07-09 01:00:00;1;2;3;1;3;3;0;0
2020-07-09 01:15:00;0;1;0;2;1;0;0;3
2020-07-09 01:30:00;6;2;0;1;2;2;0;1
2020-07-09 01:45:00;3;3;0;0;1;0;0;0
2020-07-09 02:00:00;1;1;2;0;0;2;0;2
2020-07-09 02:15:00;2;1;0;0;0;0;0;2
2020-07-09 02:30:00;2;0;0;2;1;1;0;2
2020-07-09 02:45:00;1;0;0;3;2;0;0;0
2020-07-09 03:00:00;0;1;1;3;0;2;0;0
2020-07-09 03:15:00;4;2;0;2;3;0;0;0
2020-07-09 03:30:00;1;0;0;1;2;1;0;1
2020-07-09 03:45:00;1;0;0;0;0;0;0;1
2020-07-09 04:00:00;4;3;0;1;1;0;0;2
2020-07-09 04:15:00;2;2;2;2;2;0;0;1
2020-07-09 04:30:00;1;3;3;1;0;4;0;4
2020-07-09 04:45:00;3;5;4;0;0;1;0;0
2020-07-09 05:00:00;8;11;19;9;9;9;0;2
2020-07-09 05:15:00;13;31;73;4;4;16;0;8
2020-07-09 05:30:00;27;37;74;14;11;29;0;17
2020-07-09 05:45:00;32;33;41;27;19;18;0;18
2020-07-09 06:00:00;27;17;32;46;77;14;0;13
2020-07-09 06:15:00;26;39;53;22;18;27;0;27
2020-07-09 06:30:00;52;51;86;26;17;37;0;30
2020-07-09 06:45:00;45;44;66;19;27;20;0;29
2020-07-09 07:00:00;64;53;64;23;20;24;0;37
2020-07-09 07:15:00;74;61;86;34;46;37;0;33
2020-07-09 07:30:00;107;70;77;38;53;52;0;59
2020-07-09 07:45:00;89;83;88;30;46;47;0;61
2020-07-09 08:00:00;59;51;61;19;34;36;0;42
2020-07-09 08:15:00;54;56;59;35;55;40;0;47
2020-07-09 08:30:00;48;57;41;26;72;29;0;34
2020-07-09 08:45:00;65;48;48;29;37;33;0;34
2020-07-09 09:00:00;38;42;36;29;39;28;0;34
2020-07-09 09:15:00;52;42;32;28;45;20;0;30
2020-07-09 09:30:00;57;43;31;30;28;26;0;38
2020-07-09 09:45:00;48;40;29;33;48;34;0;40
2020-07-09 10:00:00;55;29;28;32;32;28;0;35
2020-07-09 10:15:00;47;44;20;25;50;33;0;33
2020-07-09 10:30:00;57;36;78;25;31;40;0;38
2020-07-09 10:45:00;57;39;26;27;26;31;0;52
2020-07-09 11:00:00;59;42;20;34;29;30;0;42
2020-07-09 11:15:00;54;45;29;33;113;31;0;41
2020-07-09 11:30:00;59;48;33;36;41;35;0;39
2020-07-09 11:45:00;55;47;29;34;41;25;0;45
2020-07-09 12:00:00;44;43;34;26;40;29;0;51
2020-07-09 12:15:00;58;35;24;33;40;33;0;37
2020-07-09 12:30:00;51;40;30;26;60;47;0;45
2020-07-09 12:45:00;55;28;38;35;28;35;0;56
2020-07-09 13:00:00;66;64;38;41;37;43;0;47
2020-07-09 13:15:00;54;47;42;58;29;44;0;33
2020-07-09 13:30:00;52;52;68;35;28;44;0;53
2020-07-09 13:45:00;60;64;58;36;55;45;0;52
2020-07-09 14:00:00;60;63;33;46;40;37;0;58
2020-07-09 14:15:00;67;51;25;83;61;38;0;62
2020-07-09 14:30:00;55;50;33;66;61;22;0;65
2020-07-09 14:45:00;63;47;27;48;51;32;0;48
2020-07-09 15:00:00;46;42;27;61;43;43;0;63
2020-07-09 15:15:00;67;52;22;48;50;33;0;67
2020-07-09 15:30:00;61;53;18;50;85;46;0;49
2020-07-09 15:45:00;73;51;28;66;52;41;0;61
2020-07-09 16:00:00;59;65;22;57;45;46;0;57
2020-07-09 16:15:00;63;65;23;66;61;41;0;62
2020-07-09 16:30:00;68;49;26;64;43;32;0;48
2020-07-09 16:45:00;77;57;24;53;59;39;0;59
2020-07-09 17:00:00;79;57;34;53;41;37;0;61
2020-07-09 17:15:00;77;56;27;49;64;34;0;68
2020-07-09 17:30:00;67;37;32;56;51;39;0;67
2020-07-09 17:45:00;47;46;18;57;44;38;0;47
2020-07-09 18:00:00;59;47;25;50;39;40;0;41
2020-07-09 18:15:00;53;35;42;52;36;43;0;50
2020-07-09 18:30:00;57;43;28;42;45;32;0;43
2020-07-09 18:45:00;56;33;28;39;65;29;0;39
2020-07-09 19:00:00;45;34;21;39;27;31;0;39
2020-07-09 19:15:00;45;24;32;43;106;29;0;31
2020-07-09 19:30:00;34;19;22;28;24;27;0;27
2020-07-09 19:45:00;29;28;24;21;22;19;0;15
2020-07-09 20:00:00;43;26;28;22;27;17;0;32
2020-07-09 20:15:00;30;26;23;18;17;24;0;29
2020-07-09 20:30:00;31;20;21;17;15;23;0;15
2020-07-09 20:45:00;34;20;17;19;11;20;0;23
2020-07-09 21:00:00;35;24;46;14;37;31;0;19
2020-07-09 21:15:00;34;16;33;16;11;24;0;23
2020-07-09 21:30:00;25;18;24;14;13;16;0;10
2020-07-09 21:45:00;22;18;21;58;32;18;0;15
2020-07-09 22:00:00;22;21;12;57;44;12;0;12
2020-07-09 22:15:00;25;22;16;35;34;9;0;9
2020-07-09 22:30:00;19;9;18;17;13;16;0;10
2020-07-09 22:45:00;19;14;12;15;16;16;0;7
