DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-02-21 00:00:00;15;11;1;0;0;9;7;6;10;5;0;0
2020-02-21 00:15:00;15;10;1;2;3;8;8;4;12;2;0;0
2020-02-21 00:30:00;10;4;0;0;0;13;7;5;13;4;0;0
2020-02-21 00:45:00;11;3;0;0;0;9;8;5;9;5;0;0
2020-02-21 01:00:00;9;4;2;1;2;12;13;4;11;3;0;0
2020-02-21 01:15:00;10;3;0;1;1;7;15;8;11;5;0;0
2020-02-21 01:30:00;6;8;1;1;1;5;5;3;6;3;0;0
2020-02-21 01:45:00;6;5;2;1;2;8;10;4;4;3;0;0
2020-02-21 02:00:00;9;5;2;1;1;4;8;6;4;5;0;0
2020-02-21 02:15:00;9;9;0;1;2;8;6;1;9;4;0;0
2020-02-21 02:30:00;10;9;4;2;5;8;7;5;11;5;0;0
2020-02-21 02:45:00;2;4;1;1;1;8;9;7;5;5;0;0
2020-02-21 03:00:00;13;12;0;0;2;8;7;6;9;4;0;0
2020-02-21 03:15:00;10;3;1;1;2;1;3;3;5;4;0;0
2020-02-21 03:30:00;8;5;0;0;0;6;8;7;6;12;0;0
2020-02-21 03:45:00;2;4;0;1;1;6;5;3;10;5;0;0
2020-02-21 04:00:00;6;7;0;1;4;8;5;2;6;4;0;0
2020-02-21 04:15:00;7;6;0;1;1;12;9;6;5;4;0;0
2020-02-21 04:30:00;13;8;1;0;1;11;13;5;5;4;0;0
2020-02-21 04:45:00;16;14;0;2;1;10;9;6;6;6;0;0
2020-02-21 05:00:00;22;13;0;3;4;30;25;5;12;3;0;0
2020-02-21 05:15:00;47;31;1;17;20;39;38;11;31;8;0;0
2020-02-21 05:30:00;59;35;5;8;13;48;40;15;47;8;4;1
2020-02-21 05:45:00;39;18;5;7;10;63;68;26;30;7;2;2
2020-02-21 06:00:00;53;33;4;5;10;59;61;38;35;10;1;0
2020-02-21 06:15:00;61;21;0;6;10;93;90;47;38;31;3;12
2020-02-21 06:30:00;58;26;3;10;10;114;111;48;51;14;3;3
2020-02-21 06:45:00;61;32;4;10;13;124;126;71;76;19;0;0
2020-02-21 07:00:00;71;34;1;20;19;139;115;70;62;27;5;79
2020-02-21 07:15:00;68;34;4;26;30;181;153;105;59;31;3;13
2020-02-21 07:30:00;81;55;8;21;24;128;109;86;78;23;2;2
2020-02-21 07:45:00;82;53;9;23;26;128;97;88;78;27;3;3
2020-02-21 08:00:00;80;44;5;22;21;100;76;75;67;28;7;10
2020-02-21 08:15:00;66;37;8;12;16;100;85;76;75;18;6;50
2020-02-21 08:30:00;61;38;7;15;15;101;92;64;63;19;8;20
2020-02-21 08:45:00;57;34;6;11;16;91;90;51;77;19;9;5
2020-02-21 09:00:00;72;38;7;9;12;76;72;58;52;21;5;1
2020-02-21 09:15:00;55;31;3;6;8;73;93;55;55;14;2;3
2020-02-21 09:30:00;64;28;2;8;11;91;113;68;56;23;1;7
2020-02-21 09:45:00;60;39;10;15;14;125;126;103;69;24;6;2
2020-02-21 10:00:00;55;36;9;15;19;104;101;112;61;15;3;4
2020-02-21 10:15:00;63;39;6;14;19;124;102;113;76;16;4;6
2020-02-21 10:30:00;69;40;12;11;15;146;112;107;68;20;5;17
2020-02-21 10:45:00;79;53;9;15;17;109;99;101;64;13;3;52
2020-02-21 11:00:00;63;38;5;23;23;94;103;90;47;21;3;12
2020-02-21 11:15:00;77;50;8;10;13;107;93;84;69;20;3;17
2020-02-21 11:30:00;101;59;9;12;19;81;67;65;60;20;0;11
2020-02-21 11:45:00;72;47;6;11;19;66;70;45;76;21;5;3
2020-02-21 12:00:00;104;65;8;21;24;78;74;48;90;20;5;9
2020-02-21 12:15:00;106;71;3;10;15;66;63;46;91;24;6;19
2020-02-21 12:30:00;116;70;5;21;24;107;70;69;86;17;4;27
2020-02-21 12:45:00;114;70;3;8;12;82;75;66;88;19;6;15
2020-02-21 13:00:00;109;87;12;19;28;77;79;43;133;22;5;13
2020-02-21 13:15:00;142;114;5;20;25;91;89;63;125;18;3;10
2020-02-21 13:30:00;129;114;8;14;27;102;83;67;127;43;10;48
2020-02-21 13:45:00;88;81;12;14;16;101;83;72;75;15;3;5
2020-02-21 14:00:00;116;85;8;17;20;100;77;64;119;17;2;7
