DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-11-30 00:00:00;4;3;3;5;4;0;0;0;0;0;0;0;0
2020-11-30 00:15:00;0;2;5;10;6;0;0;0;0;0;0;0;0
2020-11-30 00:30:00;2;2;2;5;6;0;0;0;0;0;0;0;0
2020-11-30 00:45:00;1;0;2;5;2;1;0;0;0;0;0;0;0
2020-11-30 01:00:00;0;0;8;6;2;0;0;0;0;0;0;0;0
2020-11-30 01:15:00;2;3;2;3;3;0;0;0;0;0;0;0;0
2020-11-30 01:30:00;0;2;6;4;3;0;0;0;0;0;0;0;0
2020-11-30 01:45:00;0;0;1;4;1;0;0;0;0;0;0;0;0
2020-11-30 02:00:00;1;0;5;5;1;0;0;0;0;0;0;0;0
2020-11-30 02:15:00;0;1;2;4;3;0;0;0;0;0;0;0;0
2020-11-30 02:30:00;3;1;1;5;3;0;0;0;0;0;0;0;0
2020-11-30 02:45:00;1;3;1;5;2;0;0;0;0;0;0;0;0
2020-11-30 03:00:00;1;3;1;1;0;0;0;0;0;0;0;0;0
2020-11-30 03:15:00;2;2;3;2;3;0;0;0;0;0;0;0;0
2020-11-30 03:30:00;0;2;0;5;2;0;0;0;0;0;0;0;0
2020-11-30 03:45:00;0;6;2;5;3;1;0;0;0;0;0;0;0
2020-11-30 04:00:00;1;3;2;4;2;0;0;0;0;0;0;0;0
2020-11-30 04:15:00;5;8;2;3;4;0;0;0;0;0;0;0;0
2020-11-30 04:30:00;1;7;2;16;9;3;0;0;0;0;0;0;0
2020-11-30 04:45:00;5;16;5;29;21;0;0;0;0;0;0;0;0
2020-11-30 05:00:00;10;19;6;56;55;1;0;0;0;0;0;0;0
2020-11-30 05:15:00;5;22;5;95;109;1;0;0;0;0;0;0;0
2020-11-30 05:30:00;9;22;12;84;92;1;0;0;0;0;0;0;0
2020-11-30 05:45:00;12;27;20;72;73;2;0;0;3;0;0;0;0
2020-11-30 06:00:00;11;31;15;64;59;2;0;0;1;0;0;22;0
2020-11-30 06:15:00;22;35;23;75;62;5;0;0;0;1;0;0;0
2020-11-30 06:30:00;17;51;33;92;117;4;0;0;2;0;0;0;0
2020-11-30 06:45:00;27;53;34;93;94;5;0;0;35;0;0;0;0
2020-11-30 07:00:00;19;54;28;88;97;6;0;1;0;0;0;0;0
2020-11-30 07:15:00;39;65;48;109;120;9;0;1;0;0;0;0;0
2020-11-30 07:30:00;41;86;68;119;125;20;0;1;4;0;0;0;0
2020-11-30 07:45:00;51;85;69;138;138;25;0;4;1;0;0;0;0
2020-11-30 08:00:00;58;93;42;115;122;24;0;3;5;0;0;0;0
2020-11-30 08:15:00;52;75;36;110;114;38;0;4;3;0;1;1;0
2020-11-30 08:30:00;37;62;40;109;98;27;0;1;3;0;0;0;0
2020-11-30 08:45:00;32;69;41;94;86;15;0;5;0;0;0;2;0
2020-11-30 09:00:00;47;52;39;84;78;13;0;0;5;0;0;7;0
2020-11-30 09:15:00;34;63;31;81;65;28;0;2;2;1;0;1;0
2020-11-30 09:30:00;42;60;34;89;82;16;0;0;3;0;0;1;0
2020-11-30 09:45:00;48;72;43;97;89;14;0;1;2;7;0;0;0
2020-11-30 10:00:00;56;75;52;99;74;16;0;0;2;3;0;0;0
2020-11-30 10:15:00;54;62;52;103;77;26;0;3;1;0;0;0;0
2020-11-30 10:30:00;41;65;43;82;82;16;0;2;2;0;3;0;0
2020-11-30 10:45:00;51;78;40;97;88;30;0;4;0;0;0;0;0
2020-11-30 11:00:00;53;66;41;119;99;32;0;0;4;0;0;0;0
2020-11-30 11:15:00;54;83;49;97;84;34;0;1;0;0;0;0;0
2020-11-30 11:30:00;49;70;42;91;88;31;0;0;0;0;0;0;0
2020-11-30 11:45:00;58;86;51;114;93;26;0;0;0;0;0;0;0
2020-11-30 12:00:00;44;87;46;105;78;27;0;3;12;0;2;0;0
2020-11-30 12:15:00;44;80;38;102;102;25;0;1;9;1;0;0;0
2020-11-30 12:30:00;52;79;42;85;90;24;0;0;12;0;0;0;0
2020-11-30 12:45:00;49;77;44;99;90;35;0;4;11;4;0;0;0
2020-11-30 13:00:00;42;104;41;106;105;33;0;2;9;0;0;0;0
2020-11-30 13:15:00;43;92;38;104;123;25;0;0;15;4;0;0;0
2020-11-30 13:30:00;50;76;43;129;143;19;0;1;34;0;0;0;0
2020-11-30 13:45:00;57;93;48;112;130;14;0;1;12;0;0;0;0
2020-11-30 14:00:00;49;103;52;102;103;29;0;3;4;0;0;0;0
2020-11-30 14:15:00;66;122;63;93;89;23;0;1;42;0;3;0;0
2020-11-30 14:30:00;84;124;73;112;101;31;0;2;24;0;0;3;0
2020-11-30 14:45:00;85;144;63;112;112;26;0;0;16;1;0;0;1
2020-11-30 15:00:00;78;148;57;124;119;25;0;1;8;0;3;2;0
2020-11-30 15:15:00;86;133;56;115;111;29;0;0;15;0;0;5;0
2020-11-30 15:30:00;92;125;73;144;116;38;0;3;8;0;0;0;1
2020-11-30 15:45:00;78;107;55;112;104;43;0;4;10;0;0;0;2
2020-11-30 16:00:00;74;113;58;132;120;58;0;1;18;2;0;0;0
2020-11-30 16:15:00;78;122;53;119;130;37;0;0;14;0;0;1;2
2020-11-30 16:30:00;85;123;59;113;88;35;0;0;8;2;0;3;0
2020-11-30 16:45:00;81;121;61;125;117;43;0;1;2;0;1;0;0
2020-11-30 17:00:00;74;123;37;117;108;39;0;3;4;0;0;0;0
2020-11-30 17:15:00;71;104;50;113;91;40;0;1;2;0;0;8;0
2020-11-30 17:30:00;69;97;53;105;94;32;0;1;1;0;0;4;0
2020-11-30 17:45:00;50;87;41;92;94;27;0;0;6;3;2;1;0
2020-11-30 18:00:00;50;86;47;90;76;30;0;1;3;0;0;2;0
2020-11-30 18:15:00;41;66;34;90;79;14;0;0;4;0;0;0;0
2020-11-30 18:30:00;56;94;23;79;63;15;0;0;0;0;0;0;0
2020-11-30 18:45:00;37;70;39;85;57;20;0;0;5;24;0;0;0
2020-11-30 19:00:00;31;49;35;73;57;12;0;0;0;0;0;0;0
2020-11-30 19:15:00;27;41;26;60;46;15;0;0;8;0;0;0;0
2020-11-30 19:30:00;24;35;24;61;46;11;0;0;5;0;0;0;0
2020-11-30 19:45:00;25;28;24;54;34;7;0;0;2;0;2;0;0
2020-11-30 20:00:00;18;25;23;51;42;6;0;0;2;0;0;0;0
2020-11-30 20:15:00;17;27;26;53;26;5;0;0;1;0;0;0;0
2020-11-30 20:30:00;15;37;23;48;39;4;0;0;17;0;0;0;0
2020-11-30 20:45:00;12;27;13;50;43;3;0;0;0;0;0;0;0
2020-11-30 21:00:00;16;23;15;73;70;5;0;0;26;0;0;0;0
2020-11-30 21:15:00;7;14;12;55;53;4;0;1;5;0;0;0;2
2020-11-30 21:30:00;17;36;12;48;36;2;0;0;4;0;0;0;0
2020-11-30 21:45:00;31;68;11;21;20;0;0;0;0;0;0;0;0
2020-11-30 22:00:00;29;75;18;25;15;7;0;0;1;0;0;0;0
2020-11-30 22:15:00;24;51;15;27;26;4;0;0;0;0;0;0;0
2020-11-30 22:30:00;13;17;8;18;13;4;0;0;0;0;0;0;0
2020-11-30 22:45:00;4;6;5;22;15;2;0;0;0;0;0;0;0
2020-11-30 23:00:00;4;9;5;15;9;1;0;0;0;0;0;0;0
2020-11-30 23:15:00;3;12;10;17;9;0;0;0;0;0;0;0;0
2020-11-30 23:30:00;5;12;10;13;9;0;0;1;0;0;0;0;0
2020-11-30 23:45:00;ERROR:;ORA-12541:;TNS:no;listener;SP2-0640:;Not;connected
