DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-07-09 00:00:00;5;7;6;1;5;3;0
2020-07-09 00:15:00;3;4;1;3;9;3;0
2020-07-09 00:30:00;4;6;5;4;3;3;0
2020-07-09 00:45:00;6;4;2;3;4;3;0
2020-07-09 01:00:00;4;6;3;2;3;1;0
2020-07-09 01:15:00;5;5;2;1;6;4;0
2020-07-09 01:30:00;1;0;0;1;5;1;0
2020-07-09 01:45:00;2;4;3;1;5;3;0
2020-07-09 02:00:00;3;2;1;0;9;3;0
2020-07-09 02:15:00;2;3;5;3;9;6;0
2020-07-09 02:30:00;1;1;0;1;8;4;0
2020-07-09 02:45:00;4;5;5;2;4;2;0
2020-07-09 03:00:00;3;3;3;2;4;4;0
2020-07-09 03:15:00;7;9;9;2;2;4;0
2020-07-09 03:30:00;0;0;0;5;5;3;0
2020-07-09 03:45:00;4;7;5;6;9;3;0
2020-07-09 04:00:00;6;7;6;2;4;3;0
2020-07-09 04:15:00;13;6;4;4;9;4;0
2020-07-09 04:30:00;6;5;3;3;10;7;0
2020-07-09 04:45:00;25;23;13;5;13;11;0
2020-07-09 05:00:00;21;13;6;10;16;9;0
2020-07-09 05:15:00;33;19;12;7;27;23;0
2020-07-09 05:30:00;44;19;14;15;46;13;0
2020-07-09 05:45:00;52;35;27;13;62;21;0
2020-07-09 06:00:00;42;26;22;10;60;30;0
2020-07-09 06:15:00;76;49;36;23;65;38;0
2020-07-09 06:30:00;65;37;32;22;77;29;0
2020-07-09 06:45:00;102;53;50;34;100;47;2
2020-07-09 07:00:00;105;56;51;28;83;40;1
2020-07-09 07:15:00;78;56;56;32;81;43;0
2020-07-09 07:30:00;84;64;53;37;77;26;2
2020-07-09 07:45:00;100;54;55;46;90;36;0
2020-07-09 08:00:00;74;48;49;31;75;31;1
2020-07-09 08:15:00;84;60;51;38;81;30;1
2020-07-09 08:30:00;64;54;53;34;62;42;0
2020-07-09 08:45:00;62;37;30;35;82;51;0
2020-07-09 09:00:00;90;44;45;36;78;39;0
2020-07-09 09:15:00;74;53;48;31;85;47;1
2020-07-09 09:30:00;74;48;44;38;64;52;0
2020-07-09 09:45:00;90;58;55;41;54;38;2
2020-07-09 10:00:00;71;43;42;29;77;50;2
2020-07-09 10:15:00;78;47;39;42;93;38;2
2020-07-09 10:30:00;71;41;34;38;81;44;0
2020-07-09 10:45:00;74;48;47;38;74;57;2
2020-07-09 11:00:00;70;50;43;50;83;43;2
2020-07-09 11:15:00;76;50;48;49;90;61;2
2020-07-09 11:30:00;96;68;54;42;106;81;4
2020-07-09 11:45:00;79;61;45;69;92;50;4
2020-07-09 12:00:00;83;67;50;59;83;57;4
2020-07-09 12:15:00;76;62;52;27;98;55;0
2020-07-09 12:30:00;90;53;36;39;91;59;3
2020-07-09 12:45:00;75;46;41;31;116;55;4
2020-07-09 13:00:00;73;47;41;47;93;60;4
2020-07-09 13:15:00;82;50;45;28;85;33;2
2020-07-09 13:30:00;81;52;41;32;99;52;3
2020-07-09 13:45:00;72;46;38;35;93;57;2
2020-07-09 14:00:00;99;47;37;37;104;50;6
2020-07-09 14:15:00;82;64;53;39;92;53;0
2020-07-09 14:30:00;76;53;49;35;95;62;2
2020-07-09 14:45:00;79;56;45;42;85;49;1
2020-07-09 15:00:00;84;51;49;49;107;61;3
2020-07-09 15:15:00;110;66;53;44;99;51;0
2020-07-09 15:30:00;77;42;38;43;90;40;0
2020-07-09 15:45:00;84;55;52;46;114;70;2
2020-07-09 16:00:00;83;54;44;49;115;60;1
2020-07-09 16:15:00;98;51;52;61;120;59;3
2020-07-09 16:30:00;99;63;58;58;112;52;5
2020-07-09 16:45:00;108;60;55;49;104;58;1
2020-07-09 17:00:00;86;70;66;72;106;65;2
2020-07-09 17:15:00;78;58;44;40;93;48;0
2020-07-09 17:30:00;85;46;45;33;98;51;3
2020-07-09 17:45:00;62;44;39;23;83;50;0
2020-07-09 18:00:00;72;43;36;24;83;51;4
2020-07-09 18:15:00;60;39;30;63;80;38;0
2020-07-09 18:30:00;46;28;23;15;52;31;1
2020-07-09 18:45:00;50;36;29;20;59;28;0
2020-07-09 19:00:00;53;37;29;16;45;18;2
2020-07-09 19:15:00;42;33;22;13;51;21;1
2020-07-09 19:30:00;39;20;17;18;40;14;0
2020-07-09 19:45:00;43;26;20;11;46;23;1
2020-07-09 20:00:00;41;25;16;7;47;21;0
2020-07-09 20:15:00;21;12;9;10;43;14;3
2020-07-09 20:30:00;29;22;11;8;20;5;0
2020-07-09 20:45:00;34;27;17;7;42;11;0
2020-07-09 21:00:00;31;19;16;7;29;8;0
2020-07-09 21:15:00;32;21;14;4;42;9;0
2020-07-09 21:30:00;18;9;3;2;27;10;0
2020-07-09 21:45:00;18;14;5;6;24;10;0
2020-07-09 22:00:00;21;12;8;0;36;15;0
2020-07-09 22:15:00;13;11;8;10;48;20;0
2020-07-09 22:30:00;13;12;7;4;16;9;0
2020-07-09 22:45:00;13;11;4;3;21;6;0
2020-07-09 23:00:00;11;7;3;3;11;6;0
2020-07-09 23:15:00;11;7;4;5;13;7;0
2020-07-09 23:30:00;9;3;2;0;14;9;0
2020-07-09 23:45:00;6;4;2;1;6;3;0
