DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-05-05 00:00:00;5;2;2;0;0;2;4;3;2;4;0;0;0;0;0;0;0
2020-05-05 00:15:00;3;1;2;4;0;2;2;2;0;5;0;0;0;0;0;0;0
2020-05-05 00:30:00;6;2;2;3;0;3;5;0;2;4;0;0;0;0;0;0;0
2020-05-05 00:45:00;5;2;3;2;1;3;5;2;2;0;0;0;0;0;0;0;0
2020-05-05 01:00:00;6;1;2;4;0;0;0;1;1;2;0;0;0;0;0;1;0
2020-05-05 01:15:00;2;0;1;0;0;1;1;0;1;2;0;0;0;0;0;0;0
2020-05-05 01:30:00;2;3;0;0;2;1;2;4;3;3;0;0;0;0;0;0;0
2020-05-05 01:45:00;0;0;1;0;1;3;1;0;1;0;0;0;0;0;0;0;0
2020-05-05 02:00:00;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-05 02:15:00;3;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0
2020-05-05 02:30:00;1;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0
2020-05-05 02:45:00;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0
2020-05-05 03:00:00;1;1;0;1;1;0;1;3;0;2;0;0;0;0;0;0;0
2020-05-05 03:15:00;3;0;1;2;0;0;2;0;2;2;0;0;0;0;0;0;0
2020-05-05 03:30:00;2;0;1;0;0;2;2;4;1;2;0;0;0;0;0;0;0
2020-05-05 03:45:00;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0
2020-05-05 04:00:00;0;3;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
2020-05-05 04:15:00;1;0;1;2;2;2;4;4;1;2;0;0;0;0;0;0;0
2020-05-05 04:30:00;3;2;2;0;0;1;1;0;2;3;0;0;0;0;0;0;0
2020-05-05 04:45:00;6;3;5;2;0;3;6;1;6;6;0;0;0;0;0;0;0
2020-05-05 05:00:00;14;8;7;4;0;2;3;3;8;7;0;0;0;0;0;0;0
2020-05-05 05:15:00;23;5;15;22;1;3;5;13;17;4;0;0;0;0;0;0;0
2020-05-05 05:30:00;34;2;26;26;3;3;14;11;23;16;0;0;0;0;0;0;0
2020-05-05 05:45:00;45;12;25;39;3;4;11;15;14;11;0;0;0;0;0;0;0
2020-05-05 06:00:00;37;13;20;16;1;1;11;12;20;26;0;0;0;0;0;0;0
2020-05-05 06:15:00;36;15;32;38;5;3;12;11;14;15;0;2;0;2;0;0;0
2020-05-05 06:30:00;67;7;47;50;3;2;37;22;26;29;0;0;2;0;0;0;0
2020-05-05 06:45:00;48;11;49;50;4;12;21;26;25;20;0;0;1;0;0;0;0
2020-05-05 07:00:00;39;15;37;42;6;8;12;18;22;14;0;0;0;0;0;0;0
2020-05-05 07:15:00;46;9;45;41;7;5;14;34;35;21;0;0;0;2;1;0;0
2020-05-05 07:30:00;47;23;49;61;13;11;16;31;29;17;0;0;0;0;0;0;0
2020-05-05 07:45:00;56;27;56;56;12;19;26;15;30;21;2;0;0;0;0;0;0
2020-05-05 08:00:00;38;16;26;19;28;13;20;25;24;19;0;0;2;0;0;0;0
2020-05-05 08:15:00;32;16;31;30;7;7;17;28;27;21;0;0;0;0;0;1;0
2020-05-05 08:30:00;49;53;29;29;8;15;18;17;22;14;0;0;0;0;0;0;0
2020-05-05 08:45:00;27;21;32;28;4;17;25;25;28;16;0;0;0;0;0;5;0
2020-05-05 09:00:00;9;22;21;21;7;22;47;29;28;21;0;0;0;0;0;0;0
2020-05-05 09:15:00;35;16;24;25;11;13;25;23;34;12;0;1;1;0;0;0;0
2020-05-05 09:30:00;28;16;20;24;7;14;12;24;25;23;0;0;1;0;0;1;0
2020-05-05 09:45:00;27;20;25;28;17;14;18;26;39;14;0;0;1;2;0;0;0
2020-05-05 10:00:00;29;25;19;26;14;8;21;23;27;22;0;3;0;0;0;2;0
2020-05-05 10:15:00;29;22;25;20;6;9;18;21;22;29;0;0;1;0;0;0;0
2020-05-05 10:30:00;33;31;31;26;12;18;17;20;22;18;0;0;0;0;0;0;0
2020-05-05 10:45:00;34;20;28;22;7;16;16;34;36;28;0;0;1;0;0;0;0
2020-05-05 11:00:00;32;29;20;21;6;18;29;23;26;15;0;0;1;0;3;0;0
2020-05-05 11:15:00;24;13;28;38;16;11;18;28;27;18;0;0;0;0;0;0;0
2020-05-05 11:30:00;33;15;29;24;21;13;28;32;32;28;0;0;0;0;0;8;0
2020-05-05 11:45:00;29;17;28;24;16;20;35;24;34;29;0;0;3;0;0;2;0
2020-05-05 12:00:00;32;21;20;22;13;19;20;35;32;23;2;0;0;0;0;0;0
2020-05-05 12:15:00;30;24;28;21;8;10;17;29;35;28;1;0;0;0;0;0;0
2020-05-05 12:30:00;50;24;35;37;15;12;29;17;28;22;0;1;0;1;0;0;0
2020-05-05 12:45:00;46;32;32;31;5;9;16;43;34;34;0;0;2;0;0;0;0
2020-05-05 13:00:00;43;26;26;31;14;5;26;28;26;34;0;0;0;1;3;0;0
2020-05-05 13:15:00;51;24;45;36;11;10;25;24;24;24;0;1;0;0;2;0;0
2020-05-05 13:30:00;52;25;26;35;13;12;25;30;32;33;0;0;1;0;0;0;0
2020-05-05 13:45:00;71;28;40;47;16;10;23;42;31;29;1;0;0;0;5;0;0
2020-05-05 14:00:00;61;31;34;40;10;16;27;41;40;46;0;0;0;0;0;0;0
2020-05-05 14:15:00;34;35;37;52;9;13;20;49;58;39;0;0;0;0;0;0;0
2020-05-05 14:30:00;33;24;26;26;11;19;19;46;52;50;0;0;0;0;0;0;0
2020-05-05 14:45:00;33;31;21;29;9;16;18;45;44;50;0;1;0;0;4;0;0
2020-05-05 15:00:00;35;34;21;29;18;20;26;34;36;44;0;0;0;0;5;0;0
2020-05-05 15:15:00;40;30;22;25;10;16;21;67;65;48;2;3;0;1;2;0;0
2020-05-05 15:30:00;47;44;26;24;9;11;28;38;48;39;0;0;0;1;0;0;0
2020-05-05 15:45:00;32;27;30;43;17;12;14;39;50;37;0;0;0;0;0;0;0
2020-05-05 16:00:00;37;32;37;30;9;24;21;47;45;54;0;0;0;0;0;2;0
2020-05-05 16:15:00;37;26;21;20;12;13;19;43;44;56;0;1;8;2;0;2;0
2020-05-05 16:30:00;40;28;28;21;16;21;28;50;39;25;0;0;0;0;0;0;0
2020-05-05 16:45:00;46;35;24;22;19;28;33;44;54;63;0;0;0;0;1;0;0
2020-05-05 17:00:00;41;34;22;28;14;16;22;37;44;38;0;0;0;0;0;0;0
2020-05-05 17:15:00;31;26;23;20;21;17;24;38;39;29;0;0;0;0;0;0;0
2020-05-05 17:30:00;46;37;36;29;16;21;32;32;41;40;1;0;1;0;2;0;0
2020-05-05 17:45:00;36;45;24;32;16;10;16;45;44;34;0;0;0;0;0;5;0
2020-05-05 18:00:00;43;25;20;20;16;10;24;21;29;35;0;2;1;0;1;0;0
2020-05-05 18:15:00;34;24;31;26;20;13;23;31;36;35;0;0;0;0;0;1;0
2020-05-05 18:30:00;31;28;18;11;11;10;15;24;35;27;0;0;0;0;1;0;0
2020-05-05 18:45:00;26;28;24;29;12;11;18;30;27;19;0;0;0;0;0;0;0
2020-05-05 19:00:00;36;17;14;15;11;9;20;24;25;21;1;0;2;0;0;0;0
2020-05-05 19:15:00;16;26;16;12;5;14;18;32;23;18;0;0;0;0;1;0;0
2020-05-05 19:30:00;24;13;14;18;9;6;17;32;24;26;0;0;0;0;0;21;0
2020-05-05 19:45:00;21;21;17;14;3;13;15;13;14;15;0;0;0;0;0;0;0
