DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-10-27 00:00:00;0;6;1;6;4;1;1
2020-10-27 00:15:00;0;7;6;7;4;3;3
2020-10-27 00:30:00;0;9;4;4;1;0;0
2020-10-27 00:45:00;0;6;4;3;2;0;0
2020-10-27 01:00:00;0;2;5;2;1;0;0
2020-10-27 01:15:00;0;3;2;2;1;0;0
2020-10-27 01:30:00;0;3;2;3;2;0;0
2020-10-27 01:45:00;0;1;3;5;2;0;0
2020-10-27 02:00:00;0;5;2;3;2;0;0
2020-10-27 02:15:00;0;3;1;3;2;0;0
2020-10-27 02:30:00;1;3;2;7;3;0;0
2020-10-27 02:45:00;0;3;0;3;3;0;0
2020-10-27 03:00:00;0;6;3;5;3;0;0
2020-10-27 03:15:00;0;5;1;3;4;0;0
2020-10-27 03:30:00;0;1;3;8;2;0;0
2020-10-27 03:45:00;0;2;1;6;2;0;0
2020-10-27 04:00:00;0;7;2;7;0;0;0
2020-10-27 04:15:00;0;10;2;11;6;0;0
2020-10-27 04:30:00;0;13;8;16;2;0;0
2020-10-27 04:45:00;0;21;12;15;5;0;0
2020-10-27 05:00:00;0;50;50;25;18;0;0
2020-10-27 05:15:00;1;75;72;30;29;0;0
2020-10-27 05:30:00;12;69;64;57;34;1;1
2020-10-27 05:45:00;5;49;62;55;55;0;0
2020-10-27 06:00:00;11;66;66;70;59;1;1
2020-10-27 06:15:00;3;79;79;75;76;2;2
2020-10-27 06:30:00;8;111;137;70;82;4;4
2020-10-27 06:45:00;26;101;119;92;82;2;2
2020-10-27 07:00:00;4;110;131;71;70;3;3
2020-10-27 07:15:00;9;92;99;60;64;1;1
2020-10-27 07:30:00;18;184;145;121;121;2;2
2020-10-27 07:45:00;34;189;154;125;159;3;3
2020-10-27 08:00:00;13;121;114;121;119;4;3
2020-10-27 08:15:00;6;104;115;108;100;1;2
2020-10-27 08:30:00;6;106;116;104;103;2;2
2020-10-27 08:45:00;7;89;83;109;106;1;1
2020-10-27 09:00:00;8;91;92;90;97;3;3
2020-10-27 09:15:00;11;105;105;97;91;0;0
2020-10-27 09:30:00;31;96;107;109;92;2;2
2020-10-27 09:45:00;18;108;107;129;111;1;1
2020-10-27 10:00:00;12;93;72;97;111;2;2
2020-10-27 10:15:00;7;100;98;106;98;2;2
2020-10-27 10:30:00;7;117;111;105;84;3;3
2020-10-27 10:45:00;6;102;98;107;125;0;0
2020-10-27 11:00:00;10;91;82;125;98;2;2
2020-10-27 11:15:00;22;95;85;118;106;1;1
2020-10-27 11:30:00;0;105;97;122;130;4;4
2020-10-27 11:45:00;5;99;78;103;138;2;2
2020-10-27 12:00:00;33;94;98;105;110;3;3
2020-10-27 12:15:00;6;90;81;122;137;1;1
2020-10-27 12:30:00;15;91;95;133;119;3;3
2020-10-27 12:45:00;16;97;111;129;127;0;0
2020-10-27 13:00:00;14;135;137;123;134;1;1
2020-10-27 13:15:00;22;109;121;125;139;7;7
2020-10-27 13:30:00;105;128;146;118;123;5;5
2020-10-27 13:45:00;9;99;134;129;122;1;1
2020-10-27 14:00:00;44;111;113;125;127;0;0
2020-10-27 14:15:00;1;107;93;132;160;2;2
2020-10-27 14:30:00;7;107;106;140;167;3;3
2020-10-27 14:45:00;5;115;103;148;187;1;1
2020-10-27 15:00:00;9;111;113;133;170;2;2
2020-10-27 15:15:00;22;86;99;129;145;1;1
2020-10-27 15:30:00;19;127;110;139;175;1;1
2020-10-27 15:45:00;8;101;113;173;178;2;2
2020-10-27 16:00:00;11;135;128;166;184;1;1
2020-10-27 16:15:00;8;109;96;183;198;2;2
2020-10-27 16:30:00;19;105;115;152;174;2;2
2020-10-27 16:45:00;11;116;117;157;184;3;3
2020-10-27 17:00:00;20;123;118;157;181;1;1
2020-10-27 17:15:00;32;129;101;180;197;1;1
2020-10-27 17:30:00;57;137;117;136;162;2;2
2020-10-27 17:45:00;23;96;99;158;169;2;2
2020-10-27 18:00:00;14;107;110;123;134;1;1
2020-10-27 18:15:00;19;97;78;130;124;3;2
2020-10-27 18:30:00;11;90;81;91;114;2;3
2020-10-27 18:45:00;7;72;84;98;102;0;0
2020-10-27 19:00:00;9;73;57;89;74;1;1
2020-10-27 19:15:00;12;71;66;84;81;1;1
2020-10-27 19:30:00;5;67;75;74;59;2;2
2020-10-27 19:45:00;2;59;55;67;64;1;1
2020-10-27 20:00:00;2;44;44;62;55;3;3
2020-10-27 20:15:00;1;40;43;63;44;1;1
2020-10-27 20:30:00;3;42;39;64;51;1;1
2020-10-27 20:45:00;1;55;53;57;51;1;1
2020-10-27 21:00:00;0;56;71;64;37;2;2
2020-10-27 21:15:00;1;44;51;57;41;1;1
2020-10-27 21:30:00;4;19;24;49;39;0;0
2020-10-27 21:45:00;0;28;22;68;36;0;0
2020-10-27 22:00:00;0;26;18;67;70;2;2
2020-10-27 22:15:00;0;20;21;61;58;1;1
2020-10-27 22:30:00;1;20;20;24;22;1;1
2020-10-27 22:45:00;0;10;16;34;14;0;0
2020-10-27 23:00:00;0;19;12;25;10;2;2
2020-10-27 23:15:00;0;13;9;16;11;0;0
2020-10-27 23:30:00;1;8;6;18;4;0;0
