DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-10-06 00:00:00;0;9;3;7;6;0;0
2020-10-06 00:15:00;0;8;6;11;7;3;3
2020-10-06 00:30:00;0;11;8;7;2;0;0
2020-10-06 00:45:00;0;6;6;3;7;0;0
2020-10-06 01:00:00;0;2;4;1;1;0;0
2020-10-06 01:15:00;0;2;2;2;5;0;0
2020-10-06 01:30:00;0;5;1;2;1;0;0
2020-10-06 01:45:00;0;3;1;6;1;0;0
2020-10-06 02:00:00;0;3;2;7;0;0;0
2020-10-06 02:15:00;0;2;2;5;6;0;0
2020-10-06 02:30:00;0;2;3;2;3;0;0
2020-10-06 02:45:00;0;3;3;2;4;0;0
2020-10-06 03:00:00;0;3;2;4;1;0;0
2020-10-06 03:15:00;0;5;1;7;1;0;0
2020-10-06 03:30:00;0;3;0;7;3;0;0
2020-10-06 03:45:00;0;9;3;3;4;0;0
2020-10-06 04:00:00;0;6;7;8;2;0;0
2020-10-06 04:15:00;0;12;4;10;5;0;0
2020-10-06 04:30:00;0;16;7;15;6;0;0
2020-10-06 04:45:00;0;24;23;20;10;0;0
2020-10-06 05:00:00;0;59;51;38;15;0;0
2020-10-06 05:15:00;1;80;91;35;17;0;0
2020-10-06 05:30:00;19;76;77;39;33;2;2
2020-10-06 05:45:00;14;62;82;46;44;2;2
2020-10-06 06:00:00;8;74;68;68;72;5;5
2020-10-06 06:15:00;5;75;101;58;54;3;2
2020-10-06 06:30:00;2;107;114;64;55;8;9
2020-10-06 06:45:00;16;98;119;72;68;2;2
2020-10-06 07:00:00;12;130;144;59;57;6;5
2020-10-06 07:15:00;13;167;165;81;87;6;7
2020-10-06 07:30:00;30;186;165;89;102;5;5
2020-10-06 07:45:00;16;184;141;104;122;5;5
2020-10-06 08:00:00;9;120;148;102;75;3;4
2020-10-06 08:15:00;15;124;138;106;100;5;5
2020-10-06 08:30:00;6;126;120;98;81;4;3
2020-10-06 08:45:00;9;86;82;115;118;3;4
2020-10-06 09:00:00;3;104;102;93;80;4;4
2020-10-06 09:15:00;1;80;85;95;79;2;2
2020-10-06 09:30:00;14;99;96;99;93;6;6
2020-10-06 09:45:00;10;106;95;115;88;2;2
2020-10-06 10:00:00;5;94;92;88;74;3;3
2020-10-06 10:15:00;19;87;102;114;92;4;4
2020-10-06 10:30:00;9;98;76;101;98;5;5
2020-10-06 10:45:00;3;91;80;111;95;2;2
2020-10-06 11:00:00;5;79;100;105;99;4;4
2020-10-06 11:15:00;13;110;92;118;100;2;2
2020-10-06 11:30:00;0;101;100;124;107;6;6
2020-10-06 11:45:00;10;123;86;112;100;5;5
2020-10-06 12:00:00;9;113;84;124;104;3;3
2020-10-06 12:15:00;20;94;97;95;104;2;2
2020-10-06 12:30:00;6;95;100;108;100;4;4
2020-10-06 12:45:00;24;94;93;115;107;5;5
2020-10-06 13:00:00;22;116;129;117;97;2;2
2020-10-06 13:15:00;6;100;102;94;115;11;11
2020-10-06 13:30:00;13;94;98;130;108;4;4
2020-10-06 13:45:00;8;116;113;119;116;3;3
2020-10-06 14:00:00;17;109;105;129;127;3;3
2020-10-06 14:15:00;84;92;88;129;136;3;3
2020-10-06 14:30:00;9;118;117;140;138;4;4
2020-10-06 14:45:00;14;131;119;139;131;4;4
2020-10-06 15:00:00;6;99;90;141;143;3;3
2020-10-06 15:15:00;6;107;108;127;129;4;4
2020-10-06 15:30:00;8;95;91;128;133;4;4
2020-10-06 15:45:00;22;103;106;128;156;5;5
2020-10-06 16:00:00;40;121;99;141;158;2;2
2020-10-06 16:15:00;18;111;85;157;187;5;5
2020-10-06 16:30:00;14;106;96;137;145;3;3
2020-10-06 16:45:00;16;109;89;158;163;6;6
2020-10-06 17:00:00;6;122;101;145;161;5;5
2020-10-06 17:15:00;32;91;101;140;165;2;2
2020-10-06 17:30:00;15;112;112;129;157;5;5
2020-10-06 17:45:00;19;117;94;143;155;4;4
2020-10-06 18:00:00;14;116;102;124;150;3;3
2020-10-06 18:15:00;9;88;85;136;119;4;4
2020-10-06 18:30:00;7;109;86;124;110;4;4
2020-10-06 18:45:00;20;111;110;89;91;4;4
2020-10-06 19:00:00;26;78;82;100;99;2;2
2020-10-06 19:15:00;2;77;79;93;81;5;5
2020-10-06 19:30:00;5;68;76;83;66;4;4
2020-10-06 19:45:00;3;69;61;79;64;2;2
2020-10-06 20:00:00;0;53;53;74;68;3;3
2020-10-06 20:15:00;1;55;58;84;72;2;2
2020-10-06 20:30:00;6;66;56;68;58;3;3
2020-10-06 20:45:00;2;51;51;69;41;1;1
2020-10-06 21:00:00;1;81;68;61;44;3;3
2020-10-06 21:15:00;4;61;63;60;45;1;1
2020-10-06 21:30:00;9;40;27;47;25;1;1
2020-10-06 21:45:00;14;26;24;80;61;2;2
2020-10-06 22:00:00;8;25;26;63;68;2;2
2020-10-06 22:15:00;6;32;23;67;58;2;3
2020-10-06 22:30:00;0;20;22;44;22;2;2
2020-10-06 22:45:00;0;19;21;32;14;0;0
2020-10-06 23:00:00;0;30;23;26;14;2;2
2020-10-06 23:15:00;0;15;13;19;15;2;2
2020-10-06 23:30:00;0;11;10;16;16;1;1
