DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-12-03 00:00:00;3;0;0;2;0
2020-12-03 00:15:00;4;2;3;3;0
2020-12-03 00:30:00;1;0;2;4;0
2020-12-03 00:45:00;0;0;0;1;2
2020-12-03 01:00:00;1;0;0;1;0
2020-12-03 01:15:00;0;0;1;1;0
2020-12-03 01:30:00;2;0;1;0;0
2020-12-03 01:45:00;0;0;0;0;1
2020-12-03 02:00:00;0;0;0;3;0
2020-12-03 02:15:00;1;0;0;0;0
2020-12-03 02:30:00;0;0;0;0;1
2020-12-03 02:45:00;1;0;0;0;0
2020-12-03 03:00:00;2;0;0;0;2
2020-12-03 03:15:00;0;0;0;0;0
2020-12-03 03:30:00;0;0;0;0;1
2020-12-03 03:45:00;1;0;0;0;1
2020-12-03 04:00:00;2;0;2;2;2
2020-12-03 04:15:00;1;1;1;2;2
2020-12-03 04:30:00;0;0;0;2;1
2020-12-03 04:45:00;1;0;0;2;1
2020-12-03 05:00:00;4;0;1;1;0
2020-12-03 05:15:00;7;0;0;4;6
2020-12-03 05:30:00;11;2;0;12;11
2020-12-03 05:45:00;18;1;3;10;17
2020-12-03 06:00:00;22;5;0;9;13
2020-12-03 06:15:00;19;3;5;19;23
2020-12-03 06:30:00;37;3;6;10;26
2020-12-03 06:45:00;52;5;7;26;54
2020-12-03 07:00:00;35;7;4;17;56
2020-12-03 07:15:00;42;9;9;26;101
2020-12-03 07:30:00;68;9;15;41;150
2020-12-03 07:45:00;73;16;25;52;99
2020-12-03 08:00:00;57;15;14;30;64
2020-12-03 08:15:00;37;9;10;29;59
2020-12-03 08:30:00;39;10;13;44;47
2020-12-03 08:45:00;41;12;13;29;57
2020-12-03 09:00:00;40;18;13;21;35
2020-12-03 09:15:00;38;11;13;32;48
2020-12-03 09:30:00;39;14;14;25;58
2020-12-03 09:45:00;42;16;12;27;50
2020-12-03 10:00:00;30;13;13;26;54
2020-12-03 10:15:00;33;19;12;28;57
2020-12-03 10:30:00;43;13;10;39;63
2020-12-03 10:45:00;20;17;15;23;46
2020-12-03 11:00:00;47;16;23;35;48
2020-12-03 11:15:00;35;18;25;36;38
2020-12-03 11:30:00;47;14;17;26;57
2020-12-03 11:45:00;43;8;26;31;57
2020-12-03 12:00:00;50;13;8;28;51
2020-12-03 12:15:00;34;11;17;37;51
2020-12-03 12:30:00;37;11;14;35;75
2020-12-03 12:45:00;40;10;18;27;68
2020-12-03 13:00:00;80;8;18;32;61
2020-12-03 13:15:00;55;5;21;26;58
2020-12-03 13:30:00;49;8;19;24;55
2020-12-03 13:45:00;44;9;8;24;59
2020-12-03 14:00:00;56;9;10;37;59
2020-12-03 14:15:00;46;9;32;39;78
2020-12-03 14:30:00;44;11;18;46;66
2020-12-03 14:45:00;57;9;11;46;59
2020-12-03 15:00:00;52;12;21;31;73
2020-12-03 15:15:00;58;11;14;33;76
2020-12-03 15:30:00;62;8;19;40;83
2020-12-03 15:45:00;55;5;18;40;88
2020-12-03 16:00:00;55;8;26;48;93
2020-12-03 16:15:00;69;5;18;40;79
2020-12-03 16:30:00;52;17;20;42;78
2020-12-03 16:45:00;57;7;12;39;127
2020-12-03 17:00:00;49;7;18;32;92
2020-12-03 17:15:00;59;11;22;48;68
2020-12-03 17:30:00;37;13;18;42;68
2020-12-03 17:45:00;36;10;18;40;52
2020-12-03 18:00:00;38;15;29;44;62
2020-12-03 18:15:00;32;5;17;30;52
2020-12-03 18:30:00;41;6;19;37;51
2020-12-03 18:45:00;15;2;12;30;50
2020-12-03 19:00:00;24;6;14;26;70
2020-12-03 19:15:00;16;4;9;22;47
2020-12-03 19:30:00;16;6;8;10;24
2020-12-03 19:45:00;14;9;7;15;26
2020-12-03 20:00:00;18;2;6;18;14
2020-12-03 20:15:00;15;1;4;13;21
2020-12-03 20:30:00;10;2;3;14;11
2020-12-03 20:45:00;6;3;1;9;15
2020-12-03 21:00:00;11;3;2;10;10
2020-12-03 21:15:00;9;1;2;10;20
2020-12-03 21:30:00;3;2;0;4;8
2020-12-03 21:45:00;6;0;3;7;12
2020-12-03 22:00:00;6;3;3;12;14
2020-12-03 22:15:00;4;2;0;4;5
2020-12-03 22:30:00;3;1;0;3;7
2020-12-03 22:45:00;2;1;0;4;5
2020-12-03 23:00:00;5;2;3;4;1
2020-12-03 23:15:00;5;0;2;3;3
2020-12-03 23:30:00;3;1;1;2;2
2020-12-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
