DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-11-26 00:00:00;8;10;8;11;2;1;0;1;0;1;1
2020-11-26 00:15:00;8;12;6;10;0;4;1;3;0;1;0
2020-11-26 00:30:00;6;10;3;7;1;0;0;1;0;4;4
2020-11-26 00:45:00;7;9;7;7;3;2;2;3;0;1;0
2020-11-26 01:00:00;7;9;5;8;2;0;0;4;0;2;0
2020-11-26 01:15:00;6;6;5;9;3;1;0;0;0;1;1
2020-11-26 01:30:00;9;10;10;6;2;1;1;1;0;0;1
2020-11-26 01:45:00;6;9;3;4;0;3;0;1;0;1;0
2020-11-26 02:00:00;9;10;9;5;2;0;0;0;0;0;0
2020-11-26 02:15:00;8;10;6;3;0;0;0;0;0;0;0
2020-11-26 02:30:00;7;7;4;3;4;2;0;1;0;0;0
2020-11-26 02:45:00;6;9;7;4;2;2;1;1;0;0;1
2020-11-26 03:00:00;7;8;5;2;2;2;0;0;0;2;0
2020-11-26 03:15:00;4;6;2;2;3;2;0;1;0;0;1
2020-11-26 03:30:00;5;8;4;8;6;1;1;0;0;0;2
2020-11-26 03:45:00;7;8;6;6;2;3;1;2;0;0;0
2020-11-26 04:00:00;11;12;5;3;1;2;0;0;0;0;0
2020-11-26 04:15:00;18;18;10;11;3;1;0;0;0;1;1
2020-11-26 04:30:00;17;18;8;9;9;6;1;5;0;3;2
2020-11-26 04:45:00;20;24;15;20;5;6;0;8;0;5;8
2020-11-26 05:00:00;56;57;46;13;21;15;2;7;0;9;14
2020-11-26 05:15:00;69;73;56;24;20;16;5;7;0;5;13
2020-11-26 05:30:00;91;100;100;48;32;22;2;14;0;15;25
2020-11-26 05:45:00;83;97;64;45;32;14;6;27;0;16;17
2020-11-26 06:00:00;80;96;50;67;44;18;2;32;0;16;19
2020-11-26 06:15:00;108;133;86;63;38;20;8;22;0;22;29
2020-11-26 06:30:00;132;148;94;75;63;35;13;24;0;24;34
2020-11-26 06:45:00;129;145;126;93;72;27;28;14;0;22;28
2020-11-26 07:00:00;106;118;91;111;63;26;17;17;0;25;39
2020-11-26 07:15:00;110;125;128;161;97;47;33;33;0;40;56
2020-11-26 07:30:00;158;188;154;139;117;57;30;42;0;39;57
2020-11-26 07:45:00;155;182;151;130;99;50;24;42;0;38;55
2020-11-26 08:00:00;106;132;104;114;80;40;28;40;0;21;42
2020-11-26 08:15:00;100;124;101;111;70;38;21;39;0;27;40
2020-11-26 08:30:00;110;137;107;121;86;23;17;33;0;26;34
2020-11-26 08:45:00;120;145;106;93;65;31;28;33;0;26;30
2020-11-26 09:00:00;98;118;74;106;66;21;33;38;0;15;20
2020-11-26 09:15:00;99;114;79;108;78;56;25;36;0;22;28
2020-11-26 09:30:00;127;156;91;93;87;25;21;31;0;20;24
2020-11-26 09:45:00;91;116;71;110;85;25;9;36;0;25;26
2020-11-26 10:00:00;112;135;92;104;74;24;7;42;0;27;29
2020-11-26 10:15:00;119;136;113;98;81;27;14;43;0;34;33
2020-11-26 10:30:00;102;127;87;121;92;26;20;25;0;26;27
2020-11-26 10:45:00;113;145;94;106;89;22;13;40;0;25;21
2020-11-26 11:00:00;97;128;89;138;76;26;16;35;0;32;24
2020-11-26 11:15:00;112;137;101;103;90;30;17;40;0;27;31
2020-11-26 11:30:00;105;138;99;119;82;22;6;43;0;24;15
2020-11-26 11:45:00;118;149;115;124;82;25;15;47;0;16;24
2020-11-26 12:00:00;103;140;94;108;94;20;24;51;0;21;28
2020-11-26 12:15:00;108;142;100;124;91;32;19;49;0;23;22
2020-11-26 12:30:00;114;154;117;110;71;24;15;40;0;22;30
2020-11-26 12:45:00;123;166;135;140;125;30;10;50;0;28;25
2020-11-26 13:00:00;135;186;127;126;106;24;14;46;0;20;29
2020-11-26 13:15:00;138;167;114;121;101;37;17;46;0;33;32
2020-11-26 13:30:00;126;167;130;140;112;23;10;56;0;22;30
2020-11-26 13:45:00;118;158;124;124;104;40;19;38;0;24;40
2020-11-26 14:00:00;132;161;119;123;103;36;16;34;0;26;34
2020-11-26 14:15:00;115;157;113;144;121;35;11;47;0;24;23
2020-11-26 14:30:00;109;152;106;137;121;37;8;65;0;29;36
2020-11-26 14:45:00;111;160;113;164;127;31;67;67;0;33;27
2020-11-26 15:00:00;115;147;98;169;141;28;15;74;0;32;38
2020-11-26 15:15:00;120;163;107;156;131;37;30;79;0;35;37
2020-11-26 15:30:00;124;159;117;154;137;29;12;78;0;30;27
2020-11-26 15:45:00;145;189;124;171;141;19;13;55;0;28;29
2020-11-26 16:00:00;121;175;119;170;131;28;22;66;0;26;32
2020-11-26 16:15:00;136;184;130;157;139;27;19;89;0;25;35
2020-11-26 16:30:00;122;166;109;170;138;29;18;79;0;38;38
2020-11-26 16:45:00;123;172;136;164;148;33;18;71;0;21;35
2020-11-26 17:00:00;123;161;108;197;130;18;14;64;0;26;21
2020-11-26 17:15:00;135;182;103;186;160;40;17;66;0;30;32
2020-11-26 17:30:00;117;167;112;157;105;25;11;57;0;28;25
2020-11-26 17:45:00;99;146;99;117;107;22;41;60;0;20;25
2020-11-26 18:00:00;115;153;121;125;118;23;13;47;0;25;28
2020-11-26 18:15:00;108;158;85;123;112;19;23;46;0;22;23
2020-11-26 18:30:00;91;118;69;124;91;22;11;45;0;14;15
2020-11-26 18:45:00;73;109;60;97;68;15;9;40;0;23;13
2020-11-26 19:00:00;82;116;76;80;60;13;4;37;0;28;21
2020-11-26 19:15:00;61;88;49;100;68;17;13;23;0;17;12
2020-11-26 19:30:00;71;94;59;76;57;16;10;34;0;14;13
2020-11-26 19:45:00;48;61;44;61;53;29;13;29;0;19;7
2020-11-26 20:00:00;59;80;48;63;37;10;5;33;0;11;19
2020-11-26 20:15:00;50;73;30;64;47;21;8;29;0;12;11
2020-11-26 20:30:00;47;71;48;53;34;11;6;24;0;17;15
2020-11-26 20:45:00;57;69;51;51;31;13;15;22;0;18;14
2020-11-26 21:00:00;55;68;61;46;35;9;2;14;0;20;18
2020-11-26 21:15:00;48;58;49;32;28;24;9;12;0;23;15
2020-11-26 21:30:00;41;48;33;41;27;11;4;20;0;14;15
2020-11-26 21:45:00;29;36;22;52;36;9;3;23;0;11;8
2020-11-26 22:00:00;24;40;21;49;47;5;1;22;0;6;7
2020-11-26 22:15:00;31;59;17;32;40;6;1;31;0;16;5
2020-11-26 22:30:00;21;32;13;30;18;2;1;12;0;15;12
2020-11-26 22:45:00;16;26;11;21;6;5;7;6;0;8;9
2020-11-26 23:00:00;24;31;17;18;11;4;1;6;0;5;5
2020-11-26 23:15:00;12;18;10;17;9;6;3;6;0;2;3
2020-11-26 23:30:00;10;10;7;16;14;3;3;5;0;1;2
2020-11-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
