DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-12-23 00:00:00;3;7;10;7;3;7;22;2;5;0;0;0
2019-12-23 00:15:00;1;4;5;4;0;7;23;259;4;0;0;0
2019-12-23 00:30:00;5;8;7;0;3;7;10;0;0;0;0;0
2019-12-23 00:45:00;1;4;7;2;1;0;8;0;0;0;0;0
2019-12-23 01:00:00;1;4;5;3;1;3;7;0;0;0;0;0
2019-12-23 01:15:00;1;6;7;0;0;5;16;0;0;0;0;0
2019-12-23 01:30:00;1;7;8;3;5;2;11;0;1;0;0;0
2019-12-23 01:45:00;0;1;4;2;4;5;13;1;1;0;0;0
2019-12-23 02:00:00;1;3;3;1;8;2;2;257;0;0;0;0
2019-12-23 02:15:00;1;1;4;2;1;1;4;0;1;0;0;0
2019-12-23 02:30:00;0;0;0;0;1;1;1;0;1;0;0;0
2019-12-23 02:45:00;0;0;0;1;0;0;0;0;1;0;0;0
2019-12-23 03:00:00;0;1;1;0;0;2;2;1;1;0;0;0
2019-12-23 03:15:00;0;0;0;0;1;0;0;0;0;0;0;0
2019-12-23 03:30:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-12-23 03:45:00;0;0;1;0;0;1;2;0;0;0;0;0
2019-12-23 04:00:00;1;0;0;0;1;3;6;0;2;0;0;0
2019-12-23 04:15:00;2;2;2;0;0;1;3;0;0;0;0;0
2019-12-23 04:30:00;0;2;2;0;0;0;2;0;0;0;0;0
2019-12-23 04:45:00;1;1;2;0;0;1;3;0;0;0;0;0
2019-12-23 05:00:00;0;5;4;0;3;0;1;0;0;0;0;0
2019-12-23 05:15:00;2;4;4;0;3;0;0;0;0;0;0;0
2019-12-23 05:30:00;5;12;9;0;1;2;4;0;0;0;254;0
2019-12-23 05:45:00;9;7;10;1;1;1;7;0;0;0;0;0
2019-12-23 06:00:00;8;4;7;0;2;0;0;0;0;0;0;0
2019-12-23 06:15:00;11;11;19;0;5;1;4;0;0;0;0;4
2019-12-23 06:30:00;10;7;10;0;0;2;12;0;0;0;0;0
2019-12-23 06:45:00;10;8;10;2;2;2;10;0;0;0;0;0
2019-12-23 07:00:00;25;11;34;2;1;1;7;0;1;0;0;0
2019-12-23 07:15:00;11;14;19;0;2;2;14;0;0;0;0;0
2019-12-23 07:30:00;23;37;68;1;2;6;14;255;1;0;0;0
2019-12-23 07:45:00;31;35;40;1;2;7;19;3;2;1;0;0
2019-12-23 08:00:00;47;54;65;2;2;2;14;0;1;0;0;0
2019-12-23 08:15:00;47;47;61;4;7;10;23;7;9;0;0;0
2019-12-23 08:30:00;58;50;66;2;10;16;34;517;8;0;0;0
2019-12-23 08:45:00;61;69;78;7;13;8;40;11;15;0;0;0
2019-12-23 09:00:00;80;96;96;8;26;13;46;256;8;0;0;3
2019-12-23 09:15:00;128;167;153;5;39;16;40;13;21;0;0;7
2019-12-23 09:30:00;137;144;119;21;41;26;48;39;43;1;0;1
2019-12-23 09:45:00;154;127;104;22;32;47;72;30;28;3;0;9
2019-12-23 10:00:00;153;122;115;33;41;47;96;34;44;0;0;0
2019-12-23 10:15:00;155;126;108;42;38;44;102;36;33;1;0;0
2019-12-23 10:30:00;155;125;109;51;41;54;116;52;47;0;0;3
2019-12-23 10:45:00;139;124;103;56;47;48;107;51;39;0;0;0
2019-12-23 11:00:00;124;111;78;60;44;61;92;46;43;1;0;5
2019-12-23 11:15:00;128;112;96;66;45;87;129;45;40;0;0;10
2019-12-23 11:30:00;154;116;96;57;49;73;127;48;40;2;0;19
2019-12-23 11:45:00;99;107;86;76;56;63;115;52;49;0;0;1
2019-12-23 12:00:00;113;107;94;70;52;67;124;43;38;0;0;2
2019-12-23 12:15:00;126;113;90;61;59;65;119;54;46;0;0;1
2019-12-23 12:30:00;99;101;76;76;47;73;130;47;45;0;0;6
2019-12-23 12:45:00;111;113;94;68;58;63;104;49;33;1;0;8
2019-12-23 13:00:00;103;111;103;66;62;87;127;30;44;1;0;3
2019-12-23 13:15:00;115;101;90;78;60;72;135;67;46;0;0;6
2019-12-23 13:30:00;107;104;106;76;59;64;132;33;31;0;0;3
2019-12-23 13:45:00;98;95;84;73;53;57;116;41;45;0;0;0
2019-12-23 14:00:00;101;97;96;69;66;69;96;67;46;0;0;0
2019-12-23 14:15:00;79;94;91;51;56;70;121;55;49;1;0;4
2019-12-23 14:30:00;114;93;84;71;45;62;113;54;42;2;0;12
2019-12-23 14:45:00;104;92;85;66;57;55;104;49;45;2;0;5
2019-12-23 15:00:00;92;104;98;58;47;58;97;23;39;0;0;2
2019-12-23 15:15:00;89;96;88;57;51;79;106;51;43;1;0;3
2019-12-23 15:30:00;98;101;86;70;56;72;126;35;42;0;0;3
2019-12-23 15:45:00;74;84;83;74;65;47;89;39;29;2;0;6
2019-12-23 16:00:00;79;80;68;61;60;68;121;42;46;1;0;1
2019-12-23 16:15:00;89;95;97;59;59;67;108;22;42;0;0;2
2019-12-23 16:30:00;79;72;64;56;51;71;117;23;38;0;0;2
2019-12-23 16:45:00;86;105;94;81;53;55;108;40;36;0;0;0
2019-12-23 17:00:00;69;82;75;55;48;74;126;36;43;1;0;1
2019-12-23 17:15:00;67;75;65;52;38;54;117;40;34;0;0;2
2019-12-23 17:30:00;75;84;73;44;44;66;104;33;54;1;0;0
2019-12-23 17:45:00;56;71;69;54;49;53;97;35;34;0;0;1
2019-12-23 18:00:00;41;67;59;64;48;54;101;35;46;0;0;2
2019-12-23 18:15:00;59;77;63;61;51;51;100;30;35;0;0;4
2019-12-23 18:30:00;55;65;71;54;42;37;93;36;38;0;0;1
2019-12-23 18:45:00;54;61;74;39;50;51;101;32;26;0;0;3
2019-12-23 19:00:00;39;62;62;55;45;38;97;21;21;0;0;1
2019-12-23 19:15:00;33;59;57;51;35;39;79;27;29;0;0;0
2019-12-23 19:30:00;31;46;52;45;34;40;86;18;26;0;0;1
2019-12-23 19:45:00;19;40;43;52;31;33;84;5;18;1;0;0
2019-12-23 20:00:00;12;42;61;51;53;47;125;15;12;0;0;2
2019-12-23 20:15:00;14;25;27;24;23;18;62;508;3;0;0;1
2019-12-23 20:30:00;15;19;24;11;15;18;55;1;0;0;0;0
2019-12-23 20:45:00;7;20;21;11;7;13;41;0;1;0;0;0
2019-12-23 21:00:00;8;19;24;6;6;12;37;1;1;0;0;0
2019-12-23 21:15:00;8;15;20;10;6;6;25;257;3;0;0;0
2019-12-23 21:30:00;8;15;20;5;10;13;34;0;0;0;0;0
2019-12-23 21:45:00;6;14;17;7;4;8;36;0;0;1;0;0
2019-12-23 22:00:00;7;17;29;4;9;7;36;1;2;0;0;0
2019-12-23 22:15:00;5;20;17;17;4;12;26;0;2;0;0;0
2019-12-23 22:30:00;7;19;18;6;7;12;25;0;0;0;0;0
2019-12-23 22:45:00;1;13;20;8;5;25;76;1;2;0;0;0
2019-12-23 23:00:00;2;11;9;6;5;11;30;0;0;0;0;0
2019-12-23 23:15:00;4;9;10;5;7;6;15;1;3;0;0;0
2019-12-23 23:30:00;2;11;11;6;8;4;14;2;3;0;0;0
2019-12-23 23:45:00;6;9;14;4;8;7;15;0;1;0;0;0
