DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-06-05 00:00:00;17;14;8;1;3;7;5;3;5
2020-06-05 00:15:00;9;11;9;6;2;6;5;1;2
2020-06-05 00:30:00;8;8;6;4;2;7;8;2;4
2020-06-05 00:45:00;5;4;6;4;2;6;2;1;1
2020-06-05 01:00:00;8;5;7;2;2;4;7;0;1
2020-06-05 01:15:00;2;5;8;7;3;8;7;0;0
2020-06-05 01:30:00;9;6;4;1;0;9;8;0;0
2020-06-05 01:45:00;12;3;4;0;0;7;3;1;1
2020-06-05 02:00:00;4;1;2;0;0;11;7;0;0
2020-06-05 02:15:00;4;2;4;1;1;11;5;0;0
2020-06-05 02:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 02:45:00;6;4;6;2;3;10;4;0;0
2020-06-05 03:00:00;3;7;8;4;3;7;7;0;0
2020-06-05 03:15:00;2;5;7;3;3;6;3;0;0
2020-06-05 03:30:00;5;3;3;2;0;9;3;0;0
2020-06-05 03:45:00;3;3;2;1;1;8;4;0;0
2020-06-05 04:00:00;5;4;7;4;1;5;5;0;0
2020-06-05 04:15:00;7;6;7;4;4;12;7;0;0
2020-06-05 04:30:00;8;10;11;5;4;18;10;2;3
2020-06-05 04:45:00;20;11;8;4;2;20;7;0;0
2020-06-05 05:00:00;38;12;4;0;0;34;11;1;1
2020-06-05 05:15:00;39;22;15;0;0;29;10;1;1
2020-06-05 05:30:00;39;26;31;6;5;43;29;3;5
2020-06-05 05:45:00;52;30;42;12;5;70;53;5;12
2020-06-05 06:00:00;41;29;49;12;7;64;46;3;5
2020-06-05 06:15:00;55;50;69;12;7;86;76;8;14
2020-06-05 06:30:00;74;76;64;16;7;71;80;47;7
2020-06-05 06:45:00;67;77;73;10;8;74;72;3;13
2020-06-05 07:00:00;76;104;69;15;7;68;71;5;12
2020-06-05 07:15:00;80;114;88;14;10;60;94;5;16
2020-06-05 07:30:00;57;92;63;12;8;85;85;7;18
2020-06-05 07:45:00;82;90;66;14;12;81;70;15;20
2020-06-05 08:00:00;86;97;76;20;14;88;64;9;18
2020-06-05 08:15:00;76;75;66;15;10;76;53;7;10
2020-06-05 08:30:00;72;68;65;13;11;79;58;10;12
2020-06-05 08:45:00;96;69;72;26;14;73;60;11;20
2020-06-05 09:00:00;60;60;50;11;12;93;49;7;10
2020-06-05 09:15:00;80;76;81;10;11;79;69;6;12
2020-06-05 09:30:00;87;82;68;21;13;97;55;8;17
2020-06-05 09:45:00;89;93;65;26;15;98;50;8;12
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;89;103;94;16;11;102;78;14;27
2020-06-05 10:30:00;109;94;85;21;11;84;101;12;23
2020-06-05 10:45:00;113;123;100;22;13;103;86;12;20
2020-06-05 11:00:00;92;105;93;27;15;98;72;18;20
2020-06-05 11:15:00;112;98;76;21;16;116;99;17;18
2020-06-05 11:45:00;114;114;89;17;14;117;95;12;24
2020-06-05 12:00:00;81;115;80;35;14;94;82;24;29
