DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-08-29 00:00:00;14;12;0;0;0;12;5;0;0
2019-08-29 00:15:00;17;12;1;0;0;15;7;0;0
2019-08-29 00:30:00;16;12;0;1;0;12;10;0;0
2019-08-29 00:45:00;10;3;0;0;0;16;13;0;0
2019-08-29 01:00:00;14;9;0;1;0;13;8;0;0
2019-08-29 01:15:00;17;4;0;0;0;14;9;0;0
2019-08-29 01:30:00;13;5;0;0;0;13;5;0;0
2019-08-29 01:45:00;7;7;0;0;0;11;3;0;0
2019-08-29 02:00:00;9;7;0;1;1;5;2;0;0
2019-08-29 02:15:00;5;2;0;0;0;3;3;0;0
2019-08-29 02:30:00;6;7;0;0;0;9;4;0;0
2019-08-29 02:45:00;3;5;0;0;0;12;4;0;0
2019-08-29 03:00:00;3;6;0;0;0;7;2;0;0
2019-08-29 03:15:00;8;6;0;0;0;12;2;0;0
2019-08-29 03:30:00;8;2;0;0;0;6;3;0;0
2019-08-29 03:45:00;10;3;0;0;0;8;4;0;0
2019-08-29 04:00:00;18;10;0;0;0;16;3;0;0
2019-08-29 04:15:00;15;5;1;0;1;19;4;0;0
2019-08-29 04:30:00;25;11;1;0;0;24;10;0;0
2019-08-29 04:45:00;20;17;1;0;1;31;7;0;0
2019-08-29 05:00:00;32;24;0;1;1;81;36;0;0
2019-08-29 05:15:00;40;20;2;1;4;135;85;0;0
2019-08-29 05:30:00;56;61;2;1;5;157;117;0;0
2019-08-29 05:45:00;71;83;5;1;4;148;124;0;0
2019-08-29 06:00:00;122;134;4;1;1;147;122;0;0
2019-08-29 06:15:00;76;87;5;0;0;189;160;0;0
2019-08-29 06:30:00;94;106;5;4;7;246;201;1;0
2019-08-29 06:45:00;68;99;9;2;8;205;218;6;0
2019-08-29 07:00:00;90;87;3;7;13;180;177;1;3
2019-08-29 07:15:00;70;88;6;8;14;204;214;10;3
2019-08-29 07:30:00;99;114;1;10;10;227;217;21;2
2019-08-29 07:45:00;115;129;11;6;12;212;210;15;4
2019-08-29 08:00:00;77;85;10;13;12;194;183;4;2
2019-08-29 08:15:00;91;113;7;13;9;186;201;7;0
2019-08-29 08:30:00;101;96;7;8;12;173;185;6;0
2019-08-29 08:45:00;101;101;14;13;13;132;165;55;1
2019-08-29 09:00:00;79;96;7;21;13;121;127;8;0
2019-08-29 09:15:00;97;106;10;16;27;119;156;12;1
2019-08-29 09:30:00;101;97;8;22;14;116;135;0;0
