DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-11-01 00:00:00;4;8;7;12;15;2;0;0;0;0;0;0;0
2019-11-01 00:15:00;11;16;10;27;10;6;0;0;0;0;0;0;0
2019-11-01 00:30:00;8;16;4;26;10;1;0;0;0;0;0;0;0
2019-11-01 00:45:00;12;16;6;19;10;0;0;1;0;0;0;0;0
2019-11-01 01:00:00;8;10;10;24;9;3;0;1;0;0;0;0;0
2019-11-01 01:15:00;8;11;8;19;9;2;0;0;0;0;0;0;0
2019-11-01 01:30:00;7;5;10;27;14;1;0;1;0;0;0;0;0
2019-11-01 01:45:00;10;6;6;11;6;2;0;0;0;0;0;0;0
2019-11-01 02:00:00;10;10;6;14;4;3;0;0;0;0;0;0;0
2019-11-01 02:15:00;4;3;7;7;3;1;0;0;0;0;0;0;0
2019-11-01 02:30:00;3;5;7;13;7;1;0;0;0;0;0;0;0
2019-11-01 02:45:00;3;4;4;19;8;2;0;0;0;0;0;0;0
2019-11-01 03:00:00;6;8;3;9;4;2;0;0;0;0;0;0;0
2019-11-01 03:15:00;8;3;2;11;8;0;0;0;0;0;0;0;0
2019-11-01 03:30:00;2;9;6;17;11;1;0;1;0;0;0;0;0
2019-11-01 03:45:00;4;5;4;21;11;1;0;0;0;0;0;0;0
2019-11-01 04:00:00;7;7;8;10;8;0;0;0;0;0;0;0;0
2019-11-01 04:15:00;2;3;3;11;8;0;0;0;0;0;0;0;0
2019-11-01 04:30:00;4;6;5;5;2;1;0;0;0;0;0;0;0
2019-11-01 04:45:00;2;8;6;11;7;4;0;0;0;0;0;0;0
2019-11-01 05:00:00;4;3;6;15;11;0;0;0;0;0;0;0;0
2019-11-01 05:15:00;2;10;2;9;9;0;0;0;0;0;0;0;0
2019-11-01 05:30:00;8;31;3;14;16;0;0;0;0;0;0;0;0
2019-11-01 05:45:00;14;34;5;17;9;2;0;0;0;0;0;0;0
2019-11-01 06:00:00;19;38;7;18;14;0;0;0;0;0;0;0;0
2019-11-01 06:15:00;7;21;7;23;11;0;0;0;0;0;0;0;0
2019-11-01 06:30:00;3;9;6;16;10;1;0;0;0;0;0;0;0
2019-11-01 06:45:00;5;5;8;17;7;0;0;0;0;0;0;0;0
2019-11-01 07:00:00;3;5;14;13;9;1;0;1;0;0;0;0;0
2019-11-01 07:15:00;8;8;6;13;7;2;0;1;0;0;0;0;0
2019-11-01 07:30:00;8;14;21;25;5;0;0;0;0;0;0;0;0
2019-11-01 07:45:00;6;5;15;17;12;1;0;0;0;0;0;0;0
2019-11-01 08:00:00;9;10;12;29;15;2;0;0;0;0;0;0;0
2019-11-01 08:15:00;4;8;15;24;13;3;0;1;0;0;0;0;0
2019-11-01 08:30:00;9;10;21;40;18;3;0;0;0;0;0;0;0
2019-11-01 08:45:00;15;19;29;37;17;4;0;0;0;0;0;0;0
2019-11-01 09:00:00;16;15;29;37;22;3;0;0;0;0;0;0;0
2019-11-01 09:15:00;9;19;27;37;16;2;0;0;0;0;0;0;0
2019-11-01 09:30:00;10;17;37;32;24;5;0;1;0;0;0;0;0
2019-11-01 09:45:00;12;28;40;42;35;6;0;0;7;0;0;0;0
2019-11-01 10:00:00;16;27;39;58;37;9;0;1;0;0;0;0;0
2019-11-01 10:15:00;26;27;39;62;51;13;0;0;0;0;0;1;1
2019-11-01 10:30:00;23;41;31;58;50;6;0;0;1;0;0;0;0
2019-11-01 10:45:00;31;43;39;67;50;7;0;1;2;0;0;0;0
2019-11-01 11:00:00;29;40;27;56;42;7;0;1;0;0;0;0;0
2019-11-01 11:15:00;30;50;32;53;45;9;0;0;0;0;0;0;0
2019-11-01 11:30:00;24;55;28;79;77;6;0;0;0;0;0;0;0
2019-11-01 11:45:00;40;53;41;77;77;12;0;0;2;0;0;0;0
2019-11-01 12:00:00;36;56;34;84;92;19;0;1;2;1;0;0;0
2019-11-01 12:15:00;41;46;38;74;53;7;0;0;11;0;0;0;0
2019-11-01 12:30:00;25;36;31;67;53;11;0;1;0;13;0;3;0
2019-11-01 12:45:00;22;40;31;75;67;18;0;0;0;0;0;0;0
2019-11-01 13:00:00;32;57;38;87;68;21;0;3;25;0;0;1;0
